Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,Wolverine: The Origin,1,$3.50,Marvel,"135,651"
2,-,New X-Men,118,$2.25,Marvel,"127,670"
3,-,Uncanny X-Men,398,$2.25,Marvel,"121,426"
4,-,Ultimate X-Men,10,$2.25,Marvel,"107,552"
5,-,X-Treme X-Men,5,$2.99,Marvel,"96,742"
6,-,Amazing Spider-Man,35,$2.25,Marvel,"89,994"
7,-,Green Arrow,8,$2.50,DC,"86,218"
8,-,Ultimate Spider-Man,13,$2.25,Marvel,"86,043"
9,-,Wolverine,168,$2.25,Marvel,"76,370"
10,-,JLA,58,$2.25,DC,"74,309"
11,-,X-Treme X-Men Savage Land,1,$2.99,Marvel,"73,984"
12,-,Punisher,4,$2.99,Marvel,"72,660"
13,-,G.I. Joe,1,$2.95,Image,"67,179"
14,-,Avengers,46,$2.25,Marvel,"65,398"
15,-,Daredevil Yellow,4,$3.50,Marvel,"64,026"
16,-,Elektra,3,$2.99,Marvel,"63,381"
17,-,Ultimate Marvel Team Up,8,$2.25,Marvel,"56,738"
18,-,Cyclops,2,$2.50,Marvel,"56,343"
19,-,Fury,1,$2.99,Marvel,"56,308"
20,-,Peter Parker Spider-Man,35,$2.25,Marvel,"56,089"
21,-,X-Force,120,$2.25,Marvel,"55,764"
22,-,Daredevil,25,$2.99,Marvel,"55,506"
23,-,Daredevil,24,$2.99,Marvel,"55,449"
24,-,Just Imagine Stan Lee W/John Buscema Creating Superman,,$5.95,DC,"55,102"
25,-,Rogue,2,$2.50,Marvel,"55,058"
26,-,Fantastic Four,47,$2.25,Marvel,"53,611"
27,-,Alias,1,$2.99,Marvel,"52,379"
28,-,Spawn,114,$2.50,Image,"51,704"
29,-,Rising Stars,17,$2.50,Image,"51,156"
30,-,Exiles,4,$2.25,Marvel,"47,867"
31,-,Avengers Celestial Quest,1,$2.50,Marvel,"46,582"
32,-,Fantastic Four 1234,3,$2.99,Marvel,"46,516"
33,-,Danger Girl Kamikaze (resolicited),1,$2.95,DC,"45,232"
34,-,Superman,174,$2.25,DC,"45,139"
