Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Amazing Spider-Man,666,$3.99,Marvel,"135,568"
2,2,Captain America,1,$3.99,Marvel,"96,926"
3,3,Fear Itself,4,$3.99,Marvel,"93,435"
4,4,Flashpoint,3,$3.99,DC,"86,007"
5,11,Green Lantern,67,$2.99,DC,"74,521"
6,6,Daredevil,1,$3.99,Marvel,"64,866"
7,15,Batman The Dark Knight,3,$2.99,DC,"62,792"
8,8,Avengers,15,$3.99,Marvel,"62,580"
9,7,War of The Green Lanterns Aftermath,1,$3.99,DC,"61,166"
10,16,Green Lantern Corps,61,$2.99,DC,"60,836"
11,5,X-Men Schism,1,$4.99,Marvel,"58,326"
12,9,New Avengers,14,$3.99,Marvel,"58,306"
13,20,Green Lantern Corps,62,$2.99,DC,"57,928"
14,22,Batman The Dark Knight,4,$2.99,DC,"57,333"
15,12,Uncanny X-Men,540,$3.99,Marvel,"57,206"
16,10,Amazing Spider-Man,665,$3.99,Marvel,"56,948"
17,14,Uncanny X-Men,541,$3.99,Marvel,"55,856"
18,28,FF,6,$2.99,Marvel,"55,601"
19,13,Uncanny X-Force,12,$3.99,Marvel,"55,413"
20,27,Batman And Robin,25,$2.99,DC,"55,172"
21,30,FF,7,$2.99,Marvel,"54,022"
22,31,Batman,712,$2.99,DC,"51,385"
23,43,Captain America And Bucky,620,$2.99,Marvel,"51,187"
24,26,Ultimate Comics Fallout,1,$3.99,Marvel,"49,084"
25,35,Green Lantern Emerald Warriors,12,$2.99,DC,"48,087"
26,17,Secret Avengers,15,$3.99,Marvel,"46,712"
27,33,Ultimate Comics Fallout,2,$3.99,Marvel,"45,371"
28,21,X-Men Schism,2,$3.99,Marvel,"45,152"
29,18,X-Men,14,$3.99,Marvel,"45,150"
30,19,Mighty Thor,4,$3.99,Marvel,"44,586"
31,34,Ultimate Comics Fallout,3,$3.99,Marvel,"44,492"
32,38,Justice League of America,59,$2.99,DC,"43,545"
33,23,X-Men,15,$3.99,Marvel,"43,038"
34,24,Ultimate Avengers Vs New Ultimates,6,$3.99,Marvel,"42,760"
35,25,Wolverine,12,$3.99,Marvel,"42,110"
36,40,X-Men Legacy,252,$2.99,Marvel,"41,365"
37,32,Ghost Rider,1,$3.99,Marvel,"41,308"
38,39,Brightest Day Aftermath Search for Swamp Thing,2,$2.99,DC,"41,257"
39,29,Invincible Iron Man,506,$3.99,Marvel,"41,052"
40,41,Flashpoint Batman Knight of Vengeance,2,$2.99,DC,"40,760"
41,42,Action Comics,903,$2.99,DC,"40,205"
42,46,Fear Itself Uncanny X-Force,1,$2.99,Marvel,"39,605"
43,44,Detective Comics,879,$2.99,DC,"39,185"
44,45,Detective Comics,880,$2.99,DC,"38,585"
45,47,Superman,713,$2.99,DC,"36,646"
46,36,Astonishing X-Men,40,$3.99,Marvel,"35,593"
47,49,Venom,5,$2.99,Marvel,"35,102"
48,48,Flashpoint Abin Sur The Green Lantern,2,$2.99,DC,"34,698"
49,51,Journey Into Mystery,625,$2.99,Marvel,"33,781"
50,37,Moon Knight,3,$3.99,Marvel,"33,768"
51,52,Walking Dead,87,$2.99,Image,"32,126"
52,53,Flashpoint Hal Jordan,2,$2.99,DC,"31,329"
53,54,Flashpoint Project Superman,2,$2.99,DC,"31,017"
54,59,Fear Itself Wolverine,1,$2.99,Marvel,"30,584"
55,55,Flashpoint Wonder Woman And The Furies,2,$2.99,DC,"30,484"
56,62,Hulk,37,$2.99,Marvel,"30,318"
57,56,Flashpoint Emperor Aquaman,2,$2.99,DC,"30,288"
58,66,Fear Itself FF,1,$2.99,Marvel,"30,165"
59,58,Wonder Woman,613,$2.99,DC,"29,720"
60,60,Flashpoint The World of Flashpoint,2,$2.99,DC,"29,552"
61,64,Hulk,36,$2.99,Marvel,"28,651"
62,65,Incredible Hulks,632,$2.99,Marvel,"28,518"
63,63,Booster Gold,46,$2.99,DC,"28,397"
64,68,New Mutants,27,$2.99,Marvel,"27,963"
65,70,Thunderbolts,160,$2.99,Marvel,"27,810"
66,72,Fear Itself Spider-Man,3,$2.99,Marvel,"27,499"
67,69,Flashpoint Kid Flash Lost,2,$2.99,DC,"27,450"
68,67,Red Robin,25,$2.99,DC,"27,390"
69,73,Deadpool,40,$2.99,Marvel,"27,303"
70,74,Incredible Hulks,633,$2.99,Marvel,"27,216"
71,71,Birds of Prey,14,$2.99,DC,"27,102"
72,87,Alpha Flight,2,$2.99,Marvel,"26,862"
73,76,Superman Batman,86,$2.99,DC,"26,530"
74,77,Justice Society of America,53,$2.99,DC,"26,516"
75,79,Flashpoint Citizen Cold,2,$2.99,DC,"26,354"
76,81,Flashpoint Deadman And The Flying Graysons,2,$2.99,DC,"26,177"
77,85,New Mutants,28,$2.99,Marvel,"26,130"
78,82,Batman Gates of Gotham,3,$2.99,DC,"25,995"
79,50,Vengeance,1,$3.99,Marvel,"25,873"
80,84,Flashpoint Secret Seven,2,$2.99,DC,"25,745"
81,86,Flashpoint Deathstroke The Curse of Ravager,2,$2.99,DC,"25,584"
82,83,Green Arrow,14,$2.99,DC,"25,568"
83,95,Avengers Academy,16,$2.99,Marvel,"25,379"
84,90,Flashpoint Lois Lane And The Resistance,2,$2.99,DC,"24,970"
85,91,X-Factor,222,$2.99,Marvel,"24,794"
86,92,X-23,12,$2.99,Marvel,"24,605"
87,94,Fear Itself Deadpool,2,$2.99,Marvel,"24,543"
88,93,Flashpoint Legion of Doom,2,$2.99,DC,"24,288"
89,98,Flashpoint Frankenstein Creatures of Unknown,2,$2.99,DC,"23,900"
90,105,Daken Dark Wolverine,11,$2.99,Marvel,"23,207"
91,102,Teen Titans,98,$2.99,DC,"23,138"
92,103,Teen Titans,97,$2.99,DC,"23,095"
93,104,Batman Beyond,7,$2.99,DC,"22,945"
94,106,Flashpoint The Outsider,2,$2.99,DC,"22,945"
95,110,Secret Warriors,28,$2.99,Marvel,"22,688"
96,107,Batgirl,23,$2.99,DC,"22,619"
97,119,Black Panther Man Without,521,$2.99,Marvel,"22,163"
98,111,Superboy,9,$2.99,DC,"22,102"
99,61,Fear Itself Home Front,4,$3.99,Marvel,"22,058"
100,114,Legion of Super Heroes,15,$2.99,DC,"21,788"
101,118,Gotham City Sirens,25,$2.99,DC,"20,780"
102,80,Fear Itself Worthy,1,$3.99,Marvel,"20,780"
103,113,Lady Mechanika,2,$2.99,Aspen,"20,760"
104,75,Wolverine Best There Is,8,$3.99,Marvel,"20,393"
105,126,Iron Man 2.0,7,$2.99,Marvel,"20,390"
106,123,Adventure Comics,528,$2.99,DC,"20,111"
107,127,Supergirl,66,$2.99,DC,"20,001"
108,129,Red Skull,1,$2.99,Marvel,"19,973"
109,130,Heroes For Hire,9,$2.99,Marvel,"19,676"
110,131,Secret Six,35,$2.99,DC,"19,283"
111,88,Wolverine And Deadpool Decoy,1,$3.99,Marvel,"19,025"
112,136,Fear Itself Youth In Revolt,3,$2.99,Marvel,"18,735"
113,134,Titans,37,$2.99,DC,"18,613"
114,135,Fables,107,$2.99,DC,"18,523"
115,139,Fear Itself Deep,2,$2.99,Marvel,"18,433"
116,97,Marvel Universe Vs Wolverine,2,$3.99,Marvel,"18,209"
117,141,Generation Hope,9,$2.99,Marvel,"18,135"
118,78,Boys,56,$3.99,Dynamic Forces,"18,108"
119,140,Hellboy The Fury,2,$2.99,Dark Horse,"18,090"
120,57,Titans Annual 2011,1,$4.99,DC,"18,013"
121,144,Fear Itselfsome Four,2,$2.99,Marvel,"17,765"
122,101,Punishermax,15,$3.99,Marvel,"17,706"
123,89,Kirby Genesis,2,$3.99,Dynamic Forces,"17,588"
124,142,Zatanna,15,$2.99,DC,"17,583"
125,143,DC Universe Online Legends,11,$2.99,DC,"17,509"
126,121,Star Wars Invasion Revelations,1,$3.50,Dark Horse,"17,254"
127,145,DC Universe Online Legends,12,$2.99,DC,"17,223"
128,149,Herc,5,$2.99,Marvel,"17,113"
129,109,Dark Tower Gunslinger Battle of Tull,2,$3.99,Marvel,"16,888"
130,115,Wolverine And Black Cat Claws 2,1,$3.99,Marvel,"16,571"
131,151,Power Girl,26,$2.99,DC,"16,490"
132,137,Red Wing,1,$3.50,Image,"16,464"
133,116,Astonishing Thor,5,$3.99,Marvel,"16,228"
134,100,Boys Butcher Baker Candlestickmaker,1,$3.99,Dynamic Forces,"16,118"
135,154,American Vampire,17,$2.99,DC,"15,565"
136,138,Star Wars Old Republic,2,$3.50,Dark Horse,"15,436"
137,155,Star Wars Jedi Dark Side,3,$2.99,Dark Horse,"15,232"
138,159,Invincible,81,$2.99,Image,"15,207"
139,128,Deadpoolmax,10,$3.99,Marvel,"15,067"
140,112,Rocketeer Adventures,3,$3.99,IDW,"15,062"
141,167,Thor Heaven And Earth,1,$2.99,Marvel,"14,774"
142,146,Dollhouse Epitaphs,1,$3.50,Dark Horse,"14,761"
143,168,American Vampire Survival of the Fittest,2,$2.99,DC,"14,590"
144,99,Iron Age,2,$4.99,Marvel,"14,426"
145,96,DC Retroactive Batman The 70s,1,$4.99,DC,"14,340"
146,174,Spawn,209,$2.99,Image,"13,964"
147,122,Warlord of Mars,8,$3.99,Dynamic Forces,"13,872"
148,125,Godzilla Kingdom of Monsters,5,$3.99,IDW,"13,750"
149,108,DC Retroactive Green Lantern The 70s,1,$4.99,DC,"13,587"
150,157,Criminal Last of Innocent,2,$3.50,Marvel,"13,453"
151,133,Vampirella,8,$3.99,Dynamic Forces,"13,019"
152,163,BPRD Hell On Earth Monsters,1,$3.50,Dark Horse,"12,623"
153,117,DC Retroactive Justice League America The 70s,1,$4.99,DC,"12,582"
154,181,Cinderella Fables Are Forever,6,$2.99,DC,"12,574"
155,180,Chew,19,$2.99,Image,"12,510"
156,170,Conan Island of No Return,2,$3.50,Dark Horse,"12,330"
157,183,Captain America Corps,2,$2.99,Marvel,"12,305"
158,120,DC Retroactive Superman The 70s,1,$4.99,DC,"12,264"
159,124,DC Retroactive The Flash The 70s,1,$4.99,DC,"12,098"
160,186,Spider-Girl,8,$2.99,Marvel,"11,996"
161,147,True Blood Tainted Love,6,$3.99,IDW,"11,709"
162,148,Godzilla Gangsters & Goliaths,2,$3.99,IDW,"11,611"
163,132,DC Retroactive Wonder Woman The 70s,1,$4.99,DC,"11,462"
164,161,Supreme Power,2,$3.99,Marvel,"11,450"
165,150,G.I. Joe Vol. 2 Ongoing,3,$3.99,IDW,"11,377"
166,152,Warlord of Mars Fall of Barsoom,1,$3.99,Dynamic Forces,"11,192"
167,195,Unwritten,27,$2.99,DC,"10,787"
168,153,Locke & Key Clockworks,1,$3.99,IDW,"10,764"
169,196,Jonah Hex,69,$2.99,DC,"10,521"
170,202,Mystery Men,3,$2.99,Marvel,"10,433"
171,199,Walking Dead Survivors Guide,4,$2.99,Image,"10,304"
172,162,Transformers Ongoing,21,$3.99,IDW,"10,165"
173,206,Skaar King of Savage Land,5,$2.99,Marvel,"10,128"
174,208,All Winners Squad Band of Heroes,2,$2.99,Marvel,"10,121"
175,207,Izombie,15,$2.99,DC,"10,006"
176,165,Snake Eyes Ongoing,3,$3.99,IDW,"10,001"
177,156,Hellraiser,3,$3.99,Boom,"9,974"
178,169,G.I. Joe A Real American Hero,168,$3.99,IDW,"9,943"
179,158,Crossed Psychopath,4,$3.99,Avatar,"9,897"
180,160,Elric The Balance Lost,1,$3.99,Boom,"9,893"
181,172,Transformers Ongoing,22,$3.99,IDW,"9,884"
182,171,True Blood Tainted Love,5,$3.99,IDW,"9,830"
183,173,Green Hornet,17,$3.99,Dynamic Forces,"9,708"
184,179,Criminal Macabre Goon When Freaks Collide,0,$3.99,Dark Horse,"9,704"
185,166,Irredeemable,27,$3.99,Boom,"9,577"
186,176,Joe Hill The Cape,1,$3.99,IDW,"9,469"
187,178,Sergio Aragones Funnies,1,$3.50,Bongo,"9,419"
188,182,Zombies Christmas Carol,3,$3.99,Marvel,"9,379"
189,198,Fathom Vol. 4,1,$2.99,Aspen,"9,289"
190,177,Vampirella Scarlet Legion,3,$3.99,Dynamic Forces,"9,262"
191,214,Hellblazer,281,$2.99,DC,"9,225"
192,175,Lady Death,7,$3.99,Avatar,"8,945"
193,164,Cap and Thor Avengers,1,$4.99,Marvel,"8,926"
194,224,Avengelyne,1,$2.99,Image,"8,851"
195,187,Witchblade,146,$3.99,Image,"8,765"
196,218,Thunder Agents,9,$2.99,DC,"8,710"
197,219,Young Justice,6,$2.99,DC,"8,642"
198,184,Terminator Robocop Kill Human,1,$3.99,Dynamic Forces,"8,322"
199,192,Ozma of Oz,8,$3.99,Marvel,"8,216"
200,209,Hack Slash,6,$3.50,Image,"8,201"
201,211,Guarding The Globe,5,$3.50,Image,"8,157"
202,226,Defenders From Marvel Vault,1,$2.99,Marvel,"8,154"
203,228,Sweet Tooth,23,$2.99,DC,"8,018"
204,231,Ka-Zar,2,$2.99,Marvel,"7,873"
205,200,Halo Fall of Reach Covenant,2,$3.99,Marvel,"7,825"
206,189,John Byrne Next Men,8,$3.99,IDW,"7,817"
207,213,Grimm Fairy Tales,61,$2.99,Zenescope,"7,777"
208,190,Cobra Ongoing,3,$3.99,IDW,"7,740"
209,232,Tiny Titans,42,$2.99,DC,"7,664"
210,205,Ultimate Comics Spider-Man,160,$3.99,Marvel,"7,589"
211,188,Incorruptible,20,$3.99,Boom,"7,584"
212,237,Witch Doctor,2,$2.99,Image,"7,410"
213,193,Doctor Who Ongoing Vol. 2,7,$3.99,IDW,"7,356"
214,194,Godzilla Kingdom of Monsters,4,$3.99,IDW,"7,320"
215,220,Tarot Witch of The Black Rose,69,$2.95,Broadsword,"7,303"
216,242,Xombi,5,$2.99,DC,"7,246"
217,230,Executive Assistant Iris Vol. 2,1,$2.99,Aspen,"7,021"
