Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Amazing Spider-Man,700,$7.99,Marvel,"200,966"
2,2,Avengers,1,$3.99,Marvel,"186,989"
3,3,Batman,15,$3.99,DC,"151,568"
4,4,Justice League,15,$3.99,DC,"115,074"
5,5,Detective Comics,15,$3.99,DC,"106,395"
6,6,Avengers,2,$3.99,Marvel,"93,894"
7,8,Cable And X-Force,1,$3.99,Marvel,"90,334"
8,11,Batman And Robin,15,$2.99,DC,"89,878"
9,7,All New X-Men,3,$3.99,Marvel,"83,798"
10,16,Thunderbolts,1,$2.99,Marvel,"83,396"
11,9,All New X-Men,4,$3.99,Marvel,"80,665"
12,13,Aquaman,15,$2.99,DC,"75,947"
13,17,Batgirl,15,$2.99,DC,"75,341"
14,10,Amazing Spider-Man,699,$3.99,Marvel,"74,904"
15,20,Nightwing,15,$2.99,DC,"74,407"
16,19,Green Lantern,15,$2.99,DC,"74,363"
17,27,Teen Titans,15,$2.99,DC,"68,707"
18,29,Amazing Spider-Man,699.1,$2.99,Marvel,"66,245"
19,38,Avengers Arena,1,$2.99,Marvel,"64,626"
20,14,Captain America,2,$3.99,Marvel,"64,377"
21,31,Red Hood And The Outlaws,15,$2.99,DC,"64,103"
22,15,Indestructible Hulk,2,$3.99,Marvel,"63,653"
23,12,Action Comics,15,$3.99,DC,"61,298"
24,35,Batman The Dark Knight,15,$2.99,DC,"60,569"
25,41,Deadpool,3,$2.99,Marvel,"60,215"
26,18,Iron Man,3,$3.99,Marvel,"59,041"
27,43,Fantastic Four,2,$2.99,Marvel,"58,421"
28,36,Walking Dead,105,$2.99,Image,"57,781"
29,23,Cable And X-Force,2,$3.99,Marvel,"57,719"
30,39,Suicide Squad,15,$2.99,DC,"57,132"
31,21,Iron Man,4,$3.99,Marvel,"56,708"
32,22,A Plus X,3,$3.99,Marvel,"56,700"
33,25,Thor God of Thunder,3,$3.99,Marvel,"55,547"
34,42,Earth 2,7,$2.99,DC,"54,409"
35,24,Before Watchmen Rorschach,3,$3.99,DC,"53,396"
36,44,Batman Incorporated,6,$2.99,DC,"52,636"
37,45,Superman,15,$2.99,DC,"51,225"
38,47,Thunderbolts,2,$2.99,Marvel,"50,897"
39,28,Before Watchmen Comedian,4,$3.99,DC,"50,073"
40,30,Before Watchmen Dr Manhattan,3,$3.99,DC,"48,909"
41,48,Green Lantern Corps,15,$2.99,DC,"47,841"
42,33,Uncanny X-Force,35,$3.99,Marvel,"47,736"
43,32,Before Watchmen Minutemen,5,$3.99,DC,"47,627"
44,26,Before Watchmen Nite Owl,4,$3.99,DC,"46,928"
45,53,FF,2,$2.99,Marvel,"46,096"
46,49,Flash,15,$2.99,DC,"45,925"
47,34,Wolverine And X-Men,22,$3.99,Marvel,"45,658"
48,54,X-Men Legacy,3,$2.99,Marvel,"45,407"
49,52,Green Lantern New Guardians,15,$2.99,DC,"45,136"
50,57,Avengers Arena,2,$2.99,Marvel,"43,014"
51,55,Saga,8,$2.99,Image,"42,324"
52,56,Wonder Woman,15,$2.99,DC,"41,641"
53,58,Avenging Spider-Man,15.1,$2.99,Marvel,"41,504"
54,37,My Little Pony Friendship Is Magic,2,$3.99,IDW,"39,841"
55,61,Red Lanterns,15,$2.99,DC,"39,071"
56,40,Before Watchmen Moloch,2*,$3.99,DC,"37,371"
57,46,Ultimate Comics Spider-Man,18,$3.99,Marvel,"36,944"
58,65,Daredevil,21,$2.99,Marvel,"35,848"
59,66,Catwoman,15,$2.99,DC,"35,020"
60,69,Batwoman,15,$2.99,DC,"34,964"
61,71,Hawkeye,5,$2.99,Marvel,"34,385"
62,50,Wolverine,317,$3.99,Marvel,"34,367"
63,51,Avengers Assemble,10,$3.99,Marvel,"34,035"
64,72,Swamp Thing,15,$2.99,DC,"33,916"
65,73,Hawkeye,6,$2.99,Marvel,"33,440"
66,76,Animal Man,15,$2.99,DC,"32,013"
67,75,Worlds Finest,7,$2.99,DC,"32,010"
68,68,Talon,3*,$2.99,DC,"31,531"
69,224,Deathmatch,1,$1.00,Boom,"30,946"
70,77,Supergirl,15,$2.99,DC,"30,814"
71,59,Secret Avengers,35,$3.99,Marvel,"30,755"
72,60,X-Men,39,$3.99,Marvel,"29,326"
73,62,Daredevil End of Days,3,$3.99,Marvel,"29,273"
74,80,Happy,3,$2.99,Image,"28,767"
75,63,Avenging Spider-Man,15,$3.99,Marvel,"28,240"
76,85,Hellboy In Hell,1,$2.99,Dark Horse,"28,096"
77,81,Justice League Dark,15,$2.99,DC,"27,712"
78,83,Ultimate Comics Ultimates,18.1,$2.99,Marvel,"27,659"
79,82,Superboy,15,$2.99,DC,"27,619"
80,64,Ultimate Comics Ultimates,19,$3.99,Marvel,"26,971"
81,84,Scarlet Spider,12,$2.99,Marvel,"26,652"
82,67,Astonishing X-Men,57,$3.99,Marvel,"26,263"
83,87,Scarlet Spider,12.1,$2.99,Marvel,"25,771"
84,70,Legends of the Dark Knight,3,$3.99,DC,"25,710"
85,89,Venom,28,$2.99,Marvel,"25,573"
86,90,Punisher War Zone,2,$2.99,Marvel,"25,471"
87,74,Ultimate Comics X-Men,20,$3.99,Marvel,"24,789"
88,98,Birds of Prey,15,$2.99,DC,"24,026"
89,99,Gambit,7,$2.99,Marvel,"23,978"
90,100,Winter Soldier,13,$2.99,Marvel,"23,951"
91,96,Buffy the Vampire Slayer Season 9 Freefall,16,$2.99,Dark Horse,"23,896"
92,120,Journey Into Mystery,647,$2.99,Marvel,"22,514"
93,105,X-Factor,248,$2.99,Marvel,"21,664"
94,109,Jsa Liberty Files The Whistling Skull,1,$2.99,DC,"21,370"
95,113,X-Factor,249,$2.99,Marvel,"21,211"
96,101,Phantom Stranger,3*,$2.99,DC,"21,040"
97,112,Hellboy In Hell,2,$2.99,Dark Horse,"21,010"
98,125,Red She-Hulk,60,$2.99,Marvel,"20,798"
99,114,Green Arrow,15,$2.99,DC,"20,672"
100,116,Dark Avengers,184,$2.99,Marvel,"20,584"
101,78,Star Trek Tng Doctor Who Assimilation,8,$3.99,IDW,"20,553"
102,79,Adventure Time Fionna & Cake,1,$3.99,Boom,"20,290"
103,119,Captain Marvel,8,$2.99,Marvel,"19,970"
104,86,Marvel Universe Vs Avengers,3,$3.99,Marvel,"19,355"
105,121,Age of Apocalypse,10,$2.99,Marvel,"19,337"
106,88,All Star Western,15,$3.99,DC,"19,190"
107,91,Ultimate Comics Iron Man,3,$3.99,Marvel,"18,992"
108,94,Smallville Season 11,8,$3.99,DC,"18,633"
109,104,Mara,1*,$2.99,Image,"18,164"
110,97,Batman Beyond Unlimited,11,$3.99,DC,"18,089"
111,111,Fatale,11,$3.50,Image,"18,055"
112,129,Batman Arkham Unhinged,9,$2.99,DC,"17,220"
113,118,Manhattan Projects,8,$3.50,Image,"17,028"
114,92,Masks,2,$3.99,Dynamic Forces,"16,923"
115,132,Fairest,10,$2.99,DC,"16,919"
116,103,Shadowman,2,$3.99,Valiant,"16,917"
117,131,Legion of Super Heroes,15,$2.99,DC,"16,912"
118,133,He Man And The Masters of the Universe,5,$2.99,DC,"16,858"
119,95,Teenage Mutant Ninja Turtles,17,$3.99,IDW,"16,703"
120,136,X-Treme X-Men,7.1,$2.99,Marvel,"16,682"
121,93,Adventure Time Marceline Scream Queens,6,$3.99,Boom,"16,624"
122,138,X-Treme X-Men,8,$2.99,Marvel,"16,536"
123,139,Captain America And Black Widow,640,$2.99,Marvel,"16,530"
124,137,Buffy The Vampire Slayer Willow Wonderland,2,$2.99,Dark Horse,"16,401"
125,306,Image Firsts Walking Dead,1,$1.00,Image,"16,253"
126,141,Dial H,7,$2.99,DC,"16,217"
127,142,Ravagers,7,$2.99,DC,"16,177"
128,140,Invincible,98,$2.99,Image,"16,139"
129,144,Fables,124,$2.99,DC,"16,018"
130,110,Arrow,2,$3.99,DC,"15,780"
131,148,Frankenstein Agent of Shade,15,$2.99,DC,"15,705"
132,147,Thief of Thieves,11,$2.99,Image,"15,605"
133,146,Buffy The Vampire Slayer Willow Wonderland,3,$2.99,Dark Horse,"15,584"
134,149,Invincible,99,$2.99,Image,"15,566"
135,126,Star Wars Purge Tyrants Fist,1,$3.50,Dark Horse,"15,546"
