Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,3,Fallen Son: Death of Captain America Wolverine,0,$2.99,Marvel,"157,131"
2,1,Justice League of America,7,$3.50,DC,"154,826"
3,4,Fallen Son: Death of Captain America Avengers,0,$2.99,Marvel,"140,640"
4,2,Dark Tower Gunslinger Born,3,$3.99,Marvel,"132,346"
5,5,Justice League of America,8,$2.99,DC,"130,232"
6,6,Avengers Initiative,1,$2.99,Marvel,"127,668"
7,7,New Avengers,29,$2.99,Marvel,"125,251"
8,8,Mighty Avengers,2,$2.99,Marvel,"121,242"
9,10,Wolverine,53,$2.99,Marvel,"98,340"
10,11,Justice Society of America,5,$2.99,DC,"97,969"
11,15,52,50,$2.50,DC,"96,974"
12,12,Buffy The Vampire Slayer,2,$2.99,Dark Horse,"96,311"
13,16,World War III: Part One Call To Arms,0,$2.50,DC,"95,355"
14,17,World War III: Part Two Valiant,0,$2.50,DC,"95,102"
15,18,World War III: Part Four United We Stand,0,$2.50,DC,"95,074"
16,19,52,51,$2.50,DC,"94,838"
17,20,World War III: Part Three Hell Is For Heroes,0,$2.50,DC,"94,691"
18,21,52,48,$2.50,DC,"94,618"
19,22,52,49,$2.50,DC,"94,585"
20,9,Justice,11,$3.50,DC,"93,904"
21,13,All Star Superman,7,$2.99,DC,"92,201"
22,14,Uncanny X-Men,485,$2.99,Marvel,"81,681"
23,23,X-Men,198,$2.99,Marvel,"74,765"
24,24,Superman Batman,33,$2.99,DC,"74,731"
25,25,Fantastic Four,545,$2.99,Marvel,"74,624"
26,26,Ultimate Spider-Man,108,$2.99,Marvel,"72,639"
27,27,Superman Batman,34,$2.99,DC,"71,205"
28,28,Wolverine Origins,13,$2.99,Marvel,"70,891"
29,29,Marvel Zombies: Army of Darkness,2,$2.99,Marvel,"69,361"
30,30,Moon Knight,9,$2.99,Marvel,"69,125"
31,31,Thunderbolts,113,$2.99,Marvel,"65,026"
32,32,Ultimate X-Men,81,$2.99,Marvel,"62,861"
33,33,Action Comics,848,$2.99,DC,"62,153"
34,34,Teen Titans,45,$2.99,DC,"60,989"
35,35,Wonder Woman,7,$2.99,DC,"60,106"
36,36,Iron Man,16,$2.99,Marvel,"59,409"
37,37,Brave & Bold,3,$2.99,DC,"59,150"
38,38,Wonder Woman,8,$2.99,DC,"58,712"
39,39,Omega Flight,1,$2.99,Marvel,"58,093"
40,40,Sensational Spider-Man,37,$2.99,Marvel,"57,469"
41,41,Detective Comics,831,$2.99,DC,"56,227"
42,42,Runaways,25,$2.99,Marvel,"56,193"
43,43,Superman,661,$2.99,DC,"55,681"
44,44,Amazons Attack,1,$2.99,DC,"55,389"
45,45,Punisher War Journal,6,$2.99,Marvel,"53,443"
46,46,Incredible Hulk,105,$2.99,Marvel,"53,202"
47,47,Supergirl,16,$2.99,DC,"51,588"
48,48,Friendly Neighborhood Spider-Man,19,$2.99,Marvel,"50,255"
49,51,Flash Fastest Man Alive,11,$2.99,DC,"46,916"
50,238,Painkiller Jane,0,$.25,Dynamic,"46,201"
51,52,Daredevil,96,$2.99,Marvel,"46,151"
52,53,Ghost Rider,10,$2.99,Marvel,"43,941"
53,55,Nova,1,$2.99,Marvel,"42,873"
54,56,Ms Marvel,14,$2.99,Marvel,"42,833"
55,57,X-23 Target X,5,$2.99,Marvel,"41,658"
56,59,New X-Men,37,$2.99,Marvel,"37,897"
