Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,World War Hulk,4,$3.99,Marvel,"148,564"
2,2,Amazing Spider-Man,544,$3.99,Marvel,"146,170"
3,3,Justice League of America,13,$2.99,DC,"119,435"
4,4,New Avengers,34,$2.99,Marvel,"112,780"
5,5,Thor,3,$2.99,Marvel,"109,930"
6,6,All Star Batman & Robin Boy Wonder,7,$2.99,DC,"100,551"
7,7,Incredible Hulk,110,$2.99,Marvel,"96,805"
8,8,Buffy The Vampire Slayer,6,$2.99,Dark Horse,"96,526"
9,11,Uncanny X-Men,490,$2.99,Marvel,"87,925"
10,12,X-Men,203,$2.99,Marvel,"85,626"
11,13,Justice Society of America,9,$2.99,DC,"84,091"
12,14,Countdown,34,$2.99,DC,"82,512"
13,15,Countdown,33,$2.99,DC,"81,719"
14,16,Countdown,32,$2.99,DC,"81,072"
15,17,Countdown,31,$2.99,DC,"80,103"
16,19,Captain America,30,$2.99,Marvel,"79,530"
17,20,Green Lantern,23,$2.99,DC,"79,060"
18,21,Wolverine,57,$2.99,Marvel,"74,565"
19,22,Avengers Initiative,6,$2.99,Marvel,"74,161"
20,23,Batman,669,$2.99,DC,"73,448"
21,9,JLA Wedding Special,1,$3.99,DC,"72,053"
22,10,Captain America Chosen,1,$3.99,Marvel,"67,506"
23,25,Ultimate Spider-Man,113,$2.99,Marvel,"67,455"
24,26,Ultimate Spider-Man,114,$2.99,Marvel,"66,662"
25,27,Tales of Sinestro Corps Parallax,1,$2.99,DC,"65,891"
26,30,World War Hulk Front Line,4,$2.99,Marvel,"62,527"
27,31,Wolverine Origins,17,$2.99,Marvel,"62,306"
28,18,Captain America Chosen,2,$3.99,Marvel,"59,758"
29,32,Ultimate Power,7,$2.99,Marvel,"57,980"
30,33,Teen Titans,51,$2.99,DC,"57,833"
31,34,Superman Batman,40,$2.99,DC,"57,393"
32,35,Flash,232,$2.99,DC,"56,952"
33,36,Ultimate X-Men,86,$2.99,Marvel,"55,329"
34,37,X-Factor,23,$2.99,Marvel,"53,294"
35,38,New X-Men,42,$2.99,Marvel,"52,714"
36,24,Green Arrow Black Canary Wedding Special,1,$3.99,DC,"51,105"
37,41,Detective Comics,836,$2.99,DC,"49,460"
38,43,X-Men Emperor Vulcan,1,$2.99,Marvel,"48,975"
39,44,Superman,667,$2.99,DC,"48,593"
40,28,Wonder Woman Annual,1,$3.99,DC,"48,380"
41,46,World War Hulk Gamma Corps,3,$2.99,Marvel,"47,528"
42,47,Moon Knight,12,$2.99,Marvel,"47,506"
43,48,Punisher War Journal,11,$2.99,Marvel,"47,205"
44,49,Booster Gold,2,$2.99,DC,"47,088"
45,29,Daredevil,100,$3.99,Marvel,"46,963"
46,50,Iron Man,22,$2.99,Marvel,"46,676"
47,51,Ultimate Fantastic Four,46,$2.99,Marvel,"46,632"
48,53,Supergirl,21,$2.99,DC,"44,642"
49,57,Countdown Search For Ray Palmer Wildstorm,1,$2.99,DC,"41,080"
50,59,Sub-Mariner,4,$2.99,Marvel,"40,118"
51,60,Heroes For Hire,13,$2.99,Marvel,"40,073"
52,61,New Warriors,4,$2.99,Marvel,"39,985"
53,62,New Avengers Transformers,3,$2.99,Marvel,"38,737"
54,39,Marvel Comics Presents,1,$3.99,Marvel,"38,325"
55,63,Ghost Rider,15,$2.99,Marvel,"38,208"
56,64,Outsiders,50,$2.99,DC,"38,201"
57,65,52 Aftermath Four Horsemen,2,$2.99,DC,"37,752"
58,66,Umbrella Academy Apocalypse Suite,1,$2.99,Dark Horse,"37,686"
59,40,Countdown To Mystery,1,$3.99,DC,"37,224"
60,67,Nova,6,$2.99,Marvel,"36,967"
61,68,Black Adam The Dark Age,2,$2.99,DC,"36,746"
62,45,JLA Hitman,1,$3.99,DC,"35,872"
63,52,Countdown To Adventure,2,$3.99,DC,"34,550"
64,69,Immortal Iron Fist,9,$2.99,Marvel,"34,271"
65,70,Black Canary Wedding Planner,0,$2.99,DC,"34,073"
66,71,The Order,3,$2.99,Marvel,"33,926"
67,72,Wonder Girl,1,$2.99,DC,"33,507"
68,73,Infinity Inc,1,$2.99,DC,"33,390"
69,54,Immortal Iron Fist Annual,1,$3.99,Marvel,"32,413"
70,74,Ms Marvel,19,$2.99,Marvel,"32,361"
71,76,Boys,10 (RES),$2.99,Dynamic,"32,068"
72,77,Green Arrow Year One,5,$2.99,DC,"31,495"
73,78,Star Wars Legacy,16,$2.99,Dark Horse,"31,230"
74,55,Daredevil Wraparound,100,$3.99,Marvel,"31,157"
75,79,Superman Confidential,6,$2.99,DC,"31,142"
76,56,Marvel Zombies Book Angels Demons & Monstrosities,0,$3.99,Marvel,"30,885"
77,80,Penance Relentless,1,$2.99,Marvel,"30,444"
78,58,Punisher Max Annual,1,$3.99,Marvel,"30,342"
79,81,Annihilation Conquest Wraith,3,$2.99,Marvel,"29,835"
80,82,Suicide Squad Raise Flag,1,$2.99,DC,"29,497"
81,83,Annihilation Conquest Star Lord,3,$2.99,Marvel,"29,438"
82,84,Annihilation Conquest Quasar,3,$2.99,Marvel,"29,387"
83,85,Nightwing,136,$2.99,DC,"29,247"
84,86,Trials of Shazam,8,$2.99,DC,"29,232"
85,87,Batman Confidential,9,$2.99,DC,"28,836"
86,88,Spider-Man Red Sonja,2,$2.99,Marvel,"28,755"
87,89,Exiles,98,$2.99,Marvel,"28,300"
88,90,Supergirl & Legion of Super Heroes,34,$2.99,DC,"28,285"
89,91,She-Hulk 2,21,$2.99,Marvel,"27,213"
90,92,Birds of Prey,110,$2.99,DC,"27,139"
91,93,New Excalibur,23,$2.99,Marvel,"26,970"
92,94,Iron Man Enter Mandarin,1,$2.99,Marvel,"26,904"
93,95,Cable Deadpool,45,$2.99,Marvel,"26,001"
94,96,Y The Last Man,58,$2.99,DC,"25,531"
95,97,Fables,65,$2.99,DC,"25,303"
96,98,Robin,166,$2.99,DC,"24,870"
97,42,Batman Lobo Deadly Serious,2,$5.99,DC,"24,583"
98,75,Frank Frazettas Death Dealer,4,$3.99,Image,"24,238"
99,101,Spawn,171,$2.95,Image,"23,761"
100,99,Uncle Sam & Freedom Fighters,1,$2.99,DC,"23,724"
101,100,Metal Men,2,$2.99,DC,"23,650"
102,102,Walking Dead,42,$2.99,Image,"23,100"
103,104,Star Wars Knights of the Old Republic,20,$2.99,Dark Horse,"21,829"
104,105,Jungle Girl,1,$2.99,Dynamic,"21,807"
105,106,Lone Ranger,8,$2.99,Dynamic,"20,051"
106,107,JLA Classified,42,$2.99,DC,"20,007"
107,108,Spirit,10,$2.99,DC,"19,956"
108,109,Star Wars Rebellion,10,$2.99,Dark Horse,"19,919"
109,110,Astro City Dark Age Book Two,4,$2.99,DC,"19,758"
110,111,JLA Classified,43,$2.99,DC,"19,736"
111,112,Catwoman,71,$2.99,DC,"19,486"
112,114,JSA Classified,30,$2.99,DC,"19,376"
113,116,X-Men First Class Vol. 2,4,$2.99,Marvel,"19,082"
114,117,Checkmate,18,$2.99,DC,"18,737"
115,118,Jack of Fables,14,$2.99,DC,"18,722"
116,119,Amazing Spider-Girl,12,$2.99,Marvel,"18,671"
117,122,Shadowpact,17,$2.99,DC,"18,377"
118,123,Shanna She-Devil Survival of Fittest,2,$2.99,Marvel,"17,988"
119,125,Madame Mirage,2,$2.99,Image,"17,620"
120,126,All New Atom,15,$2.99,DC,"17,260"
121,127,Ex Machina,30,$2.99,DC,"17,158"
122,128,Lobster Johnson Iron Prometheus,1,$2.99,Dark Horse,"17,025"
123,132,BPRD Killing Ground,2,$2.99,Dark Horse,"16,137"
124,133,Gen 13,12,$2.99,DC,"16,107"
125,134,Irredeemable Ant-Man,12,$2.99,Marvel,"15,982"
126,135,Blue Beetle,19,$2.99,DC,"15,733"
127,137,Loners,5,$2.99,Marvel,"15,556"
128,138,Avengers Classic,4,$2.99,Marvel,"15,387"
129,124,G.I. Joe Americas Elite,27,$3.50,Devil's Due,"15,263"
130,140,Jonah Hex,23,$2.99,DC,"15,152"
131,142,Super Villain Team Up Modoks 11,3,$2.99,Marvel,"14,815"
132,143,Criminal,9,$2.99,Marvel,"14,763"
133,144,Spawn Godslayer,4,$2.99,Image,"14,726"
134,145,Fantastic Five,5,$2.99,Marvel,"14,616"
135,113,Transformers Megatron Origin,3,$3.99,IDW,"14,543"
136,115,Terror Inc,2,$3.99,Marvel,"14,491"
137,147,Midnighter,11,$2.99,DC,"14,344"
138,148,Thor,2,$2.99,Marvel,"14,337"
139,120,Daredevil Battlin Jack Murdock,4,$3.99,Marvel,"13,896"
140,150,Aquaman Sword of Atlantis,56,$2.99,DC,"13,375"
141,152,Supernatural Origins,5,$2.99,DC,"13,030"
142,153,Astounding Wolf-Man,3,$2.99,Image,"13,015"
143,154,Hellblazer,236,$2.99,DC,"12,934"
144,158,White Tiger,6,$2.99,Marvel,"12,435"
145,130,Iron & The Maiden,2,$3.99,Aspen,"12,244"
146,160,100 Bullets,85,$2.99,DC,"11,884"
147,161,DMZ,23,$2.99,DC,"11,855"
148,139,Star Trek Year Four,2,$3.99,IDW,"11,480"
149,103,Groo 25th Anniv Special,0,$5.99,Dark Horse,"11,443"
150,141,Doktor Sleepless,2,$3.99,Avatar,"11,333"
151,169,Madman Atomic Comics,4,$2.99,Image,"11,296"
152,170,Marvel Spotlight Thor,0,$2.99,Marvel,"11,296"
153,121,Civil War Chronicles,3,$4.99,Marvel,"11,091"
154,146,World War Hulk 2nd Ptg J.R.Jr. Var,1,$3.99,Marvel,"10,951"
155,171,Spider-Man Fairy Tales,4,$2.99,Marvel,"10,922"
156,155,Sheena,3,$3.50,Devil's Due,"10,863"
157,149,Halo Uprising,1,$3.99,Marvel,"10,562"
158,174,Stormwatch Phd,11,$2.99,DC,"10,437"
159,159,Army of Darkness From Ashes,2,$3.50,Dynamic,"10,187"
160,163,Painkiller Jane,3,$3.50,Dynamic,"10,011"
161,151,30 Days of Night Beyond Barrow,1,$3.99,IDW,"9,952"
162,176,Thor,1,$2.99,Marvel,"9,695"
163,131,Bart Simpsons Treehouse of Horror,13,$4.99,Bongo,"9,688"
164,178,Wetworks,13,$2.99,DC,"9,651"
165,179,Simpsons Comics,134,$2.99,Bongo,"9,622"
166,156,Streets of Glory,1,$3.99,Avatar,"9,490"
167,157,30 Days of Night Red Snow,1,$3.99,IDW,"9,343"
168,181,Deathblow,7,$2.99,DC,"9,284"
169,129,G.I. Joe Special Missions Enemy,0,$5.50,Devil's Due,"9,255"
170,173,Terminator 2 Infinity,3,$3.50,Dynamic,"8,931"
171,182,Un-Men,2,$2.99,DC,"8,755"
172,205,Justice League Unlimited,37,$2.25,DC,"8,704"
173,183,Welcome To Tranquility,10,$2.99,DC,"8,608"
174,166,Witchblade Takeru Manga,8,$3.99,Image,"8,593"
