Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Batman The Return,1,$4.99,DC,"99,545"
2,2,Batman Incorporated,1,$3.99,DC,"95,587"
3,3,Avengers,7,$3.99,Marvel,"89,758"
4,4,Batman Return Of Bruce Wayne,6,$3.99,DC,"83,004"
5,5,Batman And Robin,16,$3.99,DC,"80,343"
6,9,Brightest Day,13,$2.99,DC,"79,955"
7,12,Brightest Day,14,$2.99,DC,"78,452"
8,7,Amazing Spider-Man,648,$3.99,Marvel,"77,033"
9,14,Green Lantern,59,$2.99,DC,"76,173"
10,16,Batman And Robin,17,$2.99,DC,"70,600"
11,8,New Avengers,6,$3.99,Marvel,"66,724"
12,20,Batman,704,$2.99,DC,"65,212"
13,11,Secret Avengers,7,$3.99,Marvel,"59,999"
14,13,Uncanny X-Men,530,$3.99,Marvel,"58,006"
15,25,Flash,6,$2.99,DC,"57,673"
16,26,Green Lantern Corps,54,$2.99,DC,"57,448"
17,15,X-Men,5,$3.99,Marvel,"56,651"
18,22,Uncanny X-Force,2,$3.99,Marvel,"56,518"
19,6,Amazing Spider-Man,647,$4.99,Marvel,"55,819"
20,17,Amazing Spider-Man,649,$3.99,Marvel,"52,586"
21,18,Wolverine,3,$3.99,Marvel,"51,600"
22,19,Justice League Of America,51,$3.99,DC,"50,887"
23,21,Thor,617,$3.99,Marvel,"49,165"
24,23,Captain America,612,$3.99,Marvel,"47,343"
25,24,Green Lantern Emerald Warriors,4,$3.99,DC,"46,319"
26,35,Superman,705,$2.99,DC,"46,261"
27,39,Batwoman,0,$2.99,DC,"43,891"
28,40,X-Men Legacy,242,$2.99,Marvel,"43,750"
29,27,Avengers Prime,4,$3.99,Marvel,"41,932"
30,44,Buffy the Vampire Slayer,38,$2.99,Dark Horse,"41,189"
31,28,Invincible Iron Man,32,$3.99,Marvel,"40,978"
32,10,Ultimate Comics Spider-Man,150,$5.99,Marvel,"40,553"
33,45,Superboy,1,$2.99,DC,"39,701"
34,46,Green Arrow,6,$2.99,DC,"39,575"
35,30,Hulk,27,$3.99,Marvel,"38,691"
36,50,Fantastic Four,585,$2.99,Marvel,"37,740"
37,33,Generation Hope,1,$3.99,Marvel,"37,398"
38,31,Detective Comics,871,$3.99,DC,"36,941"
39,32,Ultimate Comics Avengers 3,4,$3.99,Marvel,"36,777"
40,36,Avengers Childrens Crusade,3,$3.99,Marvel,"35,410"
41,34,Incredible Hulks,616,$3.99,Marvel,"35,296"
42,53,Superior,2,$2.99,Marvel,"34,688"
43,52,Birds Of Prey,6,$2.99,DC,"34,440"
44,37,Incredible Hulks,617,$3.99,Marvel,"34,340"
45,54,Justice Society Of America,45,$2.99,DC,"33,582"
46,55,Justice League Generation Lost,13,$2.99,DC,"33,504"
47,38,Action Comics,895,$3.99,DC,"33,089"
48,57,Justice League Generation Lost,14,$2.99,DC,"32,722"
49,59,Daken Dark Wolverine,3,$2.99,Marvel,"32,679"
50,43,Ultimate Comics Thor,2,$3.99,Marvel,"31,829"
51,62,Red Robin,17,$2.99,DC,"31,825"
52,29,Thunderbolts,150,$4.99,Marvel,"31,704"
53,42,Batman Odyssey,5,$3.99,DC,"31,386"
54,64,Deadpool,29,$2.99,Marvel,"31,350"
55,63,Superman Batman,78,$2.99,DC,"31,337"
56,67,X-23,3,$2.99,Marvel,"31,224"
57,41,Vampirella,1,$3.99,Dynamic Forces,"29,215"
58,49,Astonishing Thor,1,$3.99,Marvel,"29,202"
59,47,Thanos Imperative,6,$3.99,Marvel,"29,188"
60,72,Walking Dead,79,$2.99,Image,"28,971"
61,48,Chaos War,3,$3.99,Marvel,"28,630"
62,75,Batman Beyond,6,$2.99,DC,"28,485"
