Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,2,New X-Men,114,$2.25,Marvel,"144,835"
2,3,Uncanny X-Men,394,$2.25,Marvel,"136,081"
3,1,X-Treme X-Men,1,$2.99,Marvel,"135,219"
4,4,Ultimate X-Men,6,$2.25,Marvel,"106,962"
5,5,Green Arrow,4,$2.50,DC,"85,317"
6,6,Ultimate Spider-Man,9,$2.25,Marvel,"84,724"
7,8,JLA,54,$2.25,DC,"74,229"
8,9,Amazing Spider-Man,31,$2.25,Marvel,"73,743"
9,10,Wolverine,164,$2.25,Marvel,"72,673"
10,11,Brotherhood,1,$2.25,Marvel,"72,201"
11,14,Avengers,42,$2.25,Marvel,"67,742"
12,15,Ultimate Marvel Team Up Spider-Man & Iron Man,4,$2.25,Marvel,"66,164"
13,7,Daredevil (resolicited),18,$2.99,Marvel,"62,971"
14,17,Spawn,110,$2.50,Image,"55,912"
15,21,Fantastic Four,43,$2.25,Marvel,"53,819"
16,22,X-Force,116,$2.25,Marvel,"52,471"
17,23,Peter Parker Spider-Man,31,$2.25,Marvel,"52,285"
18,19,Rising Stars,16,$2.50,Image,"52,172"
19,16,Tangled Web The Thousand,2,$2.99,Marvel,"46,803"
20,12,Universe X,10,$3.50,Marvel,"45,473"
21,29,Superman,170,$2.25,DC,"44,182"
22,13,JLA Incarnations,1,$3.50,DC,"43,597"
23,32,Thor,37,$2.25,Marvel,"43,497"
24,33,Batman,591,$2.25,DC,"43,333"
25,24,JSA,24,$2.50,DC,"41,365"
26,25,Detective Comics,758,$2.50,DC,"41,049"
27,28,Midnight Nation,8,$2.50,Image,"40,096"
28,37,Iron Man,42,$2.25,Marvel,"39,688"
29,31,Out There,1,$2.50,DC,"39,424"
30,39,Captain America,43,$2.25,Marvel,"39,259"
31,34,Batgirl,16,$2.50,DC,"38,458"
32,42,Adventures of Superman,592,$2.25,DC,"38,102"
33,44,Nightwing,57,$2.25,DC,"37,868"
34,45,Action Comics,779,$2.25,DC,"37,847"
35,46,Thunderbolts,52,$2.25,Marvel,"37,743"
36,47,Incredible Hulk,28,$2.25,Marvel,"37,639"
37,52,Cable,93,$2.25,Marvel,"36,074"
38,53,Superman The Man of Steel,114,$2.25,DC,"36,018"
39,55,Green Lantern,138,$2.25,DC,"35,823"
40,38,JLA Black Baptism,3,$2.50,DC,"35,689"
41,41,Batman Gotham Knights,17,$2.50,DC,"34,566"
42,57,Batman Legends of the Dark Knight,143,$2.25,DC,"34,497"
43,30,Just A Pilgrim,3,$2.99,Wizard,"33,123"
44,63,Defenders,5,$2.25,Marvel,"33,050"
45,50,Witchblade,48,$2.50,Image,"32,655"
46,36,Marvel Knights,13,$2.99,Marvel,"31,030"
47,71,Harley Quinn,8,$2.25,DC,"30,723"
48,59,Titans,29,$2.50,DC,"30,489"
49,60,Spectre,5,$2.50,DC,"30,389"
50,73,Wonder Woman,170,$2.25,DC,"29,986"
51,26,Thunderbolts Life Sentences,,$3.50,Marvel,"29,197"
52,76,Robin,90,$2.25,DC,"28,764"
53,77,Flash,174,$2.25,DC,"28,712"
54,43,Star Wars Infinities A New Hope,1,$2.99,Dark Horse,"28,625"
55,48,Aphrodite Ix,0,$2.95,Image,"28,539"
56,49,Tom Strong,14,$2.95,DC,"28,101"
57,68,Monarchy,4,$2.50,DC,"28,010"
58,70,X-Men Hidden Years,20,$2.50,Marvel,"27,650"
59,51,Powers,12,$2.95,Image,"27,590"
60,72,Captain Marvel,19,$2.50,Marvel,"27,044"
61,75,Young Justice,33,$2.50,DC,"26,294"
62,81,Deadpool,54,$2.25,Marvel,"25,904"
63,82,Catwoman,94,$2.25,DC,"25,774"
64,58,Citizen V,2,$2.99,Marvel,"25,722"
65,79,Birds of Prey,31,$2.50,DC,"25,649"
66,85,Spider-Girl,34,$2.25,Marvel,"25,597"
67,61,Star Wars Jedi Vs Sith,2,$2.99,Dark Horse,"25,384"
68,69,Shidima,4,$2.95,Image,"23,729"
69,65,Us Agent,1,$2.99,Marvel,"23,720"
70,66,Hellboy Conqueror Worm,1,$2.99,Dark Horse,"23,690"
