Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,Fathom,12,$2.50,Image,"124,505"
2,-,Uncanny X-Men,381,$2.25,Marvel,"119,319"
3,-,X-Men,101,$2.25,Marvel,"111,182"
4,-,Wolverine,151,$2.25,Marvel,"83,577"
5,-,Avengers,29,$2.25,Marvel,"75,010"
6,-,JLA,42,$1.99,DC,"73,654"
7,-,Spawn,97,$1.95,Image,"70,103"
8,-,Punisher,3,$3.99,Marvel,"68,964"
9,-,Daredevil (resolicited),13,$2.99,Marvel,"66,490"
10,-,Daredevil (resolicited),12,$2.99,Marvel,"65,766"
11,-,Earth X X,,$3.99,Marvel,"63,702"
12,-,Fantastic Four,30,$2.25,Marvel,"58,212"
13,-,Tomb Raider,5,$2.50,Image,"56,396"
14,-,Magneto Dark Seduction,1,$2.99,Marvel,"54,903"
15,-,X-Men Unlimited,27,$2.99,Marvel,"54,058"
16,-,Amazing Spider-Man,18,$2.25,Marvel,"53,218"
17,-,Thor,24,$2.25,Marvel,"51,908"
18,-,Peter Parker Spider-Man,18,$2.25,Marvel,"50,688"
19,-,Batman,578,$1.99,DC,"50,597"
20,-,Batman Dark Victory,7,$2.95,DC,"49,656"
21,-,Aria Angela Heavenly Creatures,2,$2.95,Image,"49,585"
22,-,Iron Man,29,$2.25,Marvel,"49,322"
23,-,Batgirl,3,$2.50,DC,"49,231"
24,-,Detective Comics,745,$2.50,DC,"48,664"
25,-,Captain America,30,$2.25,Marvel,"48,118"
26,-,Rising Stars,7,$2.50,Image,"47,698"
27,-,X-Force,103,$2.25,Marvel,"47,577"
28,-,Cable,80,$2.25,Marvel,"47,465"
29,-,Mutant X,20,$2.25,Marvel,"45,806"
30,-,Generation X,64,$2.25,Marvel,"44,789"
31,-,League of Extraordinary Gentlemen (resolicited),5,$2.95,DC,"44,040"
32,-,X Men Children of the Atom (resolicited),3,$2.99,Marvel,"42,896"
33,-,Batman Gotham Knights,4,$2.50,DC,"42,638"
34,-,JSA,11,$2.50,DC,"42,370"
35,-,Magdalena,2,$2.50,Image,"42,036"
36,-,Superman,157,$1.99,DC,"41,869"
37,-,Nightwing,44,$1.99,DC,"41,156"
38,-,X-Man,64,$2.25,Marvel,"40,933"
39,-,Batman Legends of the Dark Knight,130,$1.99,DC,"40,184"
40,-,Action Comics,766,$1.99,DC,"40,053"
41,-,Preacher,62,$2.50,DC,"39,972"
42,-,Green Lantern,125,$1.99,DC,"39,775"
43,-,Blood Legacy,1,$2.50,Image,"38,950"
44,-,F5,1,$2.95,Image,"38,803"
45,-,Flash,161,$1.99,DC,"38,742"
46,-,Inhumans Vol. 2,1,$2.99,Marvel,"38,408"
47,-,Incredible Hulk,15,$2.25,Marvel,"38,292"
48,-,Thunderbolts,39,$2.99,Marvel,"38,262"
49,-,Superman Gen 13,1,$2.50,DC,"38,211"
50,-,Superman The Man of Steel,101,$1.99,DC,"38,019"
51,-,Adventures of Superman,579,$1.99,DC,"37,827"
52,-,Darkness,31,$2.50,Image,"37,002"
53,-,Gambit,17,$2.25,Marvel,"36,946"
54,-,Steampunk,3,$2.50,DC,"36,668"
