Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,Wolverine: The Origin,4,$3.50,Marvel,"168,460"
2,-,Uncanny X-Men,400,$3.50,Marvel,"134,206"
3,-,New X-Men,120,$2.25,Marvel,"125,338"
4,-,Ultimate X-Men,12,$2.25,Marvel,"108,044"
5,-,Amazing Spider-Man,37,$2.25,Marvel,"93,495"
6,-,X-Treme X-Men,7,$2.99,Marvel,"90,504"
7,-,Green Arrow,10,$2.50,DC,"86,675"
8,-,Ultimate Spider-Man,15,$2.25,Marvel,"86,160"
9,-,Inferno Hellbound,1,$2.50,Image,"70,965"
10,-,G.I. Joe,2,$2.95,Image,"84,474"
11,-,Wolverine,170,$2.25,Marvel,"78,776"
12,-,JLA,60,$2.25,DC,"71,179"
13,-,Punisher,6,$2.99,Marvel,"67,647"
14,-,Battle Chasers,10,$2.95,Image,"65,320"
15,-,Avengers,48,$3.50,Marvel,"63,346"
16,-,Wolverine 2001 Annual,,$2.99,Marvel,"63,123"
17,-,X-Treme X-Men Savage Land,3,$2.99,Marvel,"62,661"
18,-,Daredevil Yellow,6,$3.50,Marvel,"59,447"
19,-,Elektra,5,$2.99,Marvel,"55,958"
20,-,Peter Parker Spider-Man,37,$2.25,Marvel,"53,718"
21,-,Daredevil,27,$2.99,Marvel,"53,116"
22,-,Fantastic Four,49,$2.25,Marvel,"52,710"
23,-,X-Force,122,$2.25,Marvel,"52,055"
24,-,Spawn,116,$2.50,Image,"50,212"
25,-,Nightcrawler,1,$2.50,Marvel,"49,649"
26,-,Catwoman,1,$2.50,DC,"49,413"
27,-,Ultimate Marvel Team Up,10,$2.25,Marvel,"48,361"
28,-,Rogue,4,$2.50,Marvel,"47,117"
29,-,Cyclops,4,$2.50,Marvel,"46,855"
30,-,Iceman,2,$2.50,Marvel,"45,462"
31,-,Exiles,6,$2.25,Marvel,"45,313"
32,-,Fury,3,$2.99,Marvel,"45,051"
33,-,Elektra & Wolverine Redeemer,1,$5.95,Marvel,"44,767"
34,-,Superman,176,$2.25,DC,"44,200"
35,-,Paradise X Heralds,2,$3.50,Marvel,"43,964"
36,-,Authority,28,$2.50,DC,"43,794"
37,-,Alias,3,$2.99,Marvel,"43,750"
38,-,JSA,30,$2.50,DC,"43,750"
39,-,Batman,597,$2.25,DC,"43,663"
40,-,Peter Parker Spider-Man 2001 Annual,,$2.99,Marvel,"42,253"
41,-,Just Imagine Stan Lee With Kevin Maguire Creating  Flash,,$5.95,DC,"42,183"
42,-,Incredible Hulk,34,$2.25,Marvel,"41,654"
43,-,Action Comics,785,$2.25,DC,"40,986"
44,-,Detective Comics,764,$2.50,DC,"40,475"
45,-,Adventures of Superman,598,$2.25,DC,"40,244"
46,-,Domino,1,$2.50,Marvel,"39,589"
47,-,Thor,43,$2.25,Marvel,"39,493"
48,-,Superman Man of Steel,120,$2.25,DC,"39,205"
