Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,Uncanny X-Men,373,$1.99,Marvel,"116,274"
2,-,X-Men,93,$1.99,Marvel,"113,248"
3,-,Fathom,9,$2.50,Image,"90,330"
4,-,Spawn,89,$1.95,Image,"86,617"
5,-,JLA,34,$1.99,DC,"84,008"
6,-,Avengers,21,$1.99,Marvel,"82,870"
7,-,Wolverine,143,$1.99,Marvel,"80,503"
8,-,Daredevil (resolicited),9,$2.50,Marvel,"77,505"
9,-,Astonishing X-Men,2,$2.50,Marvel,"75,775"
10,-,Earth X,7,$2.99,Marvel,"74,986"
11,-,Amazing Spider-Man,10,$1.99,Marvel,"64,060"
12,-,Fantastic Four,22,$1.99,Marvel,"63,158"
13,-,Thor,16,$1.99,Marvel,"61,935"
14,-,Peter Parker Spider-Man,10,$1.99,Marvel,"61,141"
15,-,Captain America,22,$1.99,Marvel,"59,946"
16,-,Avengers Forever,11,$2.99,Marvel,"58,994"
17,-,Spawn The Undead,3,$1.95,Image,"57,461"
18,-,Iron Man,21,$1.99,Marvel,"56,678"
19,-,Batman,570,$1.99,DC,"56,351"
20,-,Warlands,1,$2.50,Image,"56,249"
21,-,Batman Harley Quinn,,$5.95,DC,"55,173"
22,-,Mutant X,13,$1.99,Marvel,"54,801"
23,-,Detective Comics,737,$1.99,DC,"54,576"
24,-,Bishop The Last X-Man,1,$2.99,Marvel,"54,131"
25,-,Spawn The Dark Ages,6,$2.50,Image,"52,006"
26,-,JSA,3,$2.50,DC,"51,803"
27,-,Witchblade,34,$2.50,Image,"49,645"
28,-,Sam and Twitch,1,$2.50,Image,"49,324"
29,-,Wild Thing,1,$1.99,Marvel,"47,464"
30,-,Flash & Green Lantern Brave & The Bold,1,$2.50,DC,"47,357"
31,-,Contest of Champions II,3,$2.50,Marvel,"47,092"
32,-,Generation X,56,$1.99,Marvel,"47,087"
33,-,X-Force,95,$1.99,Marvel,"46,788"
34,-,Darkness,26,$2.50,Image,"46,766"
35,-,X-Men True Friends,2,$2.99,Marvel,"46,670"
36,-,Gambit,9,$1.99,Marvel,"46,399"
37,-,Contest of Champions II,4,$2.50,Marvel,"46,365"
38,-,Batman Legends of the Dark Knight,122,$1.99,DC,"46,360"
39,-,Cable,72,$1.99,Marvel,"46,151"
40,-,Batman Shadow of the Bat,90,$1.99,DC,"45,836"
41,-,Fantastic Five,1,$1.99,Marvel,"45,503"
42,-,Inhumans (resolicited),10,$2.99,Marvel,"45,357"
43,-,Green Lantern,117,$1.99,DC,"44,557"
44,-,Hulk,7,$1.99,Marvel,"44,444"
45,-,Sin City Hell & Back,2,$2.95,Dark Horse,"44,207"
46,-,Nightwing,36,$1.99,DC,"44,185"
47,-,Tomorrow Stories,1,$3.50,DC,"43,920"
48,-,Thunderbolts,31,$1.99,Marvel,"43,334"
49,-,Spider-Man Chapter 1,12,$3.50,Marvel,"42,917"
50,-,JLA Foreign Bodies,,$5.95,DC,"42,387"
51,-,New Warriors,1,$2.99,Marvel,"42,274"
52,-,Spider-Woman,4,$1.99,Marvel,"42,055"
53,-,Superman,149,$1.99,DC,"41,711"
54,-,Titans,8,$2.50,DC,"41,187"
55,-,X-Man,56,$1.99,Marvel,"41,102"
56,-,Preacher,54,$2.50,DC,"40,888"
57,-,Spider-Girl,13,$1.99,Marvel,"40,747"
58,-,Flash,153,$1.99,DC,"40,635"
59,-,Captain America 1999,,$3.50,Marvel,"40,550"
60,-,Tom Strong,5,$2.95,DC,"40,049"
61,-,Warlock,1,$1.99,Marvel,"40,015"
62,-,Cable Wolverine Guts N Glory,,$5.99,Marvel,"39,739"
63,-,Galactus The Devourer,2,$2.50,Marvel,"39,710"
64,-,Top Ten,2,$2.95,DC,"39,502"
65,-,Crimson Spec Scarlet X Blood On The Moon,,$3.95,DC,"39,243"
66,-,Batman & Superman Worlds Finest,7,$1.99,DC,"38,995"
67,-,Promethea,3,$2.95,DC,"38,482"
68,-,Action Comics,758,$1.99,DC,"37,817"
69,-,Superman The Man of Steel,93,$1.99,DC,"37,580"
70,-,Adventures of Superman,571,$1.99,DC,"37,349"
71,-,Divine Intervention Wildcats,,$2.50,DC,"36,977"
72,-,Buffy The Vampire Slayer,12,$2.95,Dark Horse,"36,589"
73,-,Warlock,2,$1.99,Marvel,"36,121"
74,-,Kiss Psycho Circus,23,$2.25,Image,"35,231"
75,-,Green Lantern Annual,8,$2.95,DC,"35,185"
76,-,Divine Intervention Gen 13,,$2.50,DC,"34,892"
77,-,Robin,69,$1.99,DC,"34,870"
78,-,Young Justice,13,$2.50,DC,"34,735"
79,-,Cygor,2,$2.50,Image,"34,639"
80,-,Pokemon Electric Pikachu Boogaloo,2,$2.95,Viz,"34,521"
81,-,Batman Chronicles,18,$2.95,DC,"34,087"
82,-,Darkchylde The Legacy (resolicited),4,$2.50,DC,"34,081"
83,-,Black Panther (resolicited),11,$2.50,Marvel,"34,058"
84,-,Superman Annual,11,$2.95,DC,"33,298"
