Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Infinite Crisis,6,$3.99,DC,"194,433"
2,2,Wolverine Origins,1,$2.99,Marvel,"150,284"
3,7,New Avengers,18,$2.99,Marvel,"121,551"
4,8,Astonishing X-Men,14,$2.99,Marvel,"119,546"
5,5,Justice,5,$3.50,DC,"110,158"
6,9,Moon Knight,1,$2.99,Marvel,"103,671"
7,3,New Avengers Annual,1,$3.99,Marvel,"101,878"
8,11,Amazing Spider-Man,531,$2.99,Marvel,"86,885"
9,17,Teen Titans,34,$2.50,DC,"82,504"
10,4,Omac Project Infinite Crisis Special,,$4.99,DC,"79,391"
11,12,Uncanny X-Men,472,$2.99,Marvel,"79,158"
12,13,X-Men,185,$2.99,Marvel,"78,816"
13,6,Villains United Infinite Crisis Special,,$4.99,DC,"73,779"
14,21,Superman,651,$2.50,DC,"73,356"
15,14,Ultimate X-Men,69,$2.99,Marvel,"73,189"
16,15,Ultimate Extinction,4,$2.99,Marvel,"73,152"
17,22,Batman,652,$2.50,DC,"72,890"
18,16,Ultimate Spider-Man,93,$2.99,Marvel,"72,831"
19,10,Wolverine,41,$3.99,Marvel,"70,965"
20,18,Ultimate Fantastic Four,29,$2.99,Marvel,"67,554"
21,19,Ion,1,$2.99,DC,"66,454"
22,20,Fantastic Four,537,$2.99,Marvel,"62,940"
23,31,Detective Comics,818,$2.50,DC,"60,440"
24,23,Young Avengers,11,$2.99,Marvel,"56,613"
25,24,Crisis Aftermath Battle For Bludhaven,1,$2.99,DC,"56,519"
26,25,Friendly Neighborhood Spider-Man,7,$2.99,Marvel,"55,382"
27,44,JSA,84,$2.50,DC,"53,246"
28,26,Marvel Zombies,5,$2.99,Marvel,"52,962"
29,28,Crisis Aftermath Battle For Bludhaven,2,$2.99,DC,"52,036"
30,29,Sensational Spider-Man,25,$2.99,Marvel,"51,992"
31,30,Squadron Supreme,2,$2.99,Marvel,"51,198"
32,32,X-Men 198,4,$2.99,Marvel,"50,039"
33,33,Iron Man,7,$2.99,Marvel,"49,405"
34,34,Checkmate,1,$2.99,DC,"49,157"
35,35,Annihilation Silver Surfer,1,$2.99,Marvel,"49,120"
36,36,Son of M,5,$2.99,Marvel,"48,785"
37,37,Daredevil,84,$2.99,Marvel,"47,123"
38,52,Nightwing,119,$2.50,DC,"46,336"
39,38,Ms Marvel,2,$2.99,Marvel,"46,205"
40,54,Outsiders,35,$2.50,DC,"45,775"
41,39,Captain America,17,$2.99,Marvel,"45,541"
42,40,X-Factor,6,$2.99,Marvel,"45,221"
43,41,Incredible Hulk,94,$2.99,Marvel,"44,907"
44,42,Supergirl & Legion of Super-Heroes,17,$2.99,DC,"44,827"
45,43,X-Men End Men & X-Men,4,$2.99,Marvel,"44,587"
46,45,Blue Beetle,2,$2.99,DC,"43,770"
47,46,Annihilation Super Skrull,1,$2.99,Marvel,"42,779"
48,47,Annihilation Nova,1,$2.99,Marvel,"42,458"
49,48,New Excalibur,6,$2.99,Marvel,"40,687"
50,49,New X-Men,25,$2.99,Marvel,"40,177"
51,50,Annihilation Ronan,1,$2.99,Marvel,"39,011"
52,53,Spider-Woman Origin,5,$2.99,Marvel,"38,602"
53,64,JSA Classified,11,$2.50,DC,"37,815"
54,55,Aquaman Sword of Atlantis,41,$2.99,DC,"37,567"
55,65,Robin,149,$2.50,DC,"37,174"
56,66,Green Arrow,61,$2.50,DC,"35,993"
57,70,Birds of Prey,93,$2.50,DC,"34,404"
58,56,Sentry,8,$2.99,Marvel,"34,193"
59,57,Exiles,79,$2.99,Marvel,"34,120"
60,58,Punisher,32,$2.99,Marvel,"34,076"
61,59,JLA Classified,20,$2.99,DC,"34,039"
62,61,Planetary,25,$2.99,DC,"32,837"
63,62,Red Sonja,9,$2.99,Dynamic,"32,334"
64,63,Batman Secrets,2,$2.99,DC,"31,867"
65,82,Hawkgirl,51,$2.50,DC,"30,657"
66,68,X-Men Apocalypse Dracula,3,$2.99,Marvel,"29,010"
67,86,Catwoman,54,$2.50,DC,"28,923"
68,69,Transformers Infiltration,4,$2.99,IDW,"28,835"
69,72,Black Panther,15,$2.99,Marvel,"28,361"
70,73,Red Sonja Claw,2,$2.99,DC,"28,267"
71,74,Seven Soldiers Frankenstein,4,$2.99,DC,"27,873"
72,75,Man-Bat,1,$2.99,DC,"27,137"
73,76,Star Wars: Rebellion,1,$2.99,Dark Horse,"26,955"
74,77,Nextwave Agents of Hate,4,$2.99,Marvel,"26,729"
75,79,Spawn,155,$2.95,Image,"26,729"
76,78,Star Wars: Boba Fett One Shot,,$2.99,Dark Horse,"26,663"
77,80,Cable Deadpool,27,$2.99,Marvel,"26,153"
78,27,Batman Year One Hundred,3,$5.99,DC,"25,992"
79,81,Y The Last Man,44,$2.99,DC,"25,985"
80,67,Batman & Monster Men,6,$3.50,DC,"25,650"
81,102,Batman Legends of Dark Knight,203,$2.50,DC,"24,775"
82,93,Fables,48,$2.75,DC,"24,476"
83,85,Storm,3,$2.99,Marvel,"24,214"
84,87,Thunderbolts,101,$2.99,Marvel,"24,170"
85,107,Batman Legends of Dark Knight,204,$2.50,DC,"24,156"
86,88,Runaways,15,$2.99,Marvel,"24,046"
87,89,Transformers Beast Wars,3,$2.99,IDW,"23,966"
88,112,Firestorm Nuclear Man,24,$2.50,DC,"23,704"
89,51,Conan Book of thehoth,2,$4.99,Dark Horse,"23,215"
90,90,Jonah Hex,6,$2.99,DC,"22,763"
91,91,X-Men Unlimited,14,$2.99,Marvel,"22,749"
92,92,Star Wars: Knights of the Old Republic,4,$2.99,Dark Horse,"22,581"
93,95,Sentinel Squad One,4,$2.99,Marvel,"21,874"
94,96,Sgt Rock Prophecy,4,$2.99,DC,"21,838"
95,71,All New Off Handbook Marvel Universe A To Z,4,$3.99,Marvel,"21,532"
96,97,Fantastic Four First Family,2,$2.99,Marvel,"21,444"
97,83,Red Sonja Vs Thulsa Doom,3,$3.50,Dynamic,"21,408"
98,101,G.I. Joe Vs Transformers Vol. 3 Art of War,2,$2.95,Devil's Due,"21,386"
99,98,Ex Machina Sp,1,$2.99,DC,"21,357"
100,99,Conan,27,$2.99,Dark Horse,"21,328"
101,999,Four,29,$2.99,Marvel,"21,233"
102,999,Thing,6,$2.99,Marvel,"20,577"
103,999,Ex Machina,19,$2.99,DC,"20,358"
104,999,Iron Man  Inevitable,5,$2.99,Marvel,"20,329"
105,999,Star Wars: Tag & Bink Ep 1 Revenge of Clone Menace,,$2.99,Dark Horse,"20,212"
106,999,Warlord,3,$2.99,DC,"19,994"
107,999,Captain Atom Armageddon,7,$2.99,DC,"19,943"
108,999,Marvel Team-Up,19,$2.99,Marvel,"19,892"
109,999,Street Fighter II,3,$2.95,Udon,"19,520"
110,999,Fury Peacemaker,3,$3.50,Marvel,"19,177"
111,999,Cyberforce,2,$2.99,Image,"18,864"
112,999,Transformers Generations,2,$1.99,IDW,"18,718"
113,999,G.I. Joe Americas Elite,10,$2.95,Devil's Due,"17,982"
114,999,Zoom Suit,1,$.75,Superverse,"17,727"
115,999,Spider-Girl,97,$2.99,Marvel,"17,508"
116,999,Desolation Jones,6,$2.99,DC,"17,370"
117,999,BPRD Universal Machine,1,$2.99,Dark Horse,"17,238"
