Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,World War Hulk,3,$3.99,Marvel,"151,513"
2,3,Justice League of America,12,$3.50,DC,"131,412"
3,2,Dark Tower Gunslinger Born,7,$3.99,Marvel,"124,601"
4,4,New Avengers,33,$2.99,Marvel,"117,898"
5,5,Astonishing X-Men,22,$2.99,Marvel,"117,313"
6,6,Thor,2,$2.99,Marvel,"108,602"
7,7,Amazing Spider-Man,543,$2.99,Marvel,"106,478"
8,8,Incredible Hulk,109,$2.99,Marvel,"104,315"
9,12,New Avengers Illuminati,4,$2.99,Marvel,"88,108"
10,13,Uncanny X-Men,489,$2.99,Marvel,"88,062"
11,14,Countdown,39,$2.99,DC,"88,016"
12,15,Justice Society of America,8,$2.99,DC,"87,600"
13,16,Countdown,38,$2.99,DC,"87,254"
14,17,Avengers Initiative,5,$2.99,Marvel,"86,530"
15,18,X-Men,202,$2.99,Marvel,"86,515"
16,19,Countdown,37,$2.99,DC,"86,400"
17,20,Countdown,36,$2.99,DC,"85,530"
18,21,Countdown,35,$2.99,DC,"84,345"
19,22,Captain America,29,$2.99,Marvel,"83,775"
20,24,Batman,667,$2.99,DC,"78,573"
21,25,World War Hulk X-Men,3,$2.99,Marvel,"78,388"
22,26,Green Lantern,22,$2.99,DC,"77,911"
23,27,Batman,668,$2.99,DC,"76,957"
24,28,Ultimate Spider-Man,112,$2.99,Marvel,"76,518"
25,9,Wolverine,56,$3.99,Marvel,"73,363"
26,30,Flash,231,$2.99,DC,"72,894"
27,10,Wolverine Origins,16,$3.99,Marvel,"69,777"
28,11,Teen Titans,50,$3.99,DC,"69,615"
29,33,World War Hulk Front Line,3,$2.99,Marvel,"69,100"
30,34,Fantastic Four,548,$2.99,Marvel,"65,690"
31,37,Fantastic Four,549,$2.99,Marvel,"61,766"
32,23,Batman Annual,26,$3.99,DC,"60,673"
33,38,Superman Batman,39,$2.99,DC,"59,619"
34,41,Ultimate X-Men,85,$2.99,Marvel,"57,656"
35,29,Halo Uprising,1,$3.99,Marvel,"56,987"
36,43,Action Comics,855,$2.99,DC,"55,532"
37,45,World War Hulk Gamma Corps,2,$2.99,Marvel,"54,493"
38,36,Booster Gold,1,$3.50,DC,"53,685"
39,31,Superman,666,$3.99,DC,"53,562"
40,46,New X-Men,41,$2.99,Marvel,"52,946"
41,47,X-Factor,22,$2.99,Marvel,"52,623"
42,48,Thunderbolts,116,$2.99,Marvel,"52,500"
43,49,Sensational Spider-Man,40,$2.99,Marvel,"52,177"
44,50,Brave & Bold,6,$2.99,DC,"52,008"
45,51,Black Adam Dark Age,1,$2.99,DC,"51,784"
46,52,Green Lantern Corps,15,$2.99,DC,"51,569"
47,53,Punisher War Journal,10,$2.99,Marvel,"51,300"
48,54,Wonder Woman,12,$2.99,DC,"50,876"
49,55,Detective Comics,835,$2.99,DC,"50,476"
50,56,Action Comics,853,$2.99,DC,"49,691"
51,57,Iron Man,21,$2.99,Marvel,"49,545"
52,58,52 Aftermath: The Four Horsemen,1,$2.99,DC,"48,929"
53,59,Omega Flight,5,$2.99,Marvel,"48,883"
54,35,Dark Tower Gunslingers Guidebook,0,$3.99,Marvel,"48,806"
55,60,Ultimate Fantastic Four,45,$2.99,Marvel,"48,775"
56,62,Action Comics,854,$2.99,DC,"48,452"
57,63,Black Panther,30,$2.99,Marvel,"48,375"
58,64,Daredevil,99,$2.99,Marvel,"47,382"
59,65,Supergirl,20,$2.99,DC,"46,859"
60,66,New Avengers Transformers,2,$2.99,Marvel,"44,974"
61,67,Friendly Neighborhood Spider-Man,23,$2.99,Marvel,"44,658"
62,39,Silver Surfer Requiem,4,$3.99,Marvel,"43,912"
63,42,Countdown To Adventure,1,$3.99,DC,"42,880"
64,68,New Warriors,3,$2.99,Marvel,"42,657"
65,69,Sub-Mariner,3,$2.99,Marvel,"42,488"
66,32,Last Fantastic Four Story,0,$4.99,Marvel,"42,373"
67,44,World War Hulk Gamma Files,0,$3.99,Marvel,"41,580"
68,70,Ghost Rider,14,$2.99,Marvel,"41,118"
69,71,Amazons Attack,5,$2.99,DC,"40,318"
70,72,The Order,2,$2.99,Marvel,"40,272"
71,73,Amazons Attack,6,$2.99,DC,"39,633"
72,74,Nova,5,$2.99,Marvel,"39,540"
73,75,Spider-Man Red Sonja,1,$2.99,Marvel,"36,778"
74,76,Outsiders Five of a Kind,1,$2.99,DC,"36,562"
75,61,Punisher,50,$3.99,Marvel,"36,455"
76,77,Immortal Iron Fist,8,$2.99,Marvel,"35,446"
77,78,Outsiders Five of a Kind,26,$2.99,DC,"35,085"
78,79,Ms Marvel,18,$2.99,Marvel,"34,815"
79,80,Outsiders Five of a Kind,3,$2.99,DC,"34,700"
80,81,Outsiders Five of a Kind,4,$2.99,DC,"34,123"
81,82,Outsiders Five of a Kind,5,$2.99,DC,"33,692"
82,83,Annihilation Conquest Wraith,2,$2.99,Marvel,"33,153"
83,84,Green Arrow Year One,3,$2.99,DC,"32,968"
84,85,Annihilation Conquest Quasar,2,$2.99,Marvel,"32,799"
85,86,Boys,9 (Res),$2.99,Dynamic,"32,568"
86,87,Annihilation Conquest Star Lord,2,$2.99,Marvel,"31,999"
87,88,Green Arrow Year One,4,$2.99,DC,"31,883"
88,89,Star Wars Legacy,15,$2.99,Dark Horse,"31,537"
89,90,Metal Men,1,$2.99,DC,"30,452"
90,91,Batman Confidential,8,$2.99,DC,"30,075"
91,92,Nightwing,135,$2.99,DC,"29,921"
92,93,Supergirl & Legion of Super Heroes,33,$2.99,DC,"29,313"
93,94,Exiles,97,$2.99,Marvel,"29,090"
94,40,Batman Lobo Deadly Serious,1,$5.99,DC,"29,059"
95,95,Birds of Prey,109,$2.99,DC,"28,266"
96,97,Black Canary,4,$2.99,DC,"28,159"
97,98,Black Canary,3,$2.99,DC,"28,059"
98,99,New Excalibur,22,$2.99,Marvel,"27,681"
99,100,Cable Deadpool,44,$2.99,Marvel,"25,942"
100,101,She-Hulk 2,20,$2.99,Marvel,"25,580"
101,102,Fables,64,$2.99,DC,"25,496"
102,103,Robin,165,$2.99,DC,"25,396"
103,104,Shanna She-Devil Survival of Fittest,1,$2.99,Marvel,"25,334"
104,105,Hellboy Darkness Calls,5,$2.99,Dark Horse,"24,742"
105,107,Conan,43,$2.99,Dark Horse,"23,841"
106,111,Spawn,170,$2.95,Image,"23,710"
107,109,First Born,1,$2.99,Image,"23,703"
108,110,Mystic Arcana Scarlet Witch,0,$2.99,Marvel,"23,480"
109,114,Walking Dead,40,$2.99,Image,"22,987"
110,116,Walking Dead,41,$2.99,Image,"22,679"
111,117,Marvel Spotlight World War Hulk,0,$2.99,Marvel,"22,533"
112,118,Star Wars Knights of the Old Republic,19,$2.99,Dark Horse,"22,394"
113,119,Thor,1,$2.99,Marvel,"21,856"
114,121,Spider-Man One More Day Sketchbook,0,$2.99,Marvel,"21,402"
115,96,Powers,25,$3.95,Marvel,"21,348"
116,123,JLA Classified,41,$2.99,DC,"21,132"
117,124,Spirit,9,$2.99,DC,"20,840"
118,125,Red Sonja,25,$2.99,Dynamic,"20,763"
119,128,Catwoman,70,$2.99,DC,"20,517"
120,129,Spider-Man Fantastic Four,4,$2.99,Marvel,"20,517"
121,130,X-Men First Class Vol. 2,3,$2.99,Marvel,"20,494"
122,131,Star Wars Rebellion,9,$2.99,Dark Horse,"20,347"
123,133,JSA Classified,29,$2.99,DC,"20,194"
124,135,Checkmate,17,$2.99,DC,"19,840"
125,113,Mouse Guard Winter 1152,1,$3.50,Archaia,"19,655"
126,136,Shadowpact,16,$2.99,DC,"19,409"
127,137,Jack of Fables,13,$2.99,DC,"19,185"
128,138,Blue Beetle,18,$2.99,DC,"19,139"
129,140,Avengers Classic,3,$2.99,Marvel,"18,816"
130,141,Amazing Spider-Girl,11,$2.99,Marvel,"18,724"
