Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Justice,1,$2.99,DC,"190,409"
2,3,New Avengers,8,$2.50,Marvel,"156,025"
3,6,New Avengers,9,$2.50,Marvel,"145,661"
4,2,House of M,5,$2.99,Marvel,"140,669"
5,4,Astonishing X-Men,12,$2.99,Marvel,"125,824"
6,5,Supergirl,1,$2.99,DC,"123,361"
7,8,Green Lantern,3,$2.99,DC,"108,502"
8,9,Green Lantern,4,$2.99,DC,"96,924"
9,12,OMAC Project,5,$2.50,DC,"94,003"
10,14,JLA,117,$2.50,DC,"87,988"
11,15,Uncanny X-Men,463,$2.50,Marvel,"87,603"
12,16,Villains United,4,$2.50,DC,"84,715"
13,7,Ultimate s Annual,1,$3.99,Marvel,"82,683"
14,13,Ultimate Iron Man,3,$2.99,Marvel,"77,372"
15,19,X-Men,174,$2.50,Marvel,"76,336"
16,20,Ultimate X-Men,62,$2.50,Marvel,"76,223"
17,21,Wolverine,31,$2.50,Marvel,"75,612"
18,22,Ultimate Spider-Man,81,$2.50,Marvel,"75,566"
19,23,Rann Thanagar War,4,$2.50,DC,"75,095"
20,24,Teen Titans,27,$2.50,DC,"74,776"
21,26,Amazing Spider-Man,523,$2.50,Marvel,"72,041"
22,27,Day of Vengeance,5,$2.50,DC,"71,881"
23,28,Ultimate Fantastic Four,22,$2.50,Marvel,"71,762"
24,10,Ultimate Spider-Man Annual,1,$3.99,Marvel,"70,806"
25,11,Ultimate X-Men Annual,1,$3.99,Marvel,"67,904"
26,17,Young Avengers,6,$2.99,Marvel,"67,539"
27,18,Spider-Man House of M,3,$2.99,Marvel,"67,194"
28,32,Batman,643,$2.50,DC,"66,391"
29,33,Batman,644,$2.50,DC,"65,123"
30,25,Fantastic Four House of M,2,$2.99,Marvel,"61,538"
31,38,Superman,220,$2.50,DC,"61,259"
32,29,DC Special The Return of Donna Troy,3,$2.99,DC,"58,251"
33,30,Iron Man House of M,2,$2.99,Marvel,"57,800"
34,34,Incredible Hulk,85,$2.99,Marvel,"53,172"
35,51,JSA,76,$2.50,DC,"51,924"
36,36,Captain America,8,$2.99,Marvel,"51,838"
37,37,Fantastic Four,530,$2.99,Marvel,"51,778"
38,39,Supreme Power,18,$2.99,Marvel,"50,590"
39,53,Flash,225,$2.50,DC,"50,238"
40,40,X-Men The End Heroes & Martyrs,6,$2.99,Marvel,"49,561"
41,41,Detective Comics,809,$2.99,DC,"49,083"
42,42,Marvel Knights Spider-Man,17,$2.99,Marvel,"48,552"
43,55,Action Comics,830,$2.50,DC,"48,465"
44,43,Iron Man,4,$2.99,Marvel,"48,399"
45,44,Detective Comics,810,$2.99,DC,"48,266"
46,31,Marvel 1602 New World,1,$3.50,Marvel,"48,186"
47,46,Serenity,2,$2.99,Dark Horse,"47,091"
48,58,Adventures of Superman,643,$2.50,DC,"46,533"
