Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Batman,616,$2.25,DC,"141,988"
2,3,Ultimate X-Men,34,$2.25,Marvel,"110,949"
3,5,Ultimate Spider-Man,42,$2.25,Marvel,"100,328"
4,6,Wolverine,2,$2.25,Marvel,"100,044"
5,8,New X-Men,142,$2.25,Marvel,"98,071"
6,9,Uncanny X-Men,425,$2.25,Marvel,"91,710"
7,10,Uncanny X-Men,426,$2.25,Marvel,"89,878"
8,17,Incredible Hulk,56,$2.25,Marvel,"68,651"
9,12,Transformers Generation One Vol. 2,3,$2.95,Dreamwave,"67,331"
10,18,Venom,2,$2.25,Marvel,"67,075"
11,11,Spider-Man & Wolverine,1,$2.99,Marvel,"66,848"
12,14,X-Treme X-Men,27,$2.99,Marvel,"64,036"
13,7,Born,1,$3.50,Marvel,"63,667"
14,15,Daredevil,48,$2.99,Marvel,"59,976"
15,22,JLA,82,$2.25,DC,"58,584"
16,23,Avengers,68,$2.25,Marvel,"57,690"
17,25,Fantastic Four,70,$2.25,Marvel,"53,160"
18,19,Marvel Universe The End,6,$2.99,Marvel,"50,093"
19,37,Peter Parker Spider-Man,57,$2.25,Marvel,"48,773"
20,26,Outsiders,1,$2.50,DC,"47,750"
21,29,Green Arrow,27,$2.50,DC,"47,197"
22,21,Captain America,14,$2.99,Marvel,"45,720"
23,32,New Mutants,2,$2.50,Marvel,"45,649"
24,39,JSA,49,$2.50,DC,"43,817"
25,24,G.I. Joe,18,$2.95,Image,"41,219"
26,42,Kingpin,1,$2.50,Marvel,"40,850"
27,2,Batman/Superman/Wonder Woman Trinity,1,$6.95,DC,"39,941"
28,28,Punisher,28,$2.99,Marvel,"39,501"
29,30,Exiles,28,$2.99,Marvel,"39,118"
30,16,Dark Days,1,$3.99,IDW,"38,819"
31,4,Planetary/Batman Night On Earth,,$5.95,DC,"38,734"
32,49,JSA All Stars,2,$2.50,DC,"38,195"
33,33,Mystique,3,$2.99,Marvel,"38,010"
34,34,Wolverine Snikt,2,$2.99,Marvel,"37,698"
35,41,Detective Comics,783,$2.75,DC,"37,669"
36,35,Hulk Nightmerica,1,$2.99,Marvel,"37,414"
37,38,Authority Vol. 2,2,$2.95,DC,"37,158"
38,40,Transformers Armada,12,$2.95,Dreamwave,"36,974"
39,61,Green Lantern,166,$2.25,DC,"36,036"
40,51,Titans/Young Justice Graduation Day,3,$2.50,DC,"35,838"
41,53,X-Men Unlimited,48,$2.50,Marvel,"34,375"
42,43,Thundercats Dogs of War,1,$2.95,DC,"34,191"
43,27,Truth Red White Black,6,$3.50,Marvel,"33,935"
44,46,Thundercats Return,5,$2.95,DC,"33,722"
45,73,Superman,194,$2.25,DC,"33,623"
46,45,Thor,65,$2.99,Marvel,"33,509"
47,47,Astro City Local Heroes,3,$2.95,DC,"33,239"
48,13,Superman Red Son,2,$5.95,DC,"32,757"
49,77,Flash,199,$2.25,DC,"32,515"
50,50,Teenage Mutant Ninja Turtles Animated,1,$2.95,Dreamwave,"32,331"
51,48,Iron Man,69,$2.99,Marvel,"32,032"
52,36,Hulk Movie Adaptation,,$3.50,Marvel,"31,947"
53,80,Action Comics,804,$2.25,DC,"31,550"
54,72,Aquaman,7,$2.50,DC,"30,669"
55,52,Batgirl Year One,7,$2.95,DC,"30,343"
56,75,Batgirl,41,$2.50,DC,"29,746"
57,93,Nightwing,82,$2.25,DC,"29,604"
58,76,Hawkman,16,$2.50,DC,"29,533"
59,62,Batman Gotham Knights,42,$2.75,DC,"29,462"
60,94,Adventures of Superman,617,$2.25,DC,"29,235"
61,79,Inhumans,2,$2.50,Marvel,"28,696"
62,97,Namor,3,$2.25,Marvel,"28,554"
63,54,Captain Marvel,11,$2.99,Marvel,"28,071"
64,82,Arkham Asylum Living Hell,2,$2.50,DC,"27,901"
65,55,Paradise X,11,$2.99,Marvel,"27,688"
66,58,Alias,23,$2.99,Marvel,"27,475"
67,59,Wolverine Doop,2,$2.99,Marvel,"27,446"
68,63,Lobo Unbound,1,$2.95,DC,"27,375"
69,64,X-Men Ronin,5,$2.99,Marvel,"26,907"
70,88,JLA Scary Monsters,4,$2.50,DC,"26,878"
71,65,Magdalena Vampirella*,,$2.99,Image,"26,878"
72,89,Birds of Prey,56,$2.50,DC,"26,850"
73,67,Powers,32,$2.95,Image,"26,821"
74,68,Superman & Batman Generations III,6,$2.95,DC,"26,651"
75,66,Darkness Vol. 2,4,$2.99,Image,"26,608"
76,69,Elektra,24,$2.99,Marvel,"26,069"
77,96,Batman Legends of the Dark Knight,168,$2.50,DC,"26,055"
78,71,Y The Last Man,12,$2.95,DC,"26,012"
79,70,Agent X,11,$2.99,Marvel,"25,870"
80,111,Wonder Woman,193,$2.25,DC,"25,643"
81,100,Human Torch,3,$2.50,Marvel,"25,331"
82,101,Domino,2,$2.50,Marvel,"25,316"
83,102,Fables,14,$2.50,DC,"25,274"
84,74,Eternal,1,$2.99,Marvel,"25,217"
85,78,Agent X,12,$2.99,Marvel,"24,393"
86,84,Terra Obscura,1,$2.95,DC,"23,485"
87,81,Spider-Girl,61,$2.99,Marvel,"23,471"
88,109,Catwoman,20,$2.50,DC,"23,272"
89,110,Sentinel,3,$2.50,Marvel,"23,215"
90,87,Voltron Defender of the Universe,2,$2.95,Image,"23,016"
91,86,War Machine 2.0,1,$2.99,Marvel,"22,988"
92,114,Legion,21,$2.50,DC,"22,789"
93,90,Robotech Love & War,1,$2.95,DC,"22,746"
94,91,Sojourn,24,$2.95,Crossgen,"22,718"
95,126,Robin,115,$2.25,DC,"22,093"
96,95,Witchblade,65,$2.99,Image,"21,980"
97,118,Crew,2,$2.50,Marvel,"21,653"
98,98,War Machine 2.0,2,$2.99,Marvel,"21,440"
99,99,Tomb Raider,31,$2.99,Image,"21,355"
100,103,Witchblade,66,$2.99,Image,"20,872"
101,122,Runaways,3,$2.50,Marvel,"20,815"
102,104,Star Wars Republic,54,$2.99,Dark Horse,"20,503"
103,20,JLA Welcome To Working Week,,$6.95,DC,"19,963"
104,106,Hellboy Weird Tales,3,$2.99,Dark Horse,"19,935"
105,125,Hero,5,$2.50,DC,"19,921"
106,107,Losers,1,$2.95,DC,"19,850"
107,85,Startling Stories Thing Night Falls On Yancy St,1,$3.50,Marvel,"19,750"
108,108,Criminal Macabre Cal Mcdonald Mystery,2,$2.99,Dark Horse,"19,537"
109,128,Batman Nevermore,3,$2.50,DC,"19,523"
110,113,Filth,11,$2.95,DC,"19,481"
111,44,Transformers More Than Meets Eye Official Guide,3,$5.25,Dreamwave,"19,097"
112,31,Star Wars Tales,16,$5.99,Dark Horse,"19,069"
