Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Fear Itself,2,$3.99,Marvel,"96,318"
2,2,Flashpoint,1,$3.99,DC,"86,981"
3,8,Green Lantern,66,$2.99,DC,"75,371"
4,3,Avengers,13,$3.99,Marvel,"68,086"
5,15,FF,3,$2.99,Marvel,"66,885"
6,19,Green Lantern Corps,60,$2.99,DC,"60,964"
7,21,FF,4,$2.99,Marvel,"60,571"
8,20,Batman Incorporated,6,$2.99,DC,"60,480"
9,5,New Avengers,12,$3.99,Marvel,"60,328"
10,6,Amazing Spider-Man,661,$3.99,Marvel,"59,087"
11,7,Amazing Spider-Man,660,$3.99,Marvel,"58,249"
12,25,Batman And Robin,23,$2.99,DC,"57,525"
13,9,Amazing Spider-Man,662,$3.99,Marvel,"55,883"
14,27,Batman,710,$2.99,DC,"55,086"
15,28,Flash,12,$2.99,DC,"54,914"
16,10,Uncanny X-Men,537,$3.99,Marvel,"53,716"
17,29,Green Lantern Emerald Warriors,10,$2.99,DC,"52,971"
18,4,X-Men Giant-Size,1,$4.99,Marvel,"52,103"
19,11,Secret Avengers,13,$3.99,Marvel,"51,936"
20,12,Uncanny X-Force,9,$3.99,Marvel,"51,726"
21,14,Uncanny X-Force,10,$3.99,Marvel,"50,676"
22,13,Mighty Thor,2,$3.99,Marvel,"50,473"
23,16,Moon Knight,1,$3.99,Marvel,"49,018"
24,17,Ultimate Comics Spider-Man,158,$3.99,Marvel,"47,941"
25,33,Justice League of America,57,$2.99,DC,"46,729"
26,18,X-Men,11,$3.99,Marvel,"46,519"
27,35,X-Men Legacy,248,$2.99,Marvel,"46,083"
28,36,X-Men Legacy,249,$2.99,Marvel,"45,063"
29,24,Invincible Iron Man,504,$3.99,Marvel,"44,791"
30,22,Captain America,618,$3.99,Marvel,"44,748"
31,23,Wolverine,9,$3.99,Marvel,"44,635"
32,37,Action Comics,901,$2.99,DC,"44,143"
33,26,Ultimate Avengers Vs New Ultimates,4,$3.99,Marvel,"43,707"
34,38,Venom,3,$2.99,Marvel,"40,634"
35,39,Detective Comics,877,$2.99,DC,"39,609"
36,41,Journey Into Mystery,623,$2.99,Marvel,"39,003"
37,32,Astonishing X-Men,37,$3.99,Marvel,"38,513"
38,40,Superman,711,$2.99,DC,"38,471"
39,30,Astonishing X-Men,38,$3.99,Marvel,"37,580"
40,46,Walking Dead,85,$2.99,Image,"37,552"
41,44,Batman Arkham City,1,$2.99,DC,"36,597"
42,142,Kirby Genesis,0,$1.00,Dynamic Forces,"36,429"
43,48,X-Men Prelude to Schism,1,$2.99,Marvel,"34,796"
44,34,New Mutants,25,$3.99,Marvel,"34,724"
45,49,Fear Itself Spider-Man,1,$2.99,Marvel,"34,551"
46,50,Batman Gates of Gotham,1,$2.99,DC,"32,432"
47,52,Hulk,33,$2.99,Marvel,"32,273"
48,51,Green Arrow,12,$2.99,DC,"31,742"
49,54,X-Men Prelude To Schism,2,$2.99,Marvel,"31,311"
50,56,Birds of Prey,12,$2.99,DC,"29,690"
51,58,Red Robin,23,$2.99,DC,"29,097"
52,59,Incredible Hulks,628,$2.99,Marvel,"28,822"
53,43,Fear Itself Home Front,2,$3.99,Marvel,"28,605"
54,60,Justice Society of America,51,$2.99,DC,"28,256"
55,63,Incredible Hulks,629,$2.99,Marvel,"28,103"
56,62,Deadpool,37,$2.99,Marvel,"28,002"
57,61,Superman Batman,84,$2.99,DC,"27,991"
58,45,Deadpool Annual,1,$3.99,Marvel,"27,592"
59,66,Daken Dark Wolverine,9,$2.99,Marvel,"26,294"
