Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
-,67,Batman 10 Cent Adventure,,$0.10,DC,"702,126"
1,2,Wolverine: The Origin,6,$3.50,Marvel,"179,251"
2,1,Dark Knight Strikes Again,2,$7.95,DC,"166,720"
3,3,Ultimates,1,$2.25,Marvel,"160,244"
4,5,New X-Men,122,$2.25,Marvel,"117,263"
5,4,Moment of Silence,,$3.00,Marvel,"111,927"
6,7,Uncanny X-Men,402,$2.25,Marvel,"108,567"
7,9,Ultimate X-Men,14,$2.25,Marvel,"104,858"
8,10,Amazing Spider-Man,39,$2.25,Marvel,"97,449"
9,14,Ultimate Spider-Man,17,$2.25,Marvel,"85,014"
10,6,X-Treme X-Men,9,$2.99,Marvel,"83,474"
11,13,Green Arrow,12,$2.50,DC,"81,553"
12,8,G.I. Joe,3,$2.95,Image,"80,930"
13,17,Wolverine,172,$2.25,Marvel,"76,825"
14,20,JLA,62,$2.25,DC,"67,993"
15,11,Avengers,50,$3.50,Marvel,"60,119"
16,16,Punisher,8,$2.99,Marvel,"58,289"
17,23,Detective Comics,766,$2.50,DC,"53,247"
18,27,Peter Parker Spider-Man,39,$2.25,Marvel,"51,930"
19,19,Daredevil,29,$2.99,Marvel,"51,535"
20,29,Fantastic Four,51,$2.25,Marvel,"51,215"
21,31,Batman,599,$2.25,DC,"50,673"
22,32,X-Force,124,$2.25,Marvel,"49,021"
23,26,Fathom (resolicited),13,$2.50,Image,"48,180"
24,22,Elektra,7,$2.99,Marvel,"47,658"
25,15,Adventures of Superman,600,$3.95,DC,"46,898"
26,28,Spawn,118,$2.50,Image,"46,457"
27,18,Iron Man,50,$3.50,Marvel,"46,259"
28,40,Ultimate Marvel Team Up,12,$2.25,Marvel,"44,912"
29,42,Nightwing,65,$2.25,DC,"44,435"
30,33,Batgirl,24,$2.50,DC,"43,782"
31,43,Superman,178,$2.25,DC,"43,528"
32,35,Batman Gotham Knights,25,$2.50,DC,"42,920"
33,36,Iceman,4,$2.50,Marvel,"42,920"
34,45,Exiles,8,$2.25,Marvel,"42,271"
35,38,JSA,32,$2.50,DC,"42,119"
36,39,Nightcrawler,3,$2.50,Marvel,"41,329"
37,25,Fury,5,$2.99,Marvel,"40,386"
38,49,Incredible Hulk,36,$2.25,Marvel,"39,094"
39,51,Marvel Mangaverse X-Men,1,$2.25,Marvel,"38,608"
40,52,Action Comics,787,$2.25,DC,"38,532"
41,30,Alias,5,$2.99,Marvel,"38,466"
42,53,Thor,45,$2.25,Marvel,"37,888"
43,56,Robin,98,$2.25,DC,"37,265"
44,57,Superman Man of Steel,122,$2.25,DC,"37,032"
45,48,Catwoman,3,$2.50,DC,"35,795"
46,12,Elektra & Wolverine,3,$5.95,Marvel,"35,223"
47,60,Marvel Mangaverse Spider-Man,1,$2.25,Marvel,"35,020"
48,50,Birds of Prey,39,$2.50,DC,"35,010"
49,61,Green Lantern,146,$2.25,DC,"34,939"
50,41,Howard The Duck,1,$2.99,Marvel,"33,698"
51,62,Cable,101,$2.25,Marvel,"33,687"
52,64,Batman Legends of the Dark Knight,151,$2.25,DC,"32,816"
53,58,Tomb Raider,19,$2.50,Image,"32,481"
54,65,Thunderbolts,60,$2.25,Marvel,"32,106"
55,44,Captain America Heart of Darkness,1,$2.99,Marvel,"32,086"
56,59,Avengers Celestial Quest,5,$2.50,Marvel,"31,960"
57,34,Marvel Mangaverse New Dawn,1,$3.50,Marvel,"31,255"
58,46,Spider-Man Tangled Web,10,$2.99,Marvel,"31,184"
59,69,Wonder Woman,178,$2.25,DC,"31,093"
60,21,Jist Secret Files,1,$4.95,DC,"30,571"
61,37,Marvel Mangaverse Eternal Twilight,1,$3.50,Marvel,"30,561"
62,74,Marvel Mangaverse Avengers,1,$2.25,Marvel,"30,556"
63,47,Marvel Knights Double Shot,4,$2.99,Marvel,"30,525"
64,75,Marvel Mangaverse Fantastic Four,1,$2.25,Marvel,"30,520"
65,63,Witchblade (resolicited),53,$2.50,Image,"30,074"
66,81,Deadpool Funeral For A Freak,2,$2.25,Marvel,"29,689"
67,85,Brotherhood,9,$2.25,Marvel,"29,208"
68,54,Powers,18,$2.95,Image,"28,858"
69,89,Flash,182,$2.25,DC,"28,534"
70,66,Doom Emperor Returns,3,$2.50,Marvel,"28,412"
71,68,Out There,8,$2.50,DC,"27,997"
72,91,Marvel Mangaverse Punisher,1,$2.25,Marvel,"27,855"
73,70,Power Company Josiah Power,,$2.50,DC,"27,820"
74,73,Power Company Sapphire,,$2.50,DC,"27,693"
75,76,Power Company Manhunter,,$2.50,DC,"27,384"
76,77,Power Company Skyrocket,,$2.50,DC,"27,293"
77,78,Power Company Bork,,$2.50,DC,"27,247"
78,79,Power Company Witchfire,,$2.50,DC,"27,100"
79,82,Young Justice,41,$2.50,DC,"26,715"
80,83,Power Company Striker Z,,$2.50,DC,"26,553"
81,84,Titans,37,$2.50,DC,"26,396"
82,86,Legion,4,$2.50,DC,"26,208"
83,98,Marvel Mangaverse Ghost Rider,1,$2.25,Marvel,"25,929"
84,100,X-Men Evolution,3,$2.25,Marvel,"25,590"
85,101,Harley Quinn,16,$2.25,DC,"25,443"
86,92,Haven Broken City,2,$2.50,DC,"25,012"
87,105,Spider-Girl,43,$2.25,Marvel,"24,769"
88,106,Spider-Girl,42,$2.25,Marvel,"24,713"
89,94,Inferno Hellbound,2,$2.50,Image,"24,369"
90,95,Warlands Age of Ice,0,$2.50,Image,"24,343"
91,96,Captain Marvel,27,$2.50,Marvel,"23,604"
92,71,Tom Strongs Terrific Tales,2,$2.95,DC,"23,517"
93,72,I Love New York,,$2.95,Linsner,"23,477"
94,99,Deadman,2,$2.50,DC,"23,031"
95,102,Doom Patrol,4,$2.50,DC,"22,813"
96,80,Sojourn,7,$2.95,Crossgen,"22,767"
97,103,Spectre,13,$2.50,DC,"22,691"
98,107,Captain Marvel,28,$2.50,Marvel,"22,129"
99,87,Star Wars Starfighter Crossbones,1,$2.99,Dark Horse,"21,906"
100,117,Supergirl,66,$2.25,DC,"21,749"
101,88,Star Wars,38,$2.99,Dark Horse,"21,653"
102,131,Justice League Adventures,3,$1.99,DC,"21,627"
103,90,Nightside,4,$2.99,Marvel,"21,262"
104,93,Ruse,4,$2.95,Crossgen,"20,969"
105,24,Batman Nightwing Bloodborne,,$5.95,DC,"20,913"
106,114,Black Panther,40,$2.50,Marvel,"20,188"
107,97,Darkminds Macropolis,1,$2.95,Image,"19,778"
108,118,Suicide Squad,5,$2.50,DC,"19,529"
109,119,Hellblazer,170,$2.50,DC,"19,494"
110,104,Bloodstone,4,$2.99,Marvel,"18,810"
111,109,Liberty Meadows Wedding Album,,$2.95,Insight,"18,511"
112,108,Mike Mignolas BPRD Hollow Earth,1,$2.99,Dark Horse,"18,480"
113,124,Transmetropolitan,52,$2.50,DC,"18,450"
114,127,Gen 13,73,$2.50,DC,"18,035"
115,128,100 Bullets,32,$2.50,DC,"18,014"
116,134,Superboy,96,$2.25,DC,"18,009"
117,110,Scion,20,$2.95,Crossgen,"17,999"
118,112,Negation,2,$2.95,Crossgen,"17,685"
119,113,Saurians Unnatural Selection,1,$2.95,Crossgen,"17,573"
120,115,Crux,10,$2.95,Crossgen,"16,899"
121,116,Buffy the Vampire Slayer,41,$2.99,Dark Horse,"16,438"
122,120,Ninja Boy,6,$2.95,DC,"16,352"
123,121,Mystic,20,$2.95,Crossgen,"16,185"
124,135,Establishment,5,$2.50,DC,"16,079"
125,122,Buffy the Vampire Slayer Haunted,2,$2.99,Dark Horse,"15,911"
126,123,First,15,$2.95,Crossgen,"15,851"
127,136,Kindred,1,$2.50,DC,"15,785"
128,138,Monarchy,10,$2.50,DC,"15,693"
129,139,Sandman Presents Thessaliad,1,$2.50,DC,"15,623"
130,125,Felon,3,$2.95,Image,"15,562"
131,129,Sigil,20,$2.95,Crossgen,"15,232"
132,126,Lady Death Last Rites,4,$2.99,Chaos,"15,222"
133,130,Meridian,20,$2.95,Crossgen,"15,111"
134,142,Simpsons Comics,66,$2.50,Bongo,"14,938"
135,144,Sam & Twitch (resolicited),27,$2.50,Image,"14,918"
136,145,Lucifer,22,$2.50,DC,"14,695"
137,146,Azrael Agent of the Bat,86,$2.50,DC,"14,660"
138,147,Impulse,82,$2.50,DC,"14,650"
139,148,Hunter Age of Magic,7,$2.50,DC,"14,447"
140,55,Athena Inc Beginning,,$5.95,Image,"14,194"
141,149,Codename Knockout,9,$2.50,DC,"13,930"
142,132,Vampi,15 Reg Ed,$2.99,Harris,"13,743"
143,133,Vampirella,6 Reg Ed,$2.99,Harris,"13,677"
144,150,Orion,22,$2.50,DC,"13,570"
145,137,Savage Dragon,95,$2.95,Image,"13,322"
146,152,American Century,11,$2.50,DC,"12,988"
147,140,Agency,5,$2.95,Image,"12,988"
148,168,Batman Gotham Adventures,46,$1.99,DC,"12,739"
149,141,Shi Through Ashes,,$2.99,Crusade,"12,537"
150,156,Futurama Comics,7,$2.50,Bongo,"12,516"
151,143,Haunted,2,$2.99,Chaos,"12,481"
152,151,Shadow Reavers,5,$2.99,Wizard,"10,935"
153,153,Noble Causes,1,$2.95,Image,"10,712"
154,111,Undead,1,$4.99,Chaos,"10,581"
155,154,Bad Kitty Reloaded,4,$2.99,Chaos,"10,535"
156,155,Groo Death & Taxes,2,$2.99,Dark Horse,"10,510"
157,157,Black Tide,2,$2.95,Image,"10,251"
158,169,Crusades,11,$2.50,DC,"10,135"
159,158,Creed Utopiate,1,$2.95,Image,"10,094"
160,160,Tarot Witch of the Black Rose,12,$2.95,Broadsword,"9,978"
161,159,Jade Redemption,3,$2.99,Chaos,"9,947"
162,184,Powerpuff Girls,23,$1.99,DC,"9,795"
163,161,Taleweaver,5,$2.95,DC,"9,471"
164,162,Four Women,4,$2.95,DC,"9,461"
165,175,Outlaw Nation,17,$2.50,DC,"9,380"
166,190,Superman Adventures,65,$1.99,DC,"8,964"
167,179,Grip Strange World of Men,3,$2.50,DC,"8,670"
168,167,Usagi Yojimbo,54,$2.99,Dark Horse,"8,493"
169,170,Planet of the Apes,5,$2.99,Dark Horse,"8,437"
170,171,Queen & Country,6,$2.95,Oni,"8,229"
171,173,Dragonball Z Part 5,1,$2.95,Viz,"8,123"
172,174,Blade of the Immortal,64,$2.99,Dark Horse,"7,966"
173,164,Stray Bullets,23,$3.50,El Capitan,"7,834"
174,176,Knights of the Dinner Table,63,$2.99,Kenzer,"7,596"
175,177,Dungeons & Dragons In Shadow of Dragons,6,$2.99,Kenzer,"7,434"
176,178,Dungeons & Dragons Tempests Gate,2,$2.99,Kenzer,"7,353"
177,194,Cerebus,274,$2.25,Aardvark-Vanaheim,"7,054"
178,163,Love & Rockets Vol. 2,4,$3.95,Fantagraphics,"6,973"
179,181,Electropolis,4,$2.95,Image,"6,922"
180,165,Girl Genius,6,$3.95,Studio Foglio,"6,861"
181,183,Dragonball Part 4,6,$2.95,Viz,"6,785"
182,182,Cannon God Exaxxion,3,$2.99,Dark Horse,"6,719"
183,185,Terry Moores Paradise Too,6,$2.95,Abstract,"6,441"
184,186,Sugar & Spike Facsimile Ed,,$2.95,DC,"6,354"
185,187,Ranma 1/2 Part 10,10,$2.95,Viz,"6,243"
186,210,Scooby-Doo,56,$1.99,DC,"5,777"
187,192,Poison Elves,69,$2.95,Sirius,"5,645"
188,214,Sonic The Hedgehog,106,$1.99,Archie,"5,376"
189,189,Warren Ellis Strange Killings,1,$3.50,Avatar,"5,245"
190,196,Gundam Wing Battlefield of Pacifists,4,$2.95,Tokyopop,"5,204"
191,198,Cardcaptor Sakura,24,$2.95,Tokyopop,"4,930"
192,200,Gold Digger,28,$2.99,Antarctic,"4,616"
193,204,No Need For Tenchi Part 12,6,$2.95,Viz,"4,211"
194,205,Knights of the Dinner Table Hackmasters,11,$2.99,Kenzer,"4,110"
195,206,Inu Yasha Part 6,9,$2.95,Viz,"4,039"
196,202,Age of Bronze,13,$3.50,Image,"3,800"
197,211,Incal,7,$2.95,Humanoids,"3,735"
198,188,How To Draw Manga,11,$4.95,Antarctic,"3,714"
199,166,Just A Pilgrim Garden of Eden Ltd Preview Ed,,$7.00,Wizard,"3,694"
200,199,Bastard Wizard,2,$3.95,Viz,"3,669"
