Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
-,98,Fantastic Four,60,$0.09,Marvel,"752,699"
1,1,Transformers Generation One,5,$2.95,Dreamwave,"131,119"
2,5,Ultimates,8,$2.25,Marvel,"120,168"
3,2,Transformers Armada,2,$2.95,Dreamwave,"116,925"
4,3,Thundercats,1,$2.95,DC,"108,405"
5,8,Amazing Spider-Man,44,$2.25,Marvel,"106,824"
6,4,Spider-Man/Black Cat Evil That Men Do,3,$2.99,Marvel,"105,800"
7,9,New X-Men,131,$2.25,Marvel,"105,474"
8,10,New X-Men,130,$2.25,Marvel,"105,464"
9,7,Thundercats,0,$2.50,DC,"103,274"
10,11,Ultimate Spider-Man,25,$2.25,Marvel,"102,887"
11,13,Ultimate X-Men,21,$2.25,Marvel,"99,507"
12,14,Uncanny X-Men,410,$2.25,Marvel,"92,880"
13,15,Uncanny X-Men,411,$2.25,Marvel,"92,739"
14,12,Battle of the Planets,2,$2.99,Image,"76,841"
15,6,Spider-Man Blue,4,$3.50,Marvel,"75,038"
16,23,Wolverine,180,$2.25,Marvel,"72,475"
17,16,X-Treme X-Men,17,$2.99,Marvel,"69,345"
18,17,Captain America,5,$2.99,Marvel,"69,062"
19,18,G.I. Joe,9,$2.95,Image,"68,963"
20,26,JLA,69,$2.25,DC,"66,801"
21,27,Spider-Man Peter Parker,47,$2.25,Marvel,"66,352"
22,19,Spider-Man Daredevil,1,$2.99,Marvel,"65,843"
23,28,JLA,70,$2.25,DC,"65,710"
24,25,Green Arrow,16,$2.50,DC,"63,992"
25,31,Avengers,57,$2.25,Marvel,"59,706"
26,24,Daredevil,36,$2.99,Marvel,"53,598"
27,38,Incredible Hulk,44,$2.25,Marvel,"52,503"
28,21,League of Extraordinary Gentlemen Vol. II,2,$3.50,DC,"50,389"
29,29,Punisher,15,$2.99,Marvel,"47,505"
30,44,Batman,606,$2.25,DC,"47,202"
31,45,Fantastic Four,59,$2.25,Marvel,"46,306"
32,46,Call of Duty Wagon,1,$2.25,Marvel,"46,178"
33,40,JSA,39,$2.50,DC,"45,928"
34,34,Detective Comics,773,$2.75,DC,"45,300"
35,32,Rising Stars,21,$2.99,Image,"44,705"
36,42,Spawn,125,$2.50,Image,"44,035"
37,51,X-Statix,2,$2.25,Marvel,"43,917"
38,54,Call of Duty Brotherhood,3,$2.25,Marvel,"42,888"
39,55,Call of Duty Precinct,2,$2.25,Marvel,"42,511"
40,58,Exiles,16,$2.25,Marvel,"41,774"
41,60,Weapon X Wild Child,1,$2.25,Marvel,"41,415"
42,61,Weapon X Agent Zero,1,$2.25,Marvel,"41,354"
43,63,Weapon X Marrow,1,$2.25,Marvel,"40,528"
44,65,Green Lantern,153,$2.25,DC,"40,419"
45,66,Weapon X Kane,1,$2.25,Marvel,"40,264"
46,67,Weapon X Sauron,1,$2.25,Marvel,"40,212"
47,50,Hawkman,6,$2.50,DC,"39,697"
48,68,Thor,52,$2.25,Marvel,"39,414"
49,69,Thor,53,$2.25,Marvel,"39,178"
50,70,Superman,185,$2.25,DC,"39,136"
51,71,Iron Man,58,$2.25,Marvel,"38,484"
52,41,Micronauts,2,$2.95,Image,"37,946"
53,59,Batgirl,31,$2.50,DC,"37,516"
54,48,Batman Gotham Knights,32,$2.75,DC,"36,898"
55,43,Paradise X,5,$2.99,Marvel,"36,676"
56,77,Nightwing,72,$2.25,DC,"35,676"
57,79,Action Comics,794,$2.25,DC,"34,854"
58,80,Agent X,2,$2.25,Marvel,"34,727"
59,47,Infinity Abyss,5,$2.99,Marvel,"34,529"
60,37,Infinity Abyss,6,$3.50,Marvel,"34,373"
61,81,Adventures of Superman,607,$2.25,DC,"34,264"
62,22,Authority Kev,,$4.95,DC,"33,759"
63,49,Spider-Man Quality of Life,4,$2.99,Marvel,"33,754"
64,86,Spider-Man Get Kraven,3,$2.25,Marvel,"32,999"
65,87,Superman Man of Steel,129,$2.25,DC,"32,947"
66,89,Soldier X,2,$2.25,Marvel,"32,730"
67,20,G.I. Joe Battle Files,3,$5.95,Image,"32,310"
68,53,Elektra,13,$2.99,Marvel,"32,277"
69,56,X-Men Icons Chamber,1,$2.99,Marvel,"31,805"
70,78,X-Factor,4,$2.50,Marvel,"31,706"
71,91,Flash,189,$2.25,DC,"31,588"
72,57,Alias,13,$2.99,Marvel,"31,541"
73,62,Kiss,2,$2.99,Dark Horse,"30,852"
74,64,Sabretooth Mary Shelley Overdrive,3,$2.99,Marvel,"30,431"
75,101,Thunderbolts,70,$2.25,Marvel,"29,988"
76,102,Thunderbolts,69,$2.25,Marvel,"29,964"
77,84,Catwoman,10,$2.50,DC,"29,822"
78,85,Batman Legends of the Dark Knight,158,$2.50,DC,"29,818"
79,72,Spider-Man Tangled Web,17,$2.99,Marvel,"28,812"
80,90,Birds of Prey,46,$2.50,DC,"28,680"
81,73,Avengers Icons Vision,1,$2.99,Marvel,"28,633"
82,75,Powers,24,$2.95,Image,"28,336"
83,76,Filth,3,$2.95,DC,"28,312"
84,52,Spider-Girl,50,$3.50,Marvel,"28,203"
85,74,Star Wars Infinities Empire Strikes Back,2,$2.99,Dark Horse,"27,986"
86,92,Witchblade,58,$2.50,Image,"27,916"
87,111,Robin,105,$2.25,DC,"27,764"
88,103,Legion,11,$2.50,DC,"26,674"
89,117,Wonder Woman,184,$2.25,DC,"26,518"
90,118,X-Men Evolution,10,$2.25,Marvel,"26,311"
91,82,Sojourn,14,$2.95,Crossgen,"25,758"
92,94,Young Justice,48,$2.75,DC,"25,272"
93,122,Gotham Girls,1,$2.25,DC,"24,748"
94,88,Hellboy Third Wish,2,$2.99,Dark Horse,"24,644"
95,36,Hawkman Secret Files,1,$4.95,DC,"24,592"
96,112,Captain Marvel,35,$2.50,Marvel,"24,578"
97,126,Marvel Mangaverse,5,$2.25,Marvel,"24,394"
98,104,Titans,44,$2.75,DC,"23,993"
99,93,Wildcats Version 3.0,1,$2.95,DC,"23,620"
100,95,Marvel Knights Vol. 2,6,$2.99,Marvel,"23,167"
101,99,Liberty Meadows,27,$2.95,Image,"22,926"
102,100,Stormwatch Team Achilles,2,$2.95,DC,"22,912"
103,96,Tomb Raider Journeys,6,$2.99,Image,"22,846"
104,97,Thing Freakshow,3,$2.99,Marvel,"22,780"
105,33,JLA Destiny,3,$5.95,DC,"21,911"
106,105,Ruse,10,$2.95,Crossgen,"21,741"
107,127,Harley Quinn,23,$2.50,DC,"21,557"
108,106,Apache Skies,2,$2.99,Marvel,"21,444"
109,108,Out There,13,$2.95,DC,"21,420"
110,107,Star Wars,45,$2.99,Dark Horse,"21,340"
111,109,Lone Wolf 2100,4,$2.99,Dark Horse,"21,048"
112,110,Blade,6,$2.99,Marvel,"21,005"
113,129,Black Panther,48,$2.50,Marvel,"20,812"
114,35,Green Lantern Evils Might,1,$5.95,DC,"20,731"
115,113,Path,5,$2.95,Crossgen,"20,675"
116,114,Tom Strongs Terrific Tales (resolicited),4,$2.95,DC,"20,661"
117,116,Way of the Rat,4,$2.95,Crossgen,"20,491"
118,115,Hood,4,$2.99,Marvel,"20,240"
119,132,Hellblazer (resolicited),175,$2.50,DC,"20,236"
120,133,Supergirl,73,$2.50,DC,"20,203"
121,125,Hellblazer (resolicited),176,$2.75,DC,"19,967"
122,30,JLA Island of Dr Moreau,,$6.95,DC,"19,910"
123,39,Batman/Deathblow After Fire,3,$5.95,DC,"19,768"
124,136,Fables,4,$2.50,DC,"19,726"
125,120,Warlands Age of Ice,8,$2.95,Dreamwave,"19,674"
126,121,Promethea,22,$2.95,DC,"19,268"
127,142,Futurama Simpsons Sp Crossover Crisis,1,$2.50,Bongo,"18,725"
128,124,Fate of the Blade,1,$2.95,Dreamwave,"18,626"
129,123,Elektra Glimpse & Echo,2,$2.99,Marvel,"18,588"
130,145,100 Bullets (resolicited),38,$2.50,DC,"18,121"
131,146,100 Bullets (resolicited),37,$2.50,DC,"18,088"
132,147,Transmetropolitan,59,$2.50,DC,"18,064"
133,137,Spectre,20,$2.75,DC,"17,701"
134,148,Doom Patrol,11,$2.50,DC,"17,592"
135,130,Buffy the Vampire Slayer,48,$2.99,Dark Horse,"17,337"
136,159,Justice League Adventures,10,$2.25,DC,"17,262"
137,131,Scion,27,$2.95,Crossgen,"17,252"
138,134,Route 666,3,$2.95,Crossgen,"17,087"
139,144,Power Company,7,$2.75,DC,"16,922"
140,135,High Roads,5,$2.95,DC,"16,894"
141,119,Red Star Annual,1,$3.50,Archangel,"16,582"
142,138,Point Blank,1,$2.95,DC,"16,474"
143,139,Bastard Samurai,3,$2.95,Image,"16,360"
144,140,Athena Inc,3,$2.95,Image,"15,997"
145,141,Azrael Agent of the Bat,93,$2.95,DC,"15,874"
146,143,Shidima,6,$2.95,Dreamwave,"15,851"
147,158,Suicide Squad,12,$2.50,DC,"15,714"
148,160,Simpsons Comics,73,$2.50,Bongo,"15,402"
149,161,Lucifer,29,$2.50,DC,"15,369"
150,149,Crux,17,$2.95,Crossgen,"14,902"
151,165,Impulse,89,$2.50,DC,"14,656"
152,151,Negation,9,$2.95,Crossgen,"14,619"
153,152,Mystic,27,$2.95,Crossgen,"14,586"
154,150,Lady Death Mourning,1,$2.99,Chaos,"14,510"
155,166,Hellspawn,16,$2.50,Image,"14,453"
156,153,Sigil,27,$2.95,Crossgen,"14,288"
157,154,First,22,$2.95,Crossgen,"14,217"
158,155,Meridian,26,$2.95,Crossgen,"14,033"
159,157,Automatic Kafka,2,$2.95,DC,"13,675"
160,156,Lady Death Dark Alliance,3,$2.99,Chaos,"13,519"
161,164,Hunter Age of Magic,14,$2.75,DC,"13,391"
162,179,Batman Gotham Adventures,53,$2.25,DC,"13,311"
163,162,Savage Dragon,102,$2.95,Image,"13,009"
164,167,Codename Knockout,16,$2.75,DC,"12,896"
165,174,Bart Simpson Comics,9,$2.50,Bongo,"12,782"
166,83,Lucifer Nirvana,,$5.95,DC,"12,735"
167,163,Y Last Man,2,$2.95,DC,"12,594"
168,168,Purgatori Ravenous,1,$2.99,Chaos,"11,654"
169,169,Vampirella,12 Reg Ed,$2.99,Harris,"11,541"
170,171,Holy Terror,1,$2.95,Image,"11,532"
171,170,Vampi,22 Reg Ed,$2.99,Harris,"11,465"
172,180,Haven Broken City,9,$2.50,DC,"11,451"
173,181,Deadman,9,$2.50,DC,"11,432"
174,182,Lab Rats,5,$2.50,DC,"11,211"
175,176,American Century,18,$2.75,DC,"11,116"
176,172,Defiance,4,$2.95,Image,"10,875"
177,173,Rex Mundi,0,$2.95,Image,"10,871"
178,185,Establishment,12,$2.50,DC,"10,578"
179,199,Lady Death Crow Preview Book,,$1.99,Chaos,"10,554"
180,177,Big Daddy Danger,1,$2.95,DC,"10,328"
181,178,3 Little Kittens,1,$2.95,Broadsword,"10,215"
182,196,Powerpuff Girls,29,$2.25,DC,"9,960"
183,190,Midnight Mass,5,$2.50,DC,"9,913"
184,183,Vertigo Pop Tokyo,2,$2.95,DC,"9,492"
185,184,Teenage Mutant Ninja Turtles,5,$2.95,Mirage,"9,327"
186,128,100 Percent,3,$5.95,DC,"8,978"
187,188,Crusades,18,$2.95,DC,"8,511"
188,187,Oh My Goddess! Part XII,2,$2.99,Dark Horse,"8,416"
189,189,Usagi Yojimbo,60,$2.99,Dark Horse,"8,364"
190,191,Tomb Raider Vs Darkness Sp Standard Ed (Net),,$3.00,Image,"8,204"
191,193,Superpatriot Americas Fighting Force,2,$2.95,Image,"7,883"
192,175,Knights of the Dinner Table,70,$3.99,Kenzer,"7,859"
193,194,Queen & Country,11,$2.95,Oni,"7,821"
194,195,Insane Clown Posse Mr Johnsons Head,1,$2.99,Chaos,"7,543"
195,197,Blade of the Immortal,71,$2.99,Dark Horse,"7,293"
196,210,Scooby-Doo,63,$2.25,DC,"7,288"
197,198,Dork,10,$2.95,Slave Labor,"7,231"
198,200,Dragonball Z Part 5,8,$2.95,Viz,"7,076"
199,216,Cerebus,281,$2.25,Aardvark-Vanaheim,"6,953"
200,186,Love & Rockets Vol. 2,5,$3.95,Fantagraphics,"6,528"
201,223,Sonic The Hedgehog,114,$1.99,Archie,"6,311"
202,206,Shi Illustrated Warrior,3,$2.99,Crusade,"6,061"
203,207,Dragonball Part 5,3,$2.95,Viz,"5,914"
204,201,Odyssey,1,$3.50,Avatar,"5,811"
205,209,Dungeons & Dragons Black & White,2,$2.99,Kenzer,"5,527"
206,212,Ranma 1/2 Part 11,6,$2.95,Viz,"5,518"
