Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Infinite Crisis,5,$3.99,DC,"201,830"
2,8,New Avengers,17,$2.50,Marvel,"121,083"
3,4,All Star Superman,3,$2.99,DC,"110,571"
4,3,New Avengers Illuminati Sp,,$3.99,Marvel,"107,898"
5,7,Superman Batman,24 (Res),$2.99,DC,"101,302"
6,9,Ultimates 2,10,$2.99,Marvel,"94,888"
7,15,Amazing Spider-Man,530,$2.50,Marvel,"89,863"
8,12,Green Lantern,10,$2.99,DC,"79,735"
9,18,Uncanny X-Men,470,$2.50,Marvel,"79,379"
10,2,Infinite Crisis Secret Files 2006,,$5.99,DC,"78,730"
11,19,Uncanny X-Men,471,$2.50,Marvel,"78,277"
12,20,X-Men,184,$2.50,Marvel,"77,990"
13,13,Ultimate Extinction,3,$2.99,Marvel,"75,764"
14,14,Wolverine,40,$2.99,Marvel,"75,548"
15,10,X-Men Deadly Genesis,5,$3.50,Marvel,"74,675"
16,21,Ultimate Spider-Man,91,$2.50,Marvel,"74,019"
17,16,Ms Marvel,1,$2.99,Marvel,"73,398"
18,22,Ultimate X-Men,68,$2.50,Marvel,"72,756"
19,23,Ultimate Spider-Man,92,$2.50,Marvel,"72,260"
20,27,Batman,651,$2.50,DC,"69,796"
21,17,Squadron Supreme,1,$2.99,Marvel,"69,671"
22,29,Ultimate Fantastic Four,28,$2.50,Marvel,"67,472"
23,30,Teen Titans,33,$2.50,DC,"67,200"
24,5,Batman Annual,25,$4.99,DC,"65,958"
25,31,Superman,650,$2.50,DC,"65,595"
26,34,Detective Comics,817,$2.50,DC,"62,237"
27,6,Teen Titans Annual,1,$4.99,DC,"61,944"
28,11,Annihilation Prologue,,$3.99,Marvel,"61,777"
29,24,Green Lantern Corps Recharge,5,$2.99,DC,"60,116"
30,25,Friendly Neighborhood Spider-Man,5,$2.99,Marvel,"59,892"
31,26,Friendly Neighborhood Spider-Man,6,$2.99,Marvel,"58,845"
32,28,Fantastic Four,536,$2.99,Marvel,"57,938"
33,41,Action Comics,837,$2.50,DC,"55,809"
34,32,Sensational Spider-Man,24,$2.99,Marvel,"53,904"
35,33,X-Men 198,3,$2.99,Marvel,"53,876"
36,49,JSA,83,$2.50,DC,"51,984"
37,50,Adventures of Superman,649,$2.50,DC,"50,888"
38,35,Blue Beetle,1,$2.99,DC,"50,672"
39,37,Son of M,4,$2.99,Marvel,"49,967"
40,38,X-Factor,4,$2.99,Marvel,"48,132"
41,39,Supergirl & Legion of Super Heroes,16,$2.99,DC,"47,420"
