Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Avengers Vs X-Men,2,$3.99,Marvel,"158,650"
2,2,Batman,8,$3.99,DC,"130,602"
3,3,Justice League,8,$3.99,DC,"128,991"
4,4,AVX Vs,1,$3.99,Marvel,"103,436"
5,7,Green Lantern,8,$2.99,DC,"88,335"
6,5,Action Comics,8,$3.99,DC,"87,980"
7,6,Detective Comics,8,$3.99,DC,"87,675"
8,16,Batman The Dark Knight,8,$2.99,DC,"74,287"
9,8,Uncanny X-Men,11,$3.99,Marvel,"69,875"
10,10,Avengers,25,$3.99,Marvel,"65,664"
11,11,Wolverine And X-Men,9,$3.99,Marvel,"64,984"
12,12,New Avengers,24,$3.99,Marvel,"64,533"
13,23,Superman,8,$2.99,DC,"64,486"
14,24,Flash,8,$2.99,DC,"63,702"
15,9,New Avengers,25,$3.99,Marvel,"61,950"
16,26,Aquaman,8,$2.99,DC,"61,657"
17,21,Batman And Robin,8*,$2.99,DC,"59,993"
18,13,Amazing Spider-Man,683,$3.99,Marvel,"59,153"
19,14,Amazing Spider-Man,684,$3.99,Marvel,"57,454"
20,15,Uncanny X-Men,10,$3.99,Marvel,"56,906"
21,17,Wolverine And X-Men,8,$3.99,Marvel,"53,757"
22,18,Avengers Assemble,2,$3.99,Marvel,"53,024"
23,32,Teen Titans,8,$2.99,DC,"50,814"
24,20,Uncanny X-Force,24,$3.99,Marvel,"50,667"
25,34,Wonder Woman,8,$2.99,DC,"50,450"
26,22,Secret Avengers,26,$3.99,Marvel,"49,842"
27,25,Avenging Spider-Man,6,$3.99,Marvel,"47,430"
28,39,Green Lantern New Guardians,8,$2.99,DC,"47,320"
29,30,Nightwing,8*,$2.99,DC,"46,857"
30,42,Daredevil,11,$2.99,Marvel,"46,111"
31,19,Shadow,1,$3.99,Dynamic Forces,"45,548"
32,43,Batwoman,8,$2.99,DC,"45,341"
33,37,Batgirl,8*,$2.99,DC,"43,990"
34,27,Ultimate Comics Spider-Man,9,$3.99,Marvel,"43,724"
35,38,Green Lantern Corps,8*,$2.99,DC,"42,826"
36,45,Fantastic Four,605,$2.99,Marvel,"42,372"
37,28,Incredible Hulk,7,$3.99,Marvel,"42,135"
38,29,Captain America,10,$3.99,Marvel,"41,474"
39,54,Secret Service,1,$2.99,Marvel,"39,505"
40,52,Swamp Thing,8,$2.99,DC,"39,431"
41,53,Age of Apocalypse,2,$2.99,Marvel,"39,263"
42,31,Secret Avengers,25,$3.99,Marvel,"38,466"
43,57,Daredevil,10.1,$2.99,Marvel,"38,463"
44,33,Wolverine,304,$3.99,Marvel,"37,836"
45,35,Wolverine,305,$3.99,Marvel,"37,440"
46,60,FF,17,$2.99,Marvel,"37,325"
47,59,Walking Dead,96,$2.99,Image,"36,931"
48,48,Saga,2*,$2.99,Image,"36,885"
49,36,X-Men,27,$3.99,Marvel,"36,843"
50,49,Red Lanterns,8*,$2.99,DC,"36,170"
51,64,X-Men Legacy,265,$2.99,Marvel,"35,712"
52,55,Catwoman,8*,$2.99,DC,"34,840"
53,41,Mighty Thor,13,$3.99,Marvel,"34,500"
54,40,Hulk,50,$3.99,Marvel,"34,437"
55,58,Red Hood And The Outlaws,8*,$2.99,DC,"34,177"
56,69,Mighty Thor,12.1,$2.99,Marvel,"33,533"
57,70,Winter Soldier,4,$2.99,Marvel,"33,519"
58,71,Scarlet Spider,4,$2.99,Marvel,"33,097"
59,62,Animal Man,8*,$2.99,DC,"32,732"
60,63,Supergirl,8*,$2.99,DC,"32,438"
61,74,Punisher,10,$2.99,Marvel,"32,412"
62,44,Invincible Iron Man,515,$3.99,Marvel,"32,409"
63,66,Justice League Dark,8*,$2.99,DC,"31,520"
64,47,Ultimate Comics Ultimates,9,$3.99,Marvel,"31,336"
65,46,Astonishing X-Men,49,$3.99,Marvel,"31,291"
66,76,Batman Arkham Unhinged,1,$2.99,DC,"31,170"
