Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Star Warsâ ,1,$4.99,Marvel,"985,976"
2,2,Batman,38,$3.99,DC,"110,232"
3,3,Amazing Spider-Man,12,$3.99,Marvel,"105,458"
4,4,Amazing Spider-Man,13,$3.99,Marvel,"103,093"
5,7,Uncanny Avengers,1,$3.99,Marvel,"74,849"
6,8,Wolverines,1,$3.99,Marvel,"73,650"
7,5,Ant-Man,1,$4.99,Marvel,"73,370"
8,10,Thor,4,$3.99,Marvel,"69,497"
9,9,Justice League,38,$3.99,DC,"68,989"
10,16,Walking Dead,136,$2.99,Image,"66,097"
11,18,Harley Quinn,14,$2.99,DC,"64,735"
12,14,All New X-Men,35,$3.99,Marvel,"51,823"
13,15,Guardians of the Galaxy,23,$3.99,Marvel,"51,466"
14,13,Detective Comics,38,$3.99,DC,"51,301"
15,32,Batman and Robin,38,$2.99,DC,"50,993"
16,17,All New Captain America,3,$3.99,Marvel,"50,045"
17,11,Spider-Verse,2,$4.99,Marvel,"49,044"
18,19,Uncanny X-Men,30,$3.99,Marvel,"48,824"
19,12,Avengers,40,$4.99,Marvel,"47,483"
20,42,Batman Eternal,40,$2.99,DC,"46,832"
21,43,Batman Eternal,41,$2.99,DC,"46,648"
22,44,Batman Eternal,42,$2.99,DC,"46,516"
23,45,Batman Eternal,43,$2.99,DC,"45,912"
24,48,Batgirl,38,$2.99,DC,"45,096"
25,21,Wolverines,2,$3.99,Marvel,"43,573"
26,22,Deadpool,40,$3.99,Marvel,"42,467"
27,23,Wolverines,3,$3.99,Marvel,"42,051"
28,24,Batman Superman,18,$3.99,DC,"41,750"
29,25,Unbeatable Squirrel Girl,1,$3.99,Marvel,"41,693"
30,26,New Avengers,29,$3.99,Marvel,"41,116"
31,27,Deadpool,41,$3.99,Marvel,"39,848"
32,28,Wolverines,4,$3.99,Marvel,"39,790"
33,56,Wonder Woman,38,$2.99,DC,"39,669"
34,30,Rocket Raccoon,7,$3.99,Marvel,"39,432"
35,58,Green Lantern,38,$2.99,DC,"39,342"
36,6,Multiversity Guidebook,1,$7.99,DC,"38,672"
37,33,Superior Iron Man,4,$3.99,Marvel,"38,515"
38,60,Grayson,6,$2.99,DC,"38,505"
39,34,Spider-Woman,3,$3.99,Marvel,"38,484"
40,31,Spider-Man 2099,7,$3.99,Marvel,"38,455"
41,20,Avengers,34.2,$4.99,Marvel,"38,078"
42,35,Spider-Man 2099,8,$3.99,Marvel,"37,484"
43,38,Angela Asgard's Assassin,2,$3.99,Marvel,"36,992"
44,37,Superman Wonder Woman,15,$3.99,DC,"36,877"
45,40,Hawkeye Vs Deadpool,4,$3.99,Marvel,"36,082"
46,29,Star Trek Planet of the Apes,1,$3.99,IDW,"35,733"
47,66,Flash,38,$2.99,DC,"35,180"
48,41,Action Comics,38,$3.99,DC,"35,018"
49,46,Spider-Man and X-Men,2,$3.99,Marvel,"34,329"
50,49,Shield,2,$3.99,Marvel,"33,965"
51,47,Thanos Vs Hulk,2,$3.99,Marvel,"33,891"
52,71,Deathstroke,4,$2.99,DC,"33,011"
53,36,Dying and the Dead,1,$4.50,Image,"32,612"
54,72,New Suicide Squad,6,$2.99,DC,"32,304"
55,50,Daredevil,12,$3.99,Marvel,"31,989"
56,51,Spider-Verse Team Up,3,$3.99,Marvel,"31,617"
57,76,New 52 Futures End,36,$2.99,DC,"31,338"
58,78,New 52 Futures End,37,$2.99,DC,"31,202"
59,81,New 52 Futures End,38,$2.99,DC,"30,992"
60,79,Teen Titans,6,$2.99,DC,"30,955"
61,52,Deadpools Art of War,4,$3.99,Marvel,"30,865"
62,82,New 52 Futures End,39,$2.99,DC,"30,510"
63,53,Scarlet Spiders,3,$3.99,Marvel,"30,262"
64,55,Miles Morales Ultimate Spider-Man,9,$3.99,Marvel,"30,135"
65,54,Fantastic Four,642,$3.99,Marvel,"30,118"
66,57,Amazing X-Men,15,$3.99,Marvel,"29,868"
67,59,X-Men,23,$3.99,Marvel,"29,650"
68,39,Jupiters Legacy,5,$4.99,Image,"29,055"
69,61,Justice League United,8,$3.99,DC,"28,720"
70,85,Earth 2,30,$2.99,DC,"28,618"
71,62,Amazing X-Men,16,$3.99,Marvel,"28,416"
72,87,Aquaman,38,$2.99,DC,"28,356"
73,63,Legendary Star Lord,7,$3.99,Marvel,"28,174"
74,91,Green Lantern Corps,38,$2.99,DC,"27,765"
75,64,Hulk,10,$3.99,Marvel,"27,553"
76,65,Operation Sin,1,$3.99,Marvel,"26,732"
77,77,Bitch Planet,2,$3.50,Image,"26,508"
78,96,Sinestro,9,$2.99,DC,"26,346"
79,67,Magneto,14,$3.99,Marvel,"26,306"
80,151,Avengers No More Bullying,1,$1.99,Marvel,"26,164"
81,101,Earth 2 Worlds End,14,$2.99,DC,"25,600"
82,102,Earth 2 Worlds End,15,$2.99,DC,"25,562"
83,68,Captain America and Mighty Avengers,4,$3.99,Marvel,"25,352"
84,104,Earth 2 Worlds End,16,$2.99,DC,"25,331"
85,69,Legendary Star Lord,8,$3.99,Marvel,"25,227"
86,70,Death of Wolverine Weapon X Program,5,$3.99,Marvel,"24,955"
87,109,Earth 2 Worlds End,17,$2.99,DC,"24,955"
88,73,Moon Knight,11,$3.99,Marvel,"24,464"
89,74,Inhuman,11,$3.99,Marvel,"24,410"
90,89,Fade Out,4,$3.50,Image,"23,902"
91,80,Silver Surfer,8,$3.99,Marvel,"23,420"
92,118,Supergirl,38,$2.99,DC,"22,677"
93,120,Gotham Academy,4,$2.99,DC,"22,576"
94,122,Catwoman,38,$2.99,DC,"22,386"
95,84,Bucky Barnes Winter Soldier,3,$3.99,Marvel,"22,125"
96,99,Sex Criminals,10,$3.50,Image,"22,067"
97,124,Green Lantern New Guardians,38,$2.99,DC,"21,992"
98,128,Arkham Manor,4,$2.99,DC,"21,617"
99,129,Red Lanterns,38,$2.99,DC,"21,573"
100,86,Punisher,14,$3.99,Marvel,"21,382"
101,132,Gotham By Midnight,3,$2.99,DC,"21,330"
102,75,ODYC,2*,$3.99,Image,"21,316"
103,90,All New X-Factor,20,$3.99,Marvel,"21,132"
104,88,Mortal Kombat X,1,$3.99,DC,"21,062"
105,110,Wicked & Divine,7,$3.50,Image,"20,893"
106,94,Guardians 3000,4,$3.99,Marvel,"20,318"
107,95,Black Widow,14,$3.99,Marvel,"20,292"
108,92,Justice League Dark,38,$3.99,DC,"20,222"
109,136,Green Arrow,38,$2.99,DC,"20,207"
110,119,Autumnlands Tooth & Claw,3*,$2.99,Image,"20,173"
111,97,Loki Agent of Asgard,10,$3.99,Marvel,"19,856"
112,98,Nova,26,$3.99,Marvel,"19,639"
113,100,Captain Marvel,11,$3.99,Marvel,"19,527"
114,103,Bucky Barnes Winter Soldier,4,$3.99,Marvel,"19,280"
115,105,All New X-Factor,19,$3.99,Marvel,"19,104"
116,108,Nightcrawler,10,$3.99,Marvel,"18,832"
117,144,Worlds Finest,30,$2.99,DC,"18,470"
118,83,Secret Origins,9,$4.99,DC,"18,190"
119,93,My Little Pony Friendship Is Magic,27,$3.99,IDW,"18,128"
120,148,Red Hood and the Outlaws,38,$2.99,DC,"18,014"
121,146,Trees,8,$2.99,Image,"18,012"
122,115,Iron Fist Living Weapon,8,$3.99,Marvel,"17,676"
123,116,X-Force,14,$3.99,Marvel,"17,576"
124,150,Justice League 3000,13,$2.99,DC,"17,432"
125,107,Twilight Zone S&S,1,$3.99,Dynamite,"17,084"
126,154,Lobo,4,$2.99,DC,"16,889"
127,121,Casanova Acedia,1,$3.99,Image,"16,780"
128,138,Hellboy and the BPRD 1952,2,$3.50,Dark Horse,"16,725"
129,126,Secret Avengers,12,$3.99,Marvel,"16,525"
130,139,Buffy the Vampire Slayer Season 10,11,$3.50,Dark Horse,"16,493"
131,127,Powers,1,$3.99,Marvel,"16,467"
132,112,Tmnt Ghostbusters,4,$3.99,IDW,"16,420"
133,130,Cyclops,9,$3.99,Marvel,"16,287"
134,114,Munchkin,1,$3.99,Boom,"16,234"
135,142,Lazarus,14,$3.50,Image,"15,896"
136,158,Injustice Gods Among Us Year Three,7,$2.99,DC,"15,796"
137,228,Ivar Timewalker,1,$3.99,Valiant,"15,784"
138,135,Storm,7,$3.99,Marvel,"15,784"
139,159,Swamp Thing,38,$2.99,DC,"15,751"
140,106,Doctor Who 11th,7,$3.99,Titan,"15,614"
141,134,Conan Red Sonja,1,$3.99,Dark Horse,"15,398"
142,163,Constantine,21,$2.99,DC,"15,209"
143,149,Rat Queens Special Braga,1,$3.50,Image,"15,017"
144,125,My Little Pony Friends Forever,13,$3.99,IDW,"14,706"
145,168,Batwoman,38,$2.99,DC,"14,656"
146,153,Rumble,2,$3.50,Image,"14,580"
147,140,Deathlok,4,$3.99,Marvel,"14,498"
148,133,TMNT,42,$3.99,IDW,"14,286"
