Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,2,Superman Batman,12,$2.95,DC ,"139,508"
2,3,Astonishing X-Men,5,$2.99,Marvel,"131,544"
3,1,Identity Crisis,4,$3.95,DC ,"128,830"
4,4,Superman,209,$2.50,DC ,"116,820"
5,9,Ultimate X-Men,51,$2.25,Marvel,"94,959"
6,10,Uncanny X-Men,448,$2.25,Marvel,"94,703"
7,11,Ultimate Spider-Man,65,$2.25,Marvel,"94,169"
8,12,Uncanny X-Men,449,$2.25,Marvel,"93,834"
9,14,Avengers,502 (#87),$2.25,Marvel,"93,100"
10,15,Avengers,501 (#86),$2.25,Marvel,"91,049"
11,16,X-Men,161,$2.25,Marvel,"90,586"
12,17,X-Men,162,$2.25,Marvel,"89,873"
13,18,Ultimate Fantastic Four,11,$2.25,Marvel,"87,615"
14,19,Amazing Spider-Man,512,$2.25,Marvel,"87,231"
15,20,Ultimate Nightmare,2,$2.25,Marvel,"87,216"
16,5,X-Men End Bk 1 Dreamers & Demons,3,$2.99,Marvel,"83,997"
17,6,Wolverine End,5,$2.99,Marvel,"79,573"
18,8,Marvel Knights Spider-Man,6,$2.99,Marvel,"71,488"
19,26,Batman,632,$2.25,DC ,"71,232"
20,31,Wolverine,19,$2.25,Marvel,"65,042"
21,25,Teen Titans,16,$2.50,DC ,"64,173"
22,27,Teen Titans,15,$2.50,DC ,"63,133"
23,38,JLA,105,$2.25,DC ,"60,832"
24,13,Strange,1,$3.50,Marvel,"59,970"
25,40,JLA,106,$2.25,DC ,"59,835"
26,7,Daredevil,65 Annv Sp,$3.99,Marvel,"56,544"
27,45,Ultimate Elektra,2,$2.25,Marvel,"54,293"
28,24,Excalibur,5,$2.99,Marvel,"53,773"
29,28,Daredevil,64,$2.99,Marvel,"52,256"
30,48,Spectacular Spider-Man,19,$2.25,Marvel,"51,871"
31,30,X-Force,2,$2.99,Marvel,"50,988"
32,32,Fantastic Four,518,$2.99,Marvel,"48,936"
33,34,Detective Comics,798,$2.95,DC ,"48,780"
34,33,New X-Men,5,$2.99,Marvel,"48,523"
35,36,Gambit,1,$2.99,Marvel,"46,992"
36,37,Conan,8,$2.99,Dark Horse,"46,336"
37,39,Nightcrawler,1,$2.99,Marvel,"45,489"
38,65,Robin,130,$2.25,DC ,"45,403"
39,53,Batman Gotham Knights,57,$2.50,DC ,"44,912"
40,41,Venom Vs Carnage,3,$2.99,Marvel,"44,862"
41,42,Wanted,5,$2.99,Image,"44,641"
42,29,Hulk & Thing Hard Knocks,1,$3.50,Marvel,"44,299"
43,68,Flash,214,$2.25,DC ,"44,121"
44,69,Nightwing,97,$2.25,DC ,"44,036"
45,43,Punisher,11,$2.99,Marvel,"44,036"
46,57,Action Comics,819,$2.50,DC ,"42,383"
47,58,Justice League Elite,3,$2.50,DC ,"42,319"
48,59,Outsiders,15,$2.50,DC ,"42,184"
49,80,Green Lantern,181,$2.25,DC ,"41,528"
50,61,JSA,65,$2.50,DC ,"41,457"
51,62,Outsiders,16,$2.50,DC ,"41,372"
52,63,Batman Legends of the Dark Knight,183,$2.50,DC ,"41,172"
53,35,Catwoman When in Rome,1,$3.50,DC ,"40,203"
54,46,Gambit,2,$2.99,Marvel,"40,011"
55,71,Batgirl,56,$2.50,DC ,"39,491"
