Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,Uncanny X-Men,362,$1.99,Marvel,"138,548"
2,-,X-Men,82,$1.99,Marvel,"133,181"
3,-,Fathom,3,$2.50,Image,"122,451"
4,-,Battle Chasers,6,$2.50,Image,"122,401"
5,-,Spawn,79,$1.95,Image,"109,438"
6,-,Slingers,1,$2.99,Marvel,"104,655"
7,-,Avengers,11,$1.99,Marvel,"102,300"
8,-,Spider-Man Chapter 1,2,$2.50,Marvel,"100,651"
9,-,Wolverine,132,$1.99,Marvel,"100,447"
10,-,Spider-Man Chapter 1,1,$2.50,Marvel,"100,162"
11,-,JLA,24,$1.99,DC,"93,196"
12,-,Avengers Forever,1,$2.99,Marvel,"91,756"
13,-,Fantastic Four,12,$2.99,Marvel,"86,203"
14,-,Daredevil,2,$2.50,Marvel,"82,769"
15,-,Captain America,12,$2.99,Marvel,"81,682"
16,-,JLA Titans,1,$2.95,DC,"81,646"
17,-,Witchblade,27,$2.50,Image,"80,310"
18,-,Mutant X,3,$1.99,Marvel,"75,817"
19,-,Iron Man,11,$1.99,Marvel,"75,350"
20,-,Thor,6,$1.99,Marvel,"73,253"
21,-,Darkness,19,$2.50,Image,"66,446"
22,-,Crimson,6,$2.50,Image,"62,057"
23,-,JLA Year One,12,$2.95,DC,"60,657"
24,-,Generation X,45,$1.99,Marvel,"57,224"
25,-,Curse of Spawn,26,$1.95,Image,"57,079"
26,-,Divine Right (resolicited),8,$2.50,Image,"56,938"
27,-,Green Lantern,107,$1.99,DC,"56,531"
28,-,Generation X,46,$1.99,Marvel,"56,286"
29,-,Spider-Girl,3,$1.99,Marvel,"56,101"
30,-,Captain America Sentinel of Liberty,4,$1.99,Marvel,"55,720"
31,-,X-Force,84,$1.99,Marvel,"55,602"
32,-,X-Men Liberators,2,$2.99,Marvel,"54,212"
33,-,Darkchylde The Legacy,2,$2.50,Image,"53,859"
34,-,X-Men Unlimited,21,$2.99,Marvel,"53,600"
35,-,Inhumans,2,$2.99,Marvel,"51,648"
36,-,X-Man,45,$1.99,Marvel,"51,453"
37,-,Incredible Hulk,471,$1.99,Marvel,"51,195"
38,-,X-Man,46,$1.99,Marvel,"51,096"
39,-,Black Panther,2,$2.50,Marvel,"50,221"
40,-,Cable,62,$1.99,Marvel,"49,746"
41,-,Kiss The Psycho Circus,14,$2.25,Image,"47,757"
42,-,Superman,140,$1.99,DC,"47,617"
43,-,Action Comics,749,$1.99,DC,"46,757"
44,-,Adventures of Superman,563,$1.99,DC,"46,738"
45,-,Young Justice,3,$2.50,DC,"46,675"
46,-,Superman Man of Steel,84,$1.99,DC,"46,358"
47,-,Gen 13,34,$2.50,Image,"46,199"
48,-,Batman,560,$1.99,DC,"45,294"
49,-,Ascension,11,$2.50,Image,"44,705"
50,-,Detective Comics,727,$1.99,DC,"44,288"
51,-,Thunderbolts,21,$1.99,Marvel,"44,084"
52,-,Nightwing,26,$1.99,DC,"43,754"
53,-,Buffy The Vampire Slayer,2,$2.95,Dark Horse,"43,717"
54,-,Punisher,2,$2.99,Marvel,"43,369"
55,-,Superman For All Seasons,4,$4.95,DC,"43,355"
56,-,A Next,3,$1.99,Marvel,"42,965"
57,-,Batman Shadow of the Bat,80,$3.95,DC,"42,676"
58,-,Spirit of Tao,5,$2.50,Image,"42,544"
59,-,Preacher,44,$2.50,DC,"41,004"
60,-,Martian Manhunter,1,$1.99,DC,"40,533"
61,-,Flash,143,$1.99,DC,"40,044"
62,-,X-Force Champions 98,,$3.50,Marvel,"39,319"
63,-,Deadpool,23,$2.99,Marvel,"39,297"
64,-,J2,3,$1.99,Marvel,"38,015"
65,-,Darkminds,4,$2.50,Image,"37,761"
66,-,Superman Doomsday Wars,2,$4.95,DC,"37,734"
67,-,Hellcop,1,$2.50,Image,"37,698"
68,-,Sin City Just Another Saturday Night,,$2.50,Dark Horse,"36,493"
69,-,Green Lantern 80 Page Giant,1,$4.95,DC,"35,678"
70,-,Alpha Flight,17,$1.99,Marvel,"35,637"
71,-,Wolverine Black Rio,,$5.99,Marvel,"35,442"
72,-,Generation X Dracula 98,,$3.50,Marvel,"35,288"
73,-,Gen 13 Magical Drama Queen Roxy,1,$3.50,Image,"35,211"
74,-,Catwoman,63,$1.99,DC,"34,917"
75,-,Robin,59,$1.99,DC,"34,604"
76,-,Stone,3,$2.50,Image,"34,215"
77,-,Rampaging Hulk,5,$1.99,Marvel,"33,236"
78,-,Supergirl,27,$1.99,DC,"33,150"
79,-,Batman Legends of the Dark Knight,113,$1.99,DC,"33,073"
80,-,Tenth,14,$2.50,Image,"33,019"
81,-,Green Lantern 3d,1,$3.95,DC,"32,833"
82,-,Wonder Woman,139,$1.99,DC,"32,765"
83,-,Chastity Rocked,1,$2.95,Chaos,"32,693"
84,-,Superman The Dark Side,3,$4.95,DC,"32,661"
85,-,Legends of the DC Universe,11,$1.99,DC,"31,302"
86,-,Superman War of the Worlds,,$5.95,DC,"31,171"
87,-,Superman Silver Banshee (resolicited),1,$2.25,DC,"30,723"
88,-,Aquaman,50,$1.99,DC,"30,202"
89,-,Superman 3d,1,$3.95,DC,"30,120"
90,-,Lady Death,10,$2.95,Chaos,"30,116"
91,-,Star Wars Jedi Academy Leviathan,1,$2.95,Dark Horse,"30,111"
92,-,Supernaturals,1,$3.99,Marvel,"29,681"
93,-,Star Wars Mara Jade By The Emperors Hand,3,$2.95,Dark Horse,"29,522"
94,-,Batman Judge Dredd Die Laughing,1,$4.95,DC,"28,974"
95,-,Heroes For Hire,18,$1.99,Marvel,"28,399"
96,-,Batman Dark Knight of the Round Table,1,$4.95,DC,"28,241"
97,-,Deadpool Team-Up Starring Widdle Wade,,$2.99,Marvel,"28,082"
98,-,Starman,48,$2.50,DC,"28,041"
99,-,Supernaturals,2,$3.99,Marvel,"27,602"
100,-,Wildcore,8,$2.50,Image,"27,525"
