Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Dark Nights Metal,1,$4.99,DC,"261,997"
2,7,Batman,28,$2.99,DC,"104,666"
3,8,Batman,29,$2.99,DC,"100,787"
4,2,Secret Empire,10,$4.99,Marvel,"86,123"
5,4,Generations Wolverine & All-New Wolverine,1,$4.99,Marvel,"85,688"
6,3,Secret Empire,8,$4.99,Marvel,"81,488"
7,5,Secret Empire,9,$4.99,Marvel,"77,072"
8,6,Generations Unworthy Thor & Mighty Thor,1,$4.99,Marvel,"76,400"
9,11,Star Wars,34,$3.99,Marvel,"66,628"
10,12,Star Wars,35,$3.99,Marvel,"65,943"
11,20,Walking Dead,170,$2.99,Image,"65,855"
12,14,Star Wars Jedi Republic Mace Windu,1,$3.99,Marvel,"62,543"
13,10,Generations Banner Hulk & Totally Awesome Hulk,1,$4.99,Marvel,"61,311"
14,15,Star Wars Darth Vader,4,$3.99,Marvel,"58,380"
15,9,All Star Batman,13,$4.99,DC,"56,990"
16,13,Generations Phoenix & Jean Grey,1,$4.99,Marvel,"55,972"
17,29,Detective Comics,962,$2.99,DC,"54,259"
18,17,Amazing Spider-Man,31,$3.99,Marvel,"54,102"
19,30,Flash,28,$2.99,DC,"54,076"
20,32,Detective Comics,963,$2.99,DC,"52,975"
21,33,Flash,29,$2.99,DC,"52,819"
22,19,Astonishing X-Men,2,$3.99,Marvel,"51,353"
23,37,Justice League,26,$2.99,DC,"51,048"
24,59,Inhumans Once Future Kings,1,$3.99,Marvel,"50,452"
25,39,Justice League,27,$2.99,DC,"50,023"
26,41,Superman,29,$2.99,DC,"49,294"
27,43,Superman,28,$2.99,DC,"48,922"
28,18,Generations Hawkeye & Hawkeye,1,$4.99,Marvel,"45,069"
29,22,X-Men Gold,9,$3.99,Marvel,"44,853"
30,16,Star Wars Rogue One Cassian & K2So Special,1,$4.99,Marvel,"43,765"
31,23,X-Men Gold,10,$3.99,Marvel,"43,439"
32,55,Wonder Woman,28,$2.99,DC,"41,837"
33,25,Spider-Men II,2,$3.99,Marvel,"41,765"
34,56,Saga,46,$2.99,Image,"41,368"
35,27,Peter Parker Spectacular Spider-Man,3,$3.99,Marvel,"41,282"
36,26,Edge of Venomverse,4,$3.99,Marvel,"41,274"
37,28,Old Man Logan,27,$3.99,Marvel,"41,197"
38,58,Wonder Woman,29,$2.99,DC,"41,077"
39,60,Action Comics,985,$2.99,DC,"41,014"
40,61,Action Comics,986,$2.99,DC,"40,607"
41,31,Edge of Venomverse,5,$3.99,Marvel,"40,548"
42,21,Captain America,25,$4.99,Marvel,"40,428"
43,34,X-Men Blue,9,$3.99,Marvel,"40,118"
44,35,Harley Quinn,25,$3.99,DC,"39,093"
45,38,X-Men Blue,10,$3.99,Marvel,"38,714"
46,36,Deadpool Kills Marvel Universe Again,3,$3.99,Marvel,"38,692"
47,42,Mighty Thor,22,$3.99,Marvel,"37,490"
48,40,Titans,14,$3.99,DC,"37,283"
49,69,Harley Quinn,26,$2.99,DC,"37,134"
50,45,Star Wars Doctor Aphra,11,$3.99,Marvel,"36,472"
51,44,Deadpool Kills Marvel Universe Again,4,$3.99,Marvel,"36,425"
52,24,Star Wars Doctor Aphra Annual,1,$4.99,Marvel,"34,473"
53,47,Weapon X,7,$3.99,Marvel,"34,411"
54,76,Suicide Squad,23,$2.99,DC,"34,209"
55,46,Super Sons,7,$3.99,DC,"34,165"
56,77,Nightwing,26,$2.99,DC,"34,020"
57,48,Spider-Man Deadpool,20,$3.99,Marvel,"33,971"
58,78,Justice League of America,12,$2.99,DC,"33,770"
59,79,Suicide Squad,24,$2.99,DC,"33,674"
60,50,Mister Miracle,1,$3.99,DC,"33,493"
61,51,Star Wars Poe Dameron,18,$3.99,Marvel,"33,443"
62,49,Teen Titans,11,$3.99,DC,"33,434"
63,84,Nightwing,27,$2.99,DC,"33,250"
64,87,Justice League of America,13,$2.99,DC,"32,602"
65,53,Nightwing The New Order,1,$3.99,DC,"32,515"
66,54,Deadpool,35 SE,$3.99,Marvel,"31,594"
67,57,Avengers,10,$3.99,Marvel,"31,560"
68,93,Hal Jordan and the Green Lantern Corps,26,$2.99,DC,"31,481"
69,94,Hal Jordan and the Green Lantern Corps,27,$2.99,DC,"31,251"
70,52,Defenders,4,$3.99,Marvel,"31,120"
71,63,Venom,153,$3.99,Marvel,"30,392"
72,65,Spider-Man,19,$3.99,Marvel,"30,387"
73,62,Trinity,12,$3.99,DC,"30,215"
74,101,Green Lanterns,28,$2.99,DC,"30,024"
75,104,Green Lanterns,29,$2.99,DC,"29,451"
76,67,Doctor Strange,24,$3.99,Marvel,"28,992"
77,66,Aquaman,27,$3.99,DC,"28,677"
78,68,Batman The Shadow,5,$3.99,DC,"28,440"
79,70,All New Wolverine,23,$3.99,Marvel,"27,867"
80,71,Invincible Iron Man,10,$3.99,Marvel,"27,675"
81,72,Supergirl,12,$3.99,DC,"27,104"
82,64,Robotech,1,$3.99,Titan,"26,864"
83,112,Green Arrow,28,$2.99,DC,"26,572"
84,113,Green Arrow,29,$2.99,DC,"26,455"
85,80,Thanos,10,$3.99,Marvel,"25,645"
86,81,Black Panther,17,$3.99,Marvel,"25,609"
87,83,Daredevil,25,$3.99,Marvel,"25,317"
88,82,Red Hood and the Outlaws,13,$3.99,DC,"25,073"
89,85,Totally Awesome Hulk,22,$3.99,Marvel,"24,995"
90,86,Uncanny Avengers,26,$3.99,Marvel,"24,924"
91,88,Infamous Iron Man,11,$3.99,Marvel,"24,676"
92,89,All New Guardians of the Galaxy,7,$3.99,Marvel,"24,583"
93,90,Champions,11,$3.99,Marvel,"24,475"
94,95,Amazing Spider-Man Renew Your Vows,10,$3.99,Marvel,"23,717"
95,92,Deathstroke,22,$3.99,DC,"23,713"
96,91,Seven to Eternity,8,$3.99,Image,"23,703"
97,96,Cable,4,$3.99,Marvel,"23,277"
98,304,True Believers Kirby 100th Introducing Mighty Thor,1,$1.00,Marvel,"22,936"
99,98,Justice League Power Rangers,5,$3.99,DC,"22,804"
100,97,Jessica Jones,11,$3.99,Marvel,"22,774"
101,99,Batgirl,14,$3.99,DC,"22,593"
102,103,Star Wars Rogue One Adaptation,5,$3.99,Marvel,"22,372"
103,102,Batwoman,6,$3.99,DC,"22,362"
104,105,All New Guardians of the Galaxy,8,$3.99,Marvel,"22,143"
105,100,Neil Gaiman American Gods Shadows,6,$3.99,Dark Horse,"22,102"
106,311,True Believers Kirby 100th Captain America Lives Again,1,$1.00,Marvel,"21,941"
107,74,Ultimates 2,100,$4.99,Marvel,"21,680"
108,106,Batman Beyond,11,$3.99,DC,"21,640"
109,73,Darkseid Special,1,$4.99,DC,"21,492"
110,108,Punisher,15,$3.99,Marvel,"20,836"
111,75,Red Hood and the Outlaws Annual,1,$4.99,DC,"20,638"
112,110,Ben Reilly Scarlet Spider,6,$3.99,Marvel,"20,566"
113,111,Spider-Gwen,23,$3.99,Marvel,"20,494"
114,323,True Believers Kirby 100th Thor Vs. Hulk,1,$1.00,Marvel,"20,392"
115,332,True Believers Kirby 100th Black Panther,1,$1.00,Marvel,"19,603"
116,115,Jean Grey,5,$3.99,Marvel,"19,150"
117,114,Batgirl and the Birds of Prey,13,$3.99,DC,"18,917"
118,117,Jean Grey,6,$3.99,Marvel,"18,629"
119,121,Kill or Be Killed,11,$3.99,Image,"18,574"
120,116,Future Quest Presents,1,$3.99,DC,"18,347"
121,347,True Believers Kirby 100th Captain America,1,$1.00,Marvel,"18,294"
122,119,Hulk,9,$3.99,Marvel,"18,093"
123,355,True Believers Kirby 100th Iron Man,1,$1.00,Marvel,"17,803"
124,155,Spawn,277,$2.99,Image,"17,710"
125,357,True Believers Kirby 100th Groot,1,$1.00,Marvel,"17,703"
126,120,Bane Conquest,4,$3.99,DC,"17,615"
127,107,Supergirl Annual,1,$4.99,DC,"17,322"
128,123,Mighty Captain Marvel,8,$3.99,Marvel,"17,265"
129,124,Iron Fist,6,$3.99,Marvel,"17,106"
130,125,Ms. Marvel,21,$3.99,Marvel,"17,010"
131,126,Generation X,5,$3.99,Marvel,"16,943"
132,109,New Gods Special,1,$77.00,DC,"16,508"
133,127,I Hate Fairyland,15,$3.99,Image,"16,480"
134,128,Redlands,1,$3.99,Image,"16,242"
135,130,Hellblazer,13,$3.99,DC,"16,111"
136,133,Black Bolt,4,$3.99,Marvel,"16,026"
137,134,I Am Groot,4,$3.99,Marvel,"15,834"
138,139,Rocket,4,$3.99,Marvel,"15,156"
139,136,East of West,34,$3.99,Image,"15,117"
140,142,Secret Empire Brave New World,5,$3.99,Marvel,"14,994"
141,143,Hawkeye,9,$3.99,Marvel,"14,989"
142,137,Elsewhere,1,$3.99,Image,"14,967"
143,392,True Believers Kirby 100th Antman & The Wasp,1,$1.00,Marvel,"14,820"
144,144,Gwenpool,19,$3.99,Marvel,"14,703"
145,394,True Believers Kirby 100th Inhumans,1,$1.00,Marvel,"14,524"
146,131,Mighty Morphin Power Rangers,18,$3.99,Boom,"14,466"
147,145,Scooby Apocalypse,16,$3.99,DC,"14,309"
148,146,Superwoman,13,$3.99,DC,"14,181"
149,150,U.S. Avengers,9,$3.99,Marvel,"14,070"
150,151,Iceman,4,$3.99,Marvel,"14,056"
151,152,Royals,6,$3.99,Marvel,"14,034"
152,122,Sandman Special,1,$4.99,DC,"14,014"
153,148,Southern Bastards,17,$3.99,Image,"13,952"
154,149,Descender,23,$3.99,Image,"13,870"
