Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,Uncanny X-Men,372,$1.99,Marvel,"123,144"
2,-,X-Men,92,$1.99,Marvel,"120,286"
3,-,Rising Stars,1,$2.50,Image,"95,552"
4,-,Spawn,88,$1.95,Image,"90,088"
5,-,Astonishing X-Men,1,$2.50,Marvel,"89,819"
6,-,Avengers,20,$1.99,Marvel,"85,830"
7,-,JLA,33,$1.99,DC,"85,561"
8,-,Wolverine,142,$1.99,Marvel,"83,548"
9,-,Earth X,6,$2.99,Marvel,"79,134"
10,-,Daredevil,11,$2.50,Marvel,"78,019"
11,-,Fathom,8,$2.50,Image,"69,644"
12,-,Spawn The Undead,2,$1.95,Image,"68,174"
13,-,Amazing Spider-Man,9,$1.99,Marvel,"67,264"
14,-,Fantastic Four,21,$1.99,Marvel,"65,693"
15,-,Thor,15,$1.99,Marvel,"65,407"
16,-,Peter Parker Spider-Man,9,$1.99,Marvel,"65,337"
17,-,Wolverine Punisher,4,$2.99,Marvel,"63,163"
18,-,Captain America,21,$1.99,Marvel,"63,066"
19,-,Avengers Forever,10,$2.99,Marvel,"61,069"
20,-,Contest of Champions II,1,$2.50,Marvel,"59,131"
21,-,Wildcats Vol. 2,4,$2.50,DC,"58,555"
22,-,Spawn The Dark Ages,5,$2.50,Image,"57,888"
23,-,Iron Man,20,$1.99,Marvel,"57,688"
24,-,Mutant X,12,$2.99,Marvel,"56,800"
25,-,JLA Annual,3,$2.95,DC,"56,730"
26,-,JSA,2,$2.50,DC,"55,885"
27,-,Top Ten,1,$3.50,DC,"55,056"
28,-,Contest of Champions II,2,$2.50,Marvel,"53,920"
29,-,Batman,569,$1.99,DC,"53,829"
30,-,X-Men True Friends,1,$2.99,Marvel,"53,124"
31,-,Cable,71,$1.99,Marvel,"51,159"
32,-,X-Men Unlimited,24,$2.99,Marvel,"50,987"
33,-,Detective Comics,736,$1.99,DC,"50,739"
34,-,Cygor,1,$2.50,Image,"50,421"
35,-,Sin City Hell & Back,1,$2.95,Dark Horse,"49,426"
36,-,Crimson,13,$2.50,DC,"49,318"
37,-,Gambit,8,$1.99,Marvel,"49,286"
38,-,Generation X,55,$1.99,Marvel,"48,731"
39,-,Hulk,6,$1.99,Marvel,"48,031"
40,-,X-Force,94,$1.99,Marvel,"47,811"
41,-,Galactus The Devourer (resolicited),1,$3.50,Marvel,"47,310"
42,-,Inhumans,11,$2.99,Marvel,"46,955"
43,-,Spider-Woman,3,$1.99,Marvel,"46,433"
44,-,Green Lantern,116,$1.99,DC,"46,045"
45,-,Nightwing,35,$1.99,DC,"45,281"
46,-,Spider-Man Chapter 1,11,$2.50,Marvel,"45,098"
47,-,Batman Legends of the Dark Knight,121,$1.99,DC,"45,082"
48,-,Thunderbolts,30,$1.99,Marvel,"45,001"
49,-,Batman Shadow of the Bat,89,$1.99,DC,"44,850"
50,-,Deathlok,1,$1.99,Marvel,"44,807"
51,-,Flash,152,$1.99,DC,"44,118"
52,-,X-51,1,$1.99,Marvel,"44,075"
53,-,League of Extraordinary Gentlemen (resolicited),4,$2.95,DC,"43,553"
54,-,Titans,7,$2.50,DC,"43,321"
55,-,X-Man,55,$1.99,Marvel,"42,509"
56,-,Tom Strong,4,$2.95,DC,"42,347"
57,-,Divine Right,11,$2.50,DC,"42,320"
58,-,Promethea,2,$2.95,DC,"42,266"
59,-,Spider-Girl,12,$1.99,Marvel,"42,132"
60,-,Preacher,53,$2.50,DC,"41,938"
61,-,Darkness Infinity,,$3.50,Image,"41,701"
62,-,Pokemon V. 3 Electric Pikachu Boogaloo,1,$3.50,Viz,"41,303"
63,-,Batman Annual,23,$2.95,DC,"41,012"
64,-,Superman,148,$1.99,DC,"40,716"
65,-,Deathlok,2,$1.99,Marvel,"40,608"
66,-,Action Comics,757,$1.99,DC,"40,517"
67,-,Adventures of Superman,570,$1.99,DC,"40,474"
68,-,X-51,2,$1.99,Marvel,"40,474"
69,-,Batman & Superman Worlds Finest,6,$1.99,DC,"40,318"
70,-,Superman The Man of Steel,92,$1.99,DC,"39,871"
71,-,Buffy The Vampire Slayer,11,$2.95,Dark Horse,"39,042"
72,-,Gambit 1999 ,,$3.50,Marvel,"38,434"
73,-,Kiss Psycho Circus,22,$2.25,Image,"37,260"
74,-,Alley Cat,1,$2.50,Image,"36,173"
75,-,Young Justice,12,$2.50,DC,"36,081"
76,-,Black Panther,11,$2.50,Marvel,"35,909"
77,-,Buffy The Vampire Slayer Angel,3,$2.95,Dark Horse,"35,769"
78,-,Robin,68,$1.99,DC,"35,694"
79,-,Spider-Girl Annual,1,$3.99,Marvel,"34,639"
80,-,Deadpool,32,$1.99,Marvel,"34,585"
81,-,Planetary,6,$2.50,DC,"34,305"
82,-,Gen 13,43,$2.50,DC,"34,014"
83,-,Star Wars,8,$2.50,Dark Horse,"33,864"
84,-,Catwoman,72,$1.99,DC,"32,922"
85,-,Authority,5,$2.50,DC,"32,669"
86,-,Neon Cyber,1,$2.50,Image,"32,087"
87,-,Supergirl,36,$1.99,DC,"31,328"
88,-,Undertaker,5,$2.95,Chaos,"31,092"
89,-,Lionheart,1,$2.99,Awesome,"30,042"
90,-,Ascension,18,$2.50,Image,"29,816"
91,-,Azrael Agent of the Bat,56,$2.25,DC,"29,138"
92,-,A Next,12,$1.99,Marvel,"28,508"
93,-,Nova,5,$1.99,Marvel,"28,416"
94,-,Green Lantern Secret Files,2,$4.95,DC,"28,271"
95,-,All Star Comics 80 Page Giant,1,$4.95,DC,"27,690"
96,-,Tellos,3,$2.50,Image,"27,690"
97,-,Starman,57,$2.50,DC,"27,550"
98,-,Mr Majestic,1,$2.50,DC,"27,194"
99,-,Wonder Woman Annual,8,$2.95,DC,"26,484"
100,-,Webspinners Tales of Spider-Man,9,$2.50,Marvel,"25,741"
101,-,Birds of Prey,9,$1.99,DC,"25,714"
102,-,Superboy,66,$1.99,DC,"25,515"
103,-,Law (Living Assault Weapons),1,$2.50,DC,"25,429"
104,-,Martian Manhunter,10,$1.99,DC,"25,187"
105,-,Aquaman Annual,5,$2.95,DC,"24,960"
106,-,Star Wars Handbook: Crimson Empire,2,$2.95,Dark Horse,"24,874"
107,-,Wonder Woman,148,$1.99,DC,"24,788"
108,-,Legends of the DC Universe,20,$1.99,DC,"24,374"
109,-,Sci Tech,1,$2.50,DC,"24,191"
110,-,J2,12,$1.99,Marvel,"24,056"
111,-,Lady Pendragon Dragon Blade,4,$2.50,Image,"23,173"
112,-,Lady Death Rapture,3,$2.95,Chaos,"22,823"
113,-,Superman Monster ,,$6.95,DC,"22,683"
114,-,Stars and Stripe,2,$2.50,DC,"22,549"
115,-,Hourman,6,$2.50,DC,"22,048"
116,-,Sandman Presents Love Street,3,$2.95,DC,"21,698"
117,-,Exposure,1,$2.50,Image,"21,677"
118,-,Crow,6,$2.50,Image,"21,462"
119,-,Slingers,10,$1.99,Marvel,"21,413"
120,-,Hitman,41,$2.50,DC,"21,052"
121,-,Sailor Moon,10,$2.95,Mixx,"21,020"
122,-,Savage Dragon,64,$2.50,Image,"20,859"
123,-,Aquaman,59,$1.99,DC,"20,794"
124,-,More Than Mortal Otherworlds,1,$2.95,Image,"20,482"
125,-,Flinch,4,$2.50,DC,"20,213"
126,-,Hellhole,3,$2.50,Image,"19,976"
127,-,Hellblazer,141,$2.50,DC,"19,707"
128,-,Pantha,2,$2.95,Harris,"19,459"
129,-,Grendel Devil Child,2,$2.95,Dark Horse,"19,158"
130,-,Conan Death Covered In Gold,1,$2.99,Marvel,"19,012"
131,-,Giantkiller,2,$2.50,DC,"18,915"
132,-,Batman The Gotham Adventures,16,$1.99,DC,"18,845"
133,-,Impulse,52,$2.25,DC,"18,813"
134,-,Transmetropolitan,25,$2.50,DC,"18,646"
135,-,Legion of Super Heroes,119,$2.50,DC,"18,603"
136,-,Legionnaires,75,$2.50,DC,"18,275"
137,-,Purgatori Goddess Rising,2,$2.95,Chaos,"18,275"
138,-,Strangers In Paradise Vol. III,25,$2.75,Abstract,"18,011"
139,-,Books of Faerie Mollys Story,1,$2.50,DC,"17,850"
140,-,Anarky,5,$2.50,DC,"17,505"
141,-,Books of Magic,64,$2.50,DC,"17,241"
142,-,Dv8,30,$2.50,DC,"17,198"
143,-,A Bizarro,3,$2.50,DC,"16,708"
144,-,Kabuki,9,$2.95,Image,"16,644"
145,-,Dreaming,40,$2.50,DC,"16,014"
146,-,100 Bullets,2,$2.50,DC,"15,896"
147,-,Nash Preview Ed,,$2.50,Image,"15,465"
148,-,Coven Re Gex,2,$2.50,Awesome,"15,094"
149,-,Finals,1,$2.95,DC,"15,007"
150,-,Aliens Vs Predator Annual,1,$4.95,Dark Horse,"14,884"
151,-,Dragonball Z Part Two,8,$2.95,Viz,"14,841"
152,-,Insane Clown Posse Amazing Jeckel Bros,,$2.95,Chaos,"13,931"
153,-,Madman Comics,15,$2.95,Dark Horse,"13,866"
154,-,Kaboom Vol. 2,2,$2.50,Awesome,"13,764"
155,-,Pitt Crew,4,$2.50,Full Bleed,"13,764"
156,-,Backlash & Taboos African Vacation ,,$5.95,DC,"13,694"
157,-,Deity Revelations,2,$2.95,Image,"13,608"
158,-,Superman Adventures,35,$1.99,DC,"13,188"
159,-,Evil Ernie Depraved,2,$2.95,Chaos,"13,102"
160,-,Dragonball Part Two,5,$2.95,Viz,"12,865"
161,-,Oh My Goddess The Fourth Goddess,3,$2.95,Dark Horse,"12,483"
162,-,Ghost Vol. 2,11,$2.95,Dark Horse,"12,461"
163,-,Avengelyne Swimsuit Ed 99,,$2.99,Awesome,"12,445"
164,-,Forever Amber,1,$2.95,Image,"11,030"
165,-,Gunsmith Cats Bean Bandit,7,$2.95,Dark Horse,"10,760"
166,-,Bob Burdens Original Mysterymen,1,$2.95,Dark Horse,"10,599"
167,-,Blade of the Immortal Heart of Darkness,35,$2.95,Dark Horse,"10,577"
168,-,Cruel and Unusual,4,$2.95,DC,"10,454"
169,-,Ranma 1/2 Part 8,4,$2.95,Viz,"9,555"
170,-,Pokemon Electric Tale of Pikachu (reorders),1,$3.25,Viz,"9,124"
171,-,Disneys Tarzan,2,$2.95,Dark Horse,"9,097"
172,-,Solar Lord,5,$2.50,Image,"8,720"
173,-,Usagi Yojimbo,30,$2.95,Dark Horse,"8,720"
174,-,Cerebus,244,$2.25,Aardvark-Vanaheim,"8,435"
175,-,Heart of Empire Legacy of Luther Arkwright,4,$2.95,Dark Horse,"8,424"
176,-,Jenny Finn,2,$2.95,Oni,"8,376"
177,-,M. Katsuras Shadow Lady Eyes of Stranger,1,$2.50,Dark Horse,"8,354"
178,-,Neon Genesis Evangelion Bk Four,6,$2.95,Viz,"8,230"
179,-,Pokemon V 2 Pikachu Shocks Back Curr Prtg,1,$3.25,Viz,"8,220"
180,-,Varick Chronicles of the Dark Prince,1,$1.95,Q Comics,"8,015"
181,-,Erb Tarzans Savage Heart,4,$2.95,Dark Horse,"7,762"
182,-,Happydale Devils In The Desert,2,$6.95,DC,"7,385"
183,-,Poison Elves,47,$2.50,Sirius,"7,369"
184,-,Ticks Big Summer Annual,1,$3.50,New England,"7,353"
185,-,Lenore,6,$2.95,Slave Labor,"7,202"
186,-,Faust Book of M,1,$3.95,Avatar,"7,165"
187,-,Cable Second Genesis ,,$3.99,Marvel,"7,041"
188,-,Deadlands One Shot,,$6.95,Image,"6,992"
189,-,Wild Wild West Movie Adaptation ,,$4.95,DC,"6,944"
190,-,Mega Dragon & Tiger Heroes,5,$2.95,Image,"6,912"
191,-,Tick Heroes of the City,4,$3.50,New England,"6,874"
192,-,Acme Novelty Library,13,$10.95,Fantagraphics,"6,831"
193,-,Sonic The Hedgehog,75,$1.79,Archie,"6,680"
194,-,Dexters Laboratory,1,$1.99,DC,"6,535"
195,-,Battlestar Galactica Season 3,2,$2.99,Realm,"6,476"
196,-,Cherry,21,$2.95,Cherry,"6,325"
197,-,Sock Monkey,1,$2.95,Dark Horse,"6,190"
198,-,Shadowman Vol. 3,1,$3.95,Acclaim,"5,916"
199,-,Cartoon Network Starring,1,$1.99,DC,"5,630"
200,-,Scooby-Doo,26,$1.99,DC,"5,625"
201,-,Inu Yasha A Feudal Fairy Tale Part 3,4,$3.25,Viz,"5,620"
202,-,Dark Angel,3,$2.95,CPM,"5,464"
203,-,Lodoss War Lady of Pharis,4,$2.95,CPM,"5,388"
204,-,Zombieworld Tree of Death,2,$2.95,Dark Horse,"5,377"
205,-,Dark Horse Presents,145,$2.95,Dark Horse,"5,361"
206,-,Lodoss War Grey Witch,9,$2.95,CPM,"5,270"
207,-,Turok Shadowman ,,$3.95,Acclaim,"5,168"
208,-,No Need For Tenchi Part 7,4,$2.95,Viz,"5,151"
209,-,Sabrina The Teenage Witch,30,$1.79,Archie,"5,060"
210,-,Knuckles,29,$1.79,Archie,"4,958"
211,-,Martian Successor Nadesico,2,$2.95,CPM,"4,931"
212,-,Grrl Scouts,4,$2.95,Oni,"4,855"
213,-,Knights of the Dinner Table,33,$2.95,Kenzer,"4,785"
214,-,Secret Origins Replica Ed New Ptg ,,$4.95,DC,"4,602"
215,-,Superman Whatever Happd To ... New Ptg,,$5.95,DC,"4,527"
216,-,Tales From The Crypt,29,$2.50,Gemstone,"4,479"
217,-,Animaniacs Featuring Pinky and The Brain,52,$1.99,DC,"4,468"
218,-,Maison Ikkoku Part 9,4,$3.25,Viz,"4,462"
219,-,Knights of the Dinner Table Faans Crssovr Spec,,$2.95,6-Handed,"4,435"
220,-,Dylan Dog,5,$4.95,Dark Horse,"4,306"
221,-,Silky Whip Extreme,3,$3.50,Fantagraphics,"4,296"
222,-,Silent Mobius Into The Labyrinth,3,$2.95,Viz,"4,263"
223,-,Mobile Suit Gundam 0079,5,$2.95,Viz,"4,166"
224,-,Archie,488,$1.79,Archie,"3,956"
225,-,Warrior Nun Areala Vol. 3,1,$2.50,Antarctic,"3,924"
226,-,Nathan Never,5,$4.95,Dark Horse,"3,849"
227,-,Gold Digger Vol. 2,1,$2.50,Antarctic,"3,843"
228,-,Sex Philes,7,$3.95,Fantagraphics,"3,806"
229,-,Kabuki Classics,7,$3.25,Image,"3,763"
230,-,Bradleys,3,$2.95,Fantagraphics,"3,757"
231,-,Betty & Veronica,140,$1.79,Archie,"3,752"
232,-,Betty & Veronica Double Digest,83,$2.99,Archie,"3,714"
233,-,Martin Mystery,5,$4.95,Dark Horse,"3,671"
234,-,Wyrd The Reluctant Warrior,1,$2.95,Slave Labor,"3,612"
235,-,Looney Tunes,56,$1.99,DC,"3,601"
236,-,Prophecy of the Soul Sorcerer,3,$2.95,Archie,"3,580"
237,-,Original Bondage Fairies,9,$3.50,Fantagraphics,"3,504"
238,-,Geobreeders,5,$2.95,CPM,"3,493"
239,-,League of Extraordinary Gentlemen Coll Ed,,$5.95,DC,"3,456"
240,-,Razors Edge,1,$4.95,London Night,"3,445"
241,-,Betty,78,$1.79,Archie,"3,418"
242,-,Robot Love,1,$2.95,Adhesive,"3,418"
243,-,Md,1,$2.50,Gemstone,"3,370"
244,-,Ninja High School Version 2,1,$2.50,Antarctic,"3,354"
245,-,Cheryl Blossom,26,$1.79,Archie,"3,300"
246,-,Age of Bronze Special,1,$2.95,Image,"3,289"
247,-,World War II 1946,1,$2.50,Antarctic,"3,267"
248,-,Empty Zone,1,$2.95,Sirius,"3,257"
249,-,Veronica,92,$1.79,Archie,"3,251"
250,-,Call Me Princess,3,$2.95,CPM,"3,240"
251,-,Pals N Gals Double Digest,44,$2.99,Archie,"3,235"
252,-,Jughead Double Digest,62,$2.99,Archie,"3,181"
253,-,Shi The Motion Picture Cannes Film Fest Ed,,$9.99,Crusade,"3,165"
254,-,Kosmic Kat Activity Book,,$2.95,Image,"3,122"
255,-,Panic,11,$2.50,Gemstone,"3,101"
256,-,Big Bang Comics,26,$2.95,Image,"2,987"
257,-,Mosaic,5,$2.95,Sirius,"2,987"
258,-,JLA Secret Files,2,$3.95,DC,"2,971"
259,-,Archie & Friends,37,$1.79,Archie,"2,944"
260,-,Midnight Panther Spec Brkg Up Is Hard To Do,,$2.95,CPM,"2,901"
261,-,Raw Media Quarterly,4,$4.95,Avatar,"2,891"
262,-,Archie Digest,166,$1.99,Archie,"2,880"
263,-,Milk,12,$2.95,Radio,"2,799"
264,-,New Vampire Miyu Vol. 4,3,$2.95,Ironcat,"2,756"
265,-,Megaton Man Bombshell,1,$2.95,Image,"2,735"
266,-,Tokyo Pop Vol. 3,1 Aug Sept 99,$4.99,Mixx,"2,670"
267,-,Jughead,121,$1.79,Archie,"2,643"
268,-,Pandora Razor,1,$3.50,Avatar,"2,638"
269,-,Art of Tim Vigil Dark Utopia,5,$3.95,Broken Halos,"2,573"
270,-,DF Premiere Alley Cat Exclusive Comic,1,$6.95,Dynamic Forces,"2,568"
271,-,Futabakun Change Vol. 3,1,$2.95,Ironcat,"2,546"
272,-,Double Impact 2069,1,$3.00,ABC,"2,492"
273,-,Laugh Digest,152,$1.99,Archie,"2,487"
274,-,Victorian,5,$2.95,Penny Farthing,"2,476"
275,-,Coven Coll Ed,1,$5.95,Awesome,"2,465"
276,-,Thieves & Kings,28,$2.50,I Box,"2,385"
277,-,Iron Wings,2,$2.50,Action,"2,336"
278,-,Warhammer Monthly,17,$2.95,Games Workshop,"2,331"
279,-,Bitch In Heat,9,$2.95,Fantagraphics,"2,277"
280,-,Warrior Nun Black & White,21,$2.50,Antarctic,"2,126"
281,-,Dragonball Z (reorders),2,$2.95,Viz,"2,062"
282,-,Ogenki Clinic Vol. 4,4,$2.95,Ironcat,"2,029"
283,-,Dragonball Z (reorders),3,$2.95,Viz,"2,024"
284,-,Valkyr Vol. 1,3,$2.95,Ironcat,"1,997"
285,-,Dragonball Z 2nd Prtg,1,$2.95,Viz,"1,986"
286,-,Faust Bk of M,1 Nude Adult Cvr,$6.00,Avatar,"1,965"
287,-,Countess Vladimira,1 Blood Relations  ,$2.95,Peregrine,"1,949"
288,-,Astonishg X-Men Mvl Authentix Prtd Sketch Ed,,$7.50,Marvel,"1,943"
289,-,Beyond Bad Girls Julie Strain Empress Cvr,1,$3.95,London Night,"1,943"
290,-,Skeleton Key Vol. 2,4,$2.95,Slave Labor,"1,943"
291,-,Warhammer Monthly Redeemer Spec,18,$2.95,Games Workshop,"1,927"
292,-,Furrlough,79,$2.95,Radio,"1,900"
293,-,Femme Kabuki,9,$2.95,Ironcat,"1,846"
