Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Secret Invasion,1,$3.99,Marvel,"250,213"
2,3,New Avengers,40,$2.99,Marvel,"110,448"
3,2,Dark Tower Long Road Home,2,$3.99,Marvel,"103,008"
4,4,Mighty Avengers,12,$2.99,Marvel,"97,219"
5,5,Uncanny X-Men,497,$2.99,Marvel,"93,350"
6,6,Hulk,3,$2.99,Marvel,"92,468"
7,7,Thor,8,$2.99,Marvel,"91,963"
8,10,Amazing Spider-Man,555,$2.99,Marvel,"86,885"
9,11,Justice League of America,20,$2.99,DC,"85,789"
10,12,X-Force,3,$2.99,Marvel,"85,732"
11,13,Buffy the Vampire Slayer,13,$2.99,Dark Horse,"83,563"
12,14,Captain America,37,$2.99,Marvel,"80,619"
13,15,Justice Society of America,14,$2.99,DC,"80,491"
14,16,Amazing Spider-Man,556,$2.99,Marvel,"78,442"
15,17,X-Men Legacy,210,$2.99,Marvel,"77,425"
16,18,Amazing Spider-Man,557,$2.99,Marvel,"77,041"
17,8,Titans,1,$3.50,DC,"75,569"
18,21,Countdown to Final Crisis,1,$2.99,DC,"72,688"
19,22,Young X-Men,1,$2.99,Marvel,"71,579"
20,23,Batman,675,$2.99,DC,"71,124"
21,24,Countdown to Final Crisis,2,$2.99,DC,"70,149"
22,25,Countdown to Final Crisis,3,$2.99,DC,"69,815"
23,26,Countdown to Final Crisis,4,$2.99,DC,"69,616"
24,27,Cable,1,$2.99,Marvel,"65,555"
25,28,Green Lantern,30,$2.99,DC,"65,334"
26,9,X-Men: Divided We Stand,1,$3.99,Marvel,"65,327"
27,29,Fantastic Four,556,$2.99,Marvel,"65,000"
28,30,Wolverine,64,$2.99,Marvel,"64,858"
29,32,Cable,2,$2.99,Marvel,"59,865"
30,34,Action Comics,863,$2.99,DC,"56,870"
31,35,Ultimate Spider-Man,121,$2.99,Marvel,"56,622"
32,36,Serenity: Better Days,2,$2.99,Dark Horse,"56,117"
33,19,Logan,2,$3.99,Marvel,"56,102"
34,20,Superman,675,$3.99,DC,"54,843"
35,37,Avengers Initiative,11,$2.99,Marvel,"52,866"
36,38,Superman Batman,47,$2.99,DC,"52,546"
37,39,Avengers Initiative,12,$2.99,Marvel,"52,333"
38,40,X-Factor,30,$2.99,Marvel,"51,437"
39,41,Wolverine Origins,24,$2.99,Marvel,"49,289"
40,42,Ultimate X-Men,93,$2.99,Marvel,"49,097"
41,43,Action Comics,864,$2.99,DC,"48,428"
42,44,Detective Comics,843,$2.99,DC,"48,421"
43,46,Teen Titans,58,$2.99,DC,"47,347"
44,47,Green Lantern Corps,23,$2.99,DC,"46,771"
45,31,Angel After The Fall,6,$3.99,IDW,"46,636"
46,48,Kick Ass,2,$2.99,Marvel,"45,654"
47,49,Incredible Hercules,116,$2.99,Marvel,"44,566"
48,33,Thor Ages of Thunder,0,$3.99,Marvel,"43,428"
49,50,Ultimate Human,4,$2.99,Marvel,"43,414"
50,51,Ms Marvel,26,$2.99,Marvel,"42,269"
51,52,Project Superpowers,2,$2.99,Dynamic,"41,614"
52,56,Wonder Woman,19,$2.99,DC,"39,481"
53,57,Captain Marvel,5,$2.99,Marvel,"38,663"
54,59,Brave & Bold,12,$2.99,DC,"37,731"
55,60,Ultimate Fantastic Four,53,$2.99,Marvel,"37,454"
56,61,Batman & Outsiders,6,$2.99,DC,"36,543"
57,62,Booster Gold,8,$2.99,DC,"35,974"
58,45,Iron Man,28,$3.99,Marvel,"35,747"
59,64,DC Wildstorm Dreamwar,1,$2.99,DC,"34,787"
60,65,Flash,239,$2.99,DC,"33,734"
61,66,Green Arrow Black Canary,7,$2.99,DC,"32,027"
62,67,Young Avengers Presents,3,$2.99,Marvel,"31,977"
63,68,Supergirl,28,$2.99,DC,"31,373"
64,53,Immortal Iron Fist,14,$3.99,Marvel,"30,875"
65,69,Punisher,56,$2.99,Marvel,"30,789"
66,70,Teen Titans Year One,4,$2.99,DC,"30,476"
67,71,Young Avengers Presents,4,$2.99,Marvel,"30,299"
