Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Ultimate War,1,$2.25,Marvel,"131,829"
2,2,Ultimate War,2,$2.25,Marvel,"124,458"
3,3,Batman,610,$2.25,DC,"117,380"
4,4,Ultimates (resolicited),9,$2.25,Marvel,"109,222"
5,5,Ultimate Spider-Man,33,$2.25,Marvel,"106,639"
6,7,New X-Men,135,$2.25,Marvel,"103,153"
7,9,Amazing Spider-Man,48,$2.25,Marvel,"100,700"
8,10,Ultimate Spider-Man,32,$2.25,Marvel,"98,869"
9,12,Uncanny X-Men,416,$2.25,Marvel,"94,702"
10,13,Ultimate X-Men,26,$2.25,Marvel,"94,291"
11,6,Transformers War Within,3,$2.95,Dreamwave,"78,727"
12,11,Transformers Armada,6,$2.95,Dreamwave,"72,811"
13,22,Ultimate Daredevil & Elektra,2,$2.25,Marvel,"72,693"
14,24,Ultimate Daredevil & Elektra,3,$2.25,Marvel,"71,191"
15,25,Wolverine,184,$2.25,Marvel,"69,324"
16,14,Masters of the Universe,2,$2.95,Image,"67,000"
17,28,JLA,76,$2.25,DC,"66,038"
18,8,Truth,2,$3.50,Marvel,"65,322"
19,16,Captain America (resolicited),7,$2.99,Marvel,"61,589"
20,17,Thundercats,5,$2.95,DC,"61,425"
21,33,Avengers,61,$2.25,Marvel,"59,547"
22,34,Avengers,62,$2.25,Marvel,"59,159"
23,19,G.I. Joe,13,$2.95,Image,"58,901"
24,18,Daredevil,40,$2.99,Marvel,"58,244"
25,29,Green Arrow,20,$2.50,DC,"57,657"
26,20,Robotech,1,$2.95,DC,"56,882"
27,36,Spider-Man Peter Parker,51,$2.25,Marvel,"56,824"
28,21,X-Treme X-Men X-Pose,2,$2.99,Marvel,"54,734"
29,15,League of Extraordinary Gentlemen Vol. II,5,$3.50,DC,"54,523"
30,39,Fantastic Four,64,$2.25,Marvel,"53,866"
31,42,Incredible Hulk,48,$2.25,Marvel,"52,210"
32,35,Robotech,0,$2.50,DC,"51,365"
33,27,G.I. Joe Frontline,3,$2.95,Image,"50,743"
34,40,Aquaman,1,$2.50,DC,"48,396"
35,30,Punisher,20,$2.99,Marvel,"46,682"
36,43,JSA,43,$2.50,DC,"44,252"
37,41,Detective Comics,777,$2.75,DC,"43,841"
38,44,Spawn,129,$2.50,Image,"41,916"
39,38,Battle of the Planets,6,$2.99,Image,"40,989"
40,49,Green Lantern,157,$2.25,DC,"40,625"
41,50,Exiles,20,$2.25,Marvel,"39,475"
42,31,X-Men Unlimited,40,$3.50,Marvel,"39,040"
43,55,X-Statix,6,$2.25,Marvel,"38,512"
44,57,Thor,57,$2.25,Marvel,"37,855"
45,61,Weapon X,4,$2.25,Marvel,"37,045"
46,62,Superman,189,$2.25,DC,"36,998"
47,63,Iron Man,62,$2.25,Marvel,"35,930"
48,65,Iron Man,63,$2.25,Marvel,"35,777"
49,48,Batman Gotham Knights,36,$2.75,DC,"35,413"
50,67,Action Comics,798,$2.25,DC,"34,991"
51,45,Batgirl Year One,1,$2.95,DC,"34,697"
52,70,Adventures of Superman,611,$2.25,DC,"34,416"
53,56,Hawkman,10,$2.50,DC,"34,216"
54,59,Batgirl,35,$2.50,DC,"33,888"
55,72,Superman Man of Steel,133,$2.25,DC,"33,876"
56,47,Paradise X,8,$2.99,Marvel,"33,418"
57,76,Agent X,6,$2.25,Marvel,"32,831"
58,78,Captain Marvel,4,$2.25,Marvel,"32,655"
59,79,Nightwing,76,$2.25,DC,"32,291"
60,37,Wolverine Netsuke,4,$3.99,Marvel,"31,082"
61,26,Authority Scorched Earth,,$4.95,DC,"30,636"
62,83,Flash,193,$2.25,DC,"30,237"
63,75,Birds of Prey,50,$2.50,DC,"29,908"
64,86,Batman Family,7,$2.25,DC,"29,685"
65,51,Elektra,18,$2.99,Marvel,"29,674"
66,54,Batman Family,8,$2.95,DC,"29,662"
67,52,Elektra,19,$2.99,Marvel,"29,650"
68,87,Spider-Man Legend of the Spider Clan,3,$2.25,Marvel,"29,533"
69,88,Batman Family,6,$2.25,DC,"29,521"
70,53,Alias,17,$2.99,Marvel,"29,474"
71,91,Ultimate Adventures,4,$2.25,Marvel,"29,357"
72,46,Thunderbolts,75,$3.50,Marvel,"29,216"
73,80,Batman Legends of the Dark Knight,162,$2.50,DC,"28,911"
74,82,Gotham Central,1,$2.50,DC,"28,735"
75,60,Powers,27,$2.95,Image,"28,558"
76,23,Batman/Aliens II,1,$5.95,DC,"26,986"
77,66,Micronauts,4,$2.95,Image,"26,821"
78,89,Catwoman,14,$2.50,DC,"26,540"
79,90,Gotham Central,2,$2.50,DC,"26,446"
80,68,Mekanix,3,$2.99,Marvel,"26,270"
81,103,Spider-Girl,54,$2.25,Marvel,"26,164"
82,69,Tomb Raider,26,$2.99,Image,"26,023"
83,106,Robin,109,$2.25,DC,"25,929"
84,71,Star Wars Empire,4,$2.99,Dark Horse,"25,706"
85,93,Legion,15,$2.50,DC,"25,706"
86,73,Shang Chi Master of Kung Fu,4,$2.99,Marvel,"25,108"
87,74,Spider-Man Tangled Web,21,$2.99,Marvel,"25,061"
88,77,Sojourn,18,$2.95,Crossgen,"24,978"
89,110,Soldier X,6,$2.25,Marvel,"24,908"
90,85,Young Justice,52,$2.75,DC,"24,415"
91,81,Filth,7,$2.95,DC,"24,392"
92,102,Fables,8,$2.50,DC,"23,840"
93,64,Ghost In The Shell 2 Man Machine Interface,3,$3.50,Dark Horse,"23,042"
94,84,Global Frequency,3,$2.95,DC,"22,924"
95,96,Titans,48,$2.75,DC,"22,889"
96,32,Star Wars Tales,14,$5.99,Dark Horse,"22,396"
97,92,Marvel Double Shot,2,$2.99,Marvel,"22,044"
98,113,Supergirl,77,$2.50,DC,"21,786"
99,94,Star Wars Republic,49,$2.99,Dark Horse,"21,445"
100,95,Tom Strong,19,$2.95,DC,"21,410"
101,97,Liberty Meadows,29,$2.95,Image,"21,281"
102,98,Gen 13,4,$2.95,DC,"21,281"
103,99,Y The Last Man,6,$2.95,DC,"20,741"
104,101,Ruse,15,$2.95,Crossgen,"20,600"
105,100,Killraven,3,$2.99,Marvel,"20,401"
106,124,Black Panther,52,$2.50,Marvel,"19,732"
107,104,Alias Agent Bristow,0*,$2.99,Arcade,"19,591"
108,108,Archards Agents,1,$2.95,Crossgen,"19,544"
109,105,Kiss,5,$2.99,Dark Horse,"19,532"
110,109,Out There,15,$2.95,DC,"19,403"
111,126,Harley Quinn,27,$2.50,DC,"19,156"
112,119,Hellblazer,179,$2.75,DC,"18,851"
113,137,Marville,4,$2.25,Marvel,"18,523"
114,111,Promethea,24,$2.95,DC,"18,476"
115,114,Wildcats Version 3.0,5,$2.95,DC,"18,452"
116,130,100 Bullets,41,$2.50,DC,"18,370"
117,115,Way of the Rat,8,$2.95,Crossgen,"18,346"
118,116,Warlands Vol. 3,2,$2.95,Dreamwave,"18,123"
119,118,Path,10,$2.95,Crossgen,"17,889"
120,117,Lone Wolf 2100,6,$2.99,Dark Horse,"17,724"
121,133,Futurama Simpsons Sp Crossover Crisis,2,$2.50,Bongo,"17,513"
122,141,Gotham Girls,5,$2.25,DC,"17,513"
123,121,Hellblazer Special Lady Constantine,1,$2.95,DC,"17,466"
124,58,War Story J For Jenny,,$4.95,DC,"17,196"
125,122,Stormwatch Team Achilles,6,$2.95,DC,"17,161"
126,123,Buffy the Vampire Slayer,52,$2.99,Dark Horse,"16,844"
127,131,Spectre,24,$2.75,DC,"16,597"
128,125,Edens Trail,2,$2.99,Marvel,"16,433"
129,128,Scion,31,$2.95,Crossgen,"15,928"
130,129,Mek,2,$2.95,DC,"15,764"
131,142,Doom Patrol,15,$2.50,DC,"15,612"
132,153,Justice League Adventures,14,$2.25,DC,"15,576"
133,132,Ra Salvatore Demon Wars Trial By Fire,1,$2.95,Crossgen,"15,435"
134,146,Simpsons Comics,77,$2.50,Bongo,"15,377"
135,136,Power Company,11,$2.75,DC,"15,271"
136,151,Lucifer,33,$2.50,DC,"14,931"
137,135,Azrael Agent of the Bat,97,$2.95,DC,"14,485"
138,183,Mystic,31,$1.48,Crossgen,"13,886"
139,138,Route 666,7,$2.95,Crossgen,"13,804"
140,139,Negation,13,$2.95,Crossgen,"13,792"
141,140,Crux,21,$2.95,Crossgen,"13,534"
142,143,First,26,$2.95,Crossgen,"13,193"
143,144,Sigil,31,$2.95,Crossgen,"13,170"
144,145,Rex Mundi,1,$2.95,Image,"13,111"
145,147,Savage Dragon,106,$2.95,Image,"13,029"
146,148,Athena Inc,5*,$2.95,Image,"13,006"
147,120,Tom Judge End of Days,1,$3.99,Image,"12,947"
148,149,Meridian,31,$2.95,Crossgen,"12,865"
149,152,Hunter Age of Magic,18,$2.75,DC,"12,806"
150,150,HawaIIan Dick,1,$2.95,Image,"12,689"
151,166,Batman Gotham Adventures,57,$2.25,DC,"12,595"
152,157,Hellspawn,20,$2.50,Image,"12,548"
153,155,Codename Knockout,19,$2.75,DC,"12,125"
154,107,Wonder Woman Annual 1967,1,$4.95,DC,"11,703"
155,156,Zero Girl Full Circle,2,$2.95,DC,"11,104"
156,112,Grendel Red White & Black,4,$4.99,Dark Horse,"10,916"
157,165,American Century,21,$2.75,DC,"10,482"
158,159,Fate of the Blade,5,$2.95,Dreamwave,"10,412"
159,158,Vampirella,16 Reg Ed,$2.99,Harris,"10,353"
160,160,21 Down,4,$2.95,DC,"10,294"
161,164,Automatic Kafka,6,$2.95,DC,"9,895"
162,163,Xin Legend of the Monkey King,2,$2.99,Harris,"9,766"
163,127,Shonen Jump Vol. 1,,$4.95,Viz,"9,566"
164,167,Arkanium,4,$2.95,Dreamwave,"9,367"
165,168,Noble Causes Family Secrets,3,$2.95,Image,"9,367"
166,180,Powerpuff Girls,33,$2.25,DC,"9,355"
167,169,Point Blank,5,$2.95,DC,"9,144"
168,170,Forever Maelstrom,2,$2.95,DC,"8,909"
169,171,3 Little Kittens,3,$2.95,Broadsword,"8,897"
170,172,Vertigo Pop London,2,$2.95,DC,"8,733"
171,173,Tech Jacket,2,$2.95,Image,"8,064"
172,174,Black Sun,4,$2.95,DC,"8,017"
173,175,Oh My Goddess,93,$2.99,Dark Horse,"7,900"
174,176,Teenage Mutant Ninja Turtles,7,$2.95,Mirage,"7,900"
175,185,Fight For Tomorrow,4,$2.50,DC,"7,794"
176,177,Resistance,4,$2.95,DC,"7,548"
177,161,Knights of the Dinner Table,74,$3.99,Kenzer,"7,501"
178,162,Reid Fleming/Flaming Carrot Crossover,1,$3.99,Dark Horse,"7,442"
179,179,Queen & Country Declassified,2,$2.95,Oni,"7,231"
180,181,Blade of the Immortal,74,$2.99,Dark Horse,"7,008"
181,199,Cerebus,285,$2.25,Aardvark-Vanaheim,"6,667"
