Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,2,Secret Wars,8,$3.99,Marvel,"169,667"
2,1,Dark Knight III Master Race,2,$5.99,DC,"158,188"
3,4,Star Wars,13,$3.99,Marvel,"139,918"
4,3,Batman Teenage Mutant Ninja Turtles,1,$3.99,DC,"134,526"
5,6,Batman,47,$3.99,DC,"127,201"
6,11,Guardians of Infinity,1,$4.99,Marvel,"121,407"
7,10,Darth Vader,14,$3.99,Marvel,"97,457"
8,7,Harley's Little Black Book,1,$4.99,DC,"92,266"
9,8,Star Wars Annual,1,$4.99,Marvel,"89,635"
10,9,Darth Vader Annual,1,$4.99,Marvel,"86,478"
11,14,Justice League,47,$3.99,DC,"84,970"
12,13,Daredevil,1,$3.99,Marvel,"84,500"
13,15,Amazing Spider-Man,4,$3.99,Marvel,"82,066"
14,16,All New X-Men,1,$3.99,Marvel,"81,342"
15,57,Deadpool,1,$4.99,Marvel,"81,240"
16,5,Gwenpool Special,1,$5.99,Marvel,"80,768"
17,17,Amazing Spider-Man,5,$3.99,Marvel,"79,122"
18,19,Justice League,46,$3.99,DC,"75,660"
19,12,Totally Awesome Hulk,1,$4.99,Marvel,"74,471"
20,21,Deadpool,3,$3.99,Marvel,"72,357"
21,24,Mighty Thor,2,$3.99,Marvel,"70,331"
22,23,Harley Quinn,23,$3.99,DC,"69,168"
23,25,All New All Different Avengers,2,$3.99,Marvel,"67,154"
24,27,Amazing Spider-Man,1.1,$3.99,Marvel,"66,092"
25,28,Spidey,1,$3.99,Marvel,"65,503"
26,43,Walking Dead,149,$2.99,Image,"65,406"
27,29,Deadpool,4,$3.99,Marvel,"63,149"
28,22,All New Inhumans,1,$4.99,Marvel,"58,123"
29,31,Scarlet Witch,1,$3.99,Marvel,"57,835"
30,32,Invincible Iron Man,4,$3.99,Marvel,"57,639"
31,20,Deadpool and Cable Split Second,1,$4.99,Marvel,"57,198"
32,34,Doctor Strange,3,$3.99,Marvel,"57,135"
33,36,All New X-Men,2,$3.99,Marvel,"56,168"
34,37,Extraordinary X-Men,3,$3.99,Marvel,"56,100"
35,35,Justice League of America,6,$3.99,DC,"55,410"
36,38,Spider-Gwen,3,$3.99,Marvel,"54,844"
37,39,Guardians of Galaxy,3,$3.99,Marvel,"53,627"
38,41,Uncanny Avengers,3,$3.99,Marvel,"53,216"
39,40,Chewbacca,5,$3.99,Marvel,"53,119"
40,26,Batman Europa,2,$4.99,DC,"52,235"
41,60,Saga,32,$2.99,Image,"51,850"
42,42,All New Wolverine,3,$3.99,Marvel,"50,990"
43,44,Daredevil,2,$3.99,Marvel,"49,758"
44,30,Batman Europa,3,$4.99,DC,"49,474"
45,45,Extraordinary X-Men,4,$3.99,Marvel,"49,079"
46,47,Squadron Supreme,1,$3.99,Marvel,"48,247"
47,46,Superman,47,$3.99,DC,"47,377"
48,51,Ms Marvel,2,$3.99,Marvel,"46,610"
49,48,Patsy Walker AKA Hellcat,1,$3.99,Marvel,"46,198"
50,49,Detective Comics,47,$3.99,DC,"45,867"
51,50,Green Lantern,47,$3.99,DC,"45,706"
52,33,Robin War,1,$4.99,DC,"45,058"
53,82,Paper Girls,3,$2.99,Image,"43,737"
54,54,Uncanny Inhumans,3,$3.99,Marvel,"43,036"
55,55,Deadpool,3.1,$3.99,Marvel,"42,615"
56,53,Flash,47,$3.99,DC,"42,129"
57,78,Batman and Robin Eternal,9,$2.99,DC,"41,943"
