Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,JLA/Avengers,3,$5.95,Marvel,"147,938"
2,2,Marvel 1602,4,$3.50,Marvel,"122,470"
3,3,Wolverine The End,1,$2.99,Marvel,"116,006"
4,5,Ultimate Six,4,$2.25,Marvel,"105,794"
5,6,Ultimate X-Men,39,$2.25,Marvel,"105,553"
6,7,New X-Men,149,$2.25,Marvel,"102,413"
7,8,Batman,621,$2.25,DC,"96,616"
8,9,Ultimate Spider-Man,49,$2.25,Marvel,"96,538"
9,11,Amazing Spider-Man,501 (#60),$2.25,Marvel,"94,393"
10,12,Uncanny X-Men,433,$2.25,Marvel,"90,606"
11,15,Wolverine,7,$2.25,Marvel,"78,597"
12,16,Wolverine,8,$2.25,Marvel,"76,906"
13,10,Supreme Power,4,$2.99,Marvel,"71,496"
14,18,Teen Titans,5,$2.50,DC,"67,959"
15,21,Spectacular Spider-Man,6,$2.25,Marvel,"67,515"
16,22,Spectacular Spider-Man,7,$2.25,Marvel,"65,950"
17,14,X-Treme X-Men,34,$2.99,Marvel,"61,467"
18,24,JLA,90,$2.25,DC,"59,989"
19,27,Avengers,73,$2.25,Marvel,"58,076"
20,17,Daredevil,54,$2.99,Marvel,"57,457"
21,28,Avengers,74,$2.25,Marvel,"57,457"
22,13,Hulk Gray,3,$3.50,Marvel,"56,037"
23,20,Transformers/G.I. Joe,3,$2.95,Dreamwave,"54,839"
24,34,Incredible Hulk,63,$2.25,Marvel,"53,264"
25,39,Fantastic Four,506 (#77),$2.25,Marvel,"51,631"
26,41,Fantastic Four,507 (#78),$2.25,Marvel,"51,090"
27,33,Outsiders,6,$2.50,DC,"48,076"
28,23,Thanos,2,$2.99,Marvel,"45,690"
29,43,JSA All Stars,54,$2.50,DC,"45,091"
30,25,Nyx,2,$2.99,Marvel,"44,327"
31,29,Transformers War Within Vol. 2,2,$2.95,Dreamwave,"43,178"
32,30,Captain America,20,$2.99,Marvel,"41,071"
33,50,Formerly Known A/T Justice League,5,$2.50,DC,"40,298"
34,32,Exiles,37,$2.99,Marvel,"40,202"
35,51,JLA Z,2,$2.50,DC,"40,038"
36,35,Spider-Man/Dr Octopus Out of Reach,1,$2.99,Marvel,"39,738"
37,37,Superman Birthright,5,$2.95,DC,"39,680"
38,52,Emma Frost,5,$2.50,Marvel,"39,458"
39,36,Punisher,36,$2.99,Marvel,"39,149"
40,63,Silver Surfer,3 (Res),$2.25,Marvel,"39,013"
41,38,Punisher,35,$2.99,Marvel,"39,013"
42,4,Batman/Superman/Wonder Woman Trinity,3,$6.95,DC,"38,888"
43,42,G.I. Joe,23,$2.95,Image,"38,782"
44,53,New Mutants,7,$2.50,Marvel,"38,762"
45,54,Green Arrow,32,$2.50,DC,"38,318"
46,44,G.I. Joe,24,$2.95,Image,"38,057"
47,49,Detective Comics,788,$2.75,DC,"37,477"
48,46,Mystique,8 (Res),$2.99,Marvel,"37,033"
49,59,Spawn,130,$2.50,Image,"36,965"
50,47,Spider-Man & Dr Octopus Negative Exposure,2,$2.99,Marvel,"36,356"
51,48,Venom,8,$2.99,Marvel,"36,337"
52,61,JLA Z,3,$2.50,DC,"35,970"
53,74,Flash,204,$2.25,DC,"35,361"
54,31,Thor Vikings,5,$3.50,Marvel,"34,830"
55,79,Superman,199,$2.25,DC,"33,371"
56,85,Green Lantern,171,$2.25,DC,"32,318"
57,45,JSA All Stars,7,$3.50,DC,"32,047"
58,55,Iron Man,74,$2.99,Marvel,"31,960"
59,57,Thor,71,$2.99,Marvel,"31,651"
60,58,Wolverine Snikt,5,$2.99,Marvel,"30,907"
61,77,Birds of Prey,61,$2.50,DC,"30,714"
62,60,Street Fighter,3,$2.95,Image,"30,637"
63,62,X-Statix,15,$2.99,Marvel,"29,990"
64,93,Action Comics,809,$2.25,DC,"29,767"
65,94,Nightwing,87,$2.25,DC,"29,622"
66,64,Batman Death & Maidens,4,$2.95,DC,"29,361"
67,73,Batman Gotham Knights,47,$2.75,DC,"29,361"
68,99,Teen Titans Go,1,$2.25,DC,"29,004"
69,100,Wonder Woman,198,$2.25,DC,"28,927"
70,65,Michael Turner Presents Aspen,2,$2.99,Aspen,"28,782"
71,66,Transformers Armada,17,$2.95,Dreamwave,"28,608"
72,67,X-Statix,16,$2.99,Marvel,"28,202"
73,68,Alias,28,$2.99,Marvel,"28,077"
74,19,Superman/Thundercats,,$5.95,DC,"27,970"
75,90,Hawkman,21,$2.50,DC,"27,593"
76,69,Hawkeye,2,$2.99,Marvel,"27,526"
77,70,Weapon X,15,$2.99,Marvel,"27,468"
78,71,Y The Last Man,16 (Res),$2.95,DC,"27,400"
79,108,Adventures of Superman,622,$2.25,DC,"27,207"
80,92,Batgirl,46,$2.50,DC,"27,120"
81,95,Legion,26,$2.50,DC,"26,589"
82,97,Catwoman,25,$2.50,DC,"26,299"
83,75,G.I. Joe Frontline,16,$2.95,Image,"26,212"
84,76,Powers,35,$2.95,Image,"26,096"
85,102,Fables,19,$2.50,DC,"25,903"
86,103,Legion,27,$2.50,DC,"25,622"
87,78,Authority Vol. 2,7,$2.95,DC,"25,613"
88,104,Batman Legends of the Dark Knight,173,$2.50,DC,"25,362"
89,81,G.I. Joe Frontline,17,$2.95,Image,"25,246"
90,82,Superman & Batman Generations III,11,$2.95,DC,"25,149"
91,83,Thundercats Hammerhands Revenge,2,$2.95,DC,"25,120"
92,86,Batman City of Light,2,$2.95,DC,"24,357"
93,84,Captain Marvel,16,$2.99,Marvel,"24,357"
94,109,Kingpin,6,$2.50,Marvel,"24,260"
95,111,Aquaman,12,$2.50,DC,"23,951"
96,87,Trouble,5,$2.99,Marvel,"23,632"
97,40,Danger Girl Viva Las Danger,,$4.95,DC,"23,391"
98,88,Elektra,29,$2.99,Marvel,"23,333"
99,89,Darkness Vol. 2,6,$2.99,Image,"23,072"
100,91,Sojourn,29,$2.95,CrossGen,"23,062"
101,96,Superman/Batman,1 Third Printing,$2.95,DC,"22,367"
102,118,Empire,4,$2.50,DC,"22,347"
103,128,Robin,120,$2.25,DC,"22,028"
104,98,Spider-Girl,66,$2.99,Marvel,"21,825"
105,121,Empire,5,$2.50,DC,"21,710"
106,80,Ghost in the Shell 2 Man/Machine Interface,9,$3.50,Dark Horse,"21,304"
107,106,Arrowsmith,4,$2.95,DC,"21,178"
108,105,Namor,9,$2.99,Marvel,"21,130"
109,107,Runaways,8,$2.99,Marvel,"20,859"
110,123,Human Torch,7,$2.50,Marvel,"20,821"
111,124,Teen Titans,1,$2.50,DC,"20,763"
112,72,Dark Days,5,$3.99,IDW,"20,241"
113,126,Doctor Fate,4,$2.50,DC,"20,202"
114,110,Inhumans,7,$2.99,Marvel,"20,028"
115,112,Duel Masters,1,$2.95,Dreamwave,"19,893"
116,114,Lobo Unbound,4,$2.95,DC,"19,806"
117,113,Tomb Raider,35,$2.99,Image,"19,565"
