Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,Uncanny X-Men,379,$1.99,Marvel,"108,443"
2,-,X-Men,99,$1.99,Marvel,"104,696"
3,-,Wolverine,149,$1.99,Marvel,"81,154"
4,-,Aria Angela Heavenly Creatures,1,$2.95,Image,"80,191"
5,-,Avengers,27,$2.99,Marvel,"75,576"
6,-,JLA,40,$1.99,DC,"75,212"
7,-,Punisher,1,$2.99,Marvel,"71,551"
8,-,Spawn,95,$1.95,Image,"68,777"
9,-,Daredevil (resolicited),11,$2.50,Marvel,"66,448"
10,-,Daredevil (resolicited),12,$2.50,Marvel,"66,074"
11,-,Batgirl,1,$2.50,DC,"64,296"
12,-,Earth X,12,$2.99,Marvel,"62,341"
13,-,Fathom,11,$2.50,Image,"56,740"
14,-,Fantastic Four,28,$1.99,Marvel,"56,534"
15,-,Amazing Spider-Man,16,$1.99,Marvel,"53,222"
16,-,Thor,22,$1.99,Marvel,"51,857"
17,-,Peter Parker Spider-Man,16,$1.99,Marvel,"51,473"
18,-,Iron Man,27,$1.99,Marvel,"48,852"
19,-,Batman Dark Victory,5,$2.95,DC,"48,565"
20,-,Captain America,28,$1.99,Marvel,"48,272"
21,-,Batman,576,$1.99,DC,"47,918"
22,-,Cable,78,$1.99,Marvel,"46,993"
23,-,Steampunk Standard Ed,1,$2.50,DC,"46,892"
24,-,Mutant X,18,$1.99,Marvel,"46,423"
25,-,Detective Comics,743,$2.50,DC,"46,188"
26,-,X-Men Children of the Atom,5,$2.99,Marvel,"45,857"
27,-,JSA,9,$2.50,DC,"42,393"
28,-,Soul Saga,2,$2.50,Image,"41,943"
29,-,Batman Gotham Knights,2,$2.50,DC,"41,085"
30,-,X-Force,101,$1.99,Marvel,"40,572"
31,-,Nightwing,42,$1.99,DC,"40,476"
32,-,Batman Legends of the Dark Knight,128,$1.99,DC,"40,074"
33,-,Witchblade,38,$2.50,Image,"39,566"
34,-,X-Men The Hidden Years,5,$2.50,Marvel,"39,398"
35,-,Generation X,62,$1.99,Marvel,"39,379"
36,-,Green Lantern,123,$1.99,DC,"39,345"
37,-,Flash,159,$1.99,DC,"39,039"
38,-,Superman,155,$1.99,DC,"38,991"
39,-,Eve Protomecha,1,$2.50,Image,"38,464"
40,-,Incredible Hulk,13,$1.99,Marvel,"37,999"
41,-,Preacher,60,$2.50,DC,"37,946"
42,-,Action Comics,764,$1.99,DC,"37,084"
43,-,Darkminds Vol. 2,1,$2.50,Image,"37,012"
44,-,Gambit,15,$1.99,Marvel,"36,734"
45,-,Thunderbolts,37,$1.99,Marvel,"36,571"
46,-,Wildcats Vol. 2,8,$2.50,DC,"36,154"
47,-,Superman The Man of Steel,99,$1.99,DC,"35,943"
48,-,Adventures of Superman,577,$1.99,DC,"35,895"
49,-,Mutant X 2000 ,,$3.50,Marvel,"35,799"
50,-,Sin City Hell and Back,8,$2.95,Dark Horse,"35,311"
51,-,JLA Created Equal,1,$5.95,DC,"34,841"
52,-,Warlands,7,$2.50,Image,"34,803"
53,-,X-Man,62,$1.99,Marvel,"34,721"
54,-,JLA Created Equal,2,$5.95,DC,"34,036"
55,-,Titans,14,$2.50,DC,"33,313"
56,-,Spider-Girl,19,$1.99,Marvel,"32,843"
57,-,X-Men Hellfire Club,4,$2.50,Marvel,"32,685"
58,-,Robin,75,$2.95,DC,"32,316"
59,-,Top Ten,7,$2.95,DC,"30,701"
60,-,Spawn The Undead,9,$2.25,Image,"30,495"
61,-,Planetary,9,$2.50,DC,"30,275"
62,-,Authority,12,$2.50,DC,"30,203"
63,-,Bishop The Last X-Man,7,$1.99,Marvel,"29,949"
64,-,Spawn The Dark Ages,12,$2.50,Image,"29,800"
65,-,Catwoman,79,$1.99,DC,"29,690"
66,-,Gen 13,50,$3.95,DC,"29,211"
67,-,Young Justice,19,$2.50,DC,"29,077"
68,-,Star Wars Union,4,$2.95,Dark Horse,"29,067"
69,-,Captain Marvel,4,$2.50,Marvel,"28,803"
70,-,Promethea,7,$2.95,DC,"27,768"
71,-,Gatecrasher,2,$2.50,Wizard,"27,558"
72,-,Batman Chronicles,20,$2.95,DC,"27,323"
73,-,Deadpool,39,$1.99,Marvel,"27,246"
74,-,Marvel The Lost Generation,2,$2.99,Marvel,"27,217"
75,-,Star Wars,15,$2.50,Dark Horse,"27,155"
76,-,Buffy The Vampire Slayer,18*,$2.95,Dark Horse,"26,609"
77,-,Star Wars Chewbacca,2,$2.95,Dark Horse,"26,393"
78,-,Tales of the Darkness,6,$2.95,Image,"26,130"
79,-,Kin (resolicited),1,$2.95,Image,"26,106"
80,-,Spider-Woman,10,$1.99,Marvel,"25,789"
81,-,Tellos,6,$2.50,Image,"25,612"
82,-,Superman Vs The Terminator Death To The Future,3,$2.95,Dark Horse,"25,425"
83,-,Kiss Psycho Circus,28,$2.25,Image,"25,387"
84,-,Batman Gotham City Secret Files,1,$4.95,DC,"24,601"
85,-,Supergirl,43,$1.99,DC,"24,448"
86,-,Black Panther,17,$2.50,Marvel,"24,021"
87,-,Starman,64,$2.50,DC,"23,729"
88,-,Titans Legion of Superheores Universe A Blaze,2,$4.95,DC,"23,624"
89,-,Batman Haunted Gotham,3,$4.95,DC,"23,619"
90,-,Azrael Agent of the Bat,63,$2.25,DC,"23,250"
91,-,Birds of Prey,16,$1.99,DC,"23,144"
