Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Infinite Crisis,4,$3.99,DC,"182,571"
2,2,All Star Superman,2,$2.99,DC,"124,285"
3,3,New Avengers,15,$2.50,Marvel,"121,716"
4,8,Amazing Spider-Man,528,$2.50,Marvel,"95,383"
5,6,Green Lantern,7,$2.99,DC,"84,694"
6,7,Ultimate Extinction,1,$2.99,Marvel,"82,693"
7,12,Uncanny X-Men,468,$2.50,Marvel,"79,781"
8,9,Friendly Neighborhood Spider-Man,4,$2.99,Marvel,"78,646"
9,10,Marvel Knights Spider-Man,22,$2.99,Marvel,"74,898"
10,13,X-Men,181,$2.50,Marvel,"74,069"
11,14,JLA,124,$2.50,DC,"74,044"
12,15,Ultimate X-Men,66,$2.50,Marvel,"73,694"
13,5,X-Men Deadly Genesis,3,$3.50,Marvel,"73,376"
14,17,Ultimate Spider-Man,89,$2.50,Marvel,"71,911"
15,19,Wolverine,38,$2.50,Marvel,"70,920"
16,11,X-Men 198,1,$2.99,Marvel,"68,675"
17,4,Day of Vengeance Infinite Crisis Special,,$3.99,DC,"67,527"
18,22,Teen Titans,31,$2.50,DC,"65,201"
19,25,Batman,649,$2.50,DC,"62,358"
20,26,Superman,225,$2.50,DC,"61,747"
21,16,Ultimate Fantastic Four X-Men Special,,$2.99,Marvel,"60,468"
22,18,Green Lantern Corps Recharge,4,$2.99,DC,"59,932"
23,21,Ghost Rider,5,$2.99,Marvel,"56,939"
24,23,X-Men End Men & X-Men,1,$2.99,Marvel,"52,873"
25,24,Son of M,2,$2.99,Marvel,"52,686"
26,27,Spider-Man Black Cat Evil That Men Do,6,$2.99,Marvel,"51,520"
27,35,JSA,81,$2.50,DC,"50,061"
28,20,Superman Shazam First Thunder,3,$3.50,DC,"48,882"
29,29,New Excalibur,3,$2.99,Marvel,"47,180"
30,30,Transformers Infiltration,1,$2.99,IDW,"45,453"
31,41,Adventures of Superman,648,$2.50,DC,"45,272"
32,31,Iron Man,5,$2.99,Marvel,"45,228"
33,32,Daredevil,81,$2.99,Marvel,"44,237"
34,43,Outsiders,32,$2.50,DC,"44,012"
35,33,Spider-Woman Origin,2,$2.99,Marvel,"43,669"
36,34,New X-Men,22,$2.99,Marvel,"42,908"
37,45,JSA Classified,7,$2.50,DC,"42,840"
38,46,Wonder Woman,225,$2.50,DC,"42,647"
39,36,Red Sonja,4,$2.99,Dynamic,"41,842"
40,37,Generation M,3,$2.99,Marvel,"41,537"
41,49,Action Comics,835,$2.50,DC,"41,100"
42,50,Flash,230,$2.50,DC,"40,558"
43,39,JLA Classified,16,$2.99,DC,"39,323"
44,40,Marvel Zombies,2,$2.99,Marvel,"38,481"
45,28,X-Men 198 Files,,$3.99,Marvel,"36,523"
46,44,Incredible Hulk,91,$2.99,Marvel,"35,968"
47,60,Detective Comics,815,$2.50,DC,"35,556"
48,62,Nightwing,116,$2.50,DC,"35,101"
49,47,Sentinel Squad One,1,$2.99,Marvel,"34,976"
50,48,Punisher,29,$2.99,Marvel,"34,696"
51,51,Exiles,75,$2.99,Marvel,"33,474"
52,52,Exiles,76,$2.99,Marvel,"32,831"
53,53,Sgt Rock Prophecy,1,$2.99,DC,"32,782"
54,54,Legion of Super Heroes,13,$2.99,DC,"32,719"
55,55,Conan,24,$2.99,Dark Horse,"31,896"
56,56,Planetary,24,$2.99,DC,"31,834"
57,72,Green Arrow,58,$2.50,DC,"30,979"
58,58,Supreme Power Nighthawk,5,$2.99,Marvel,"30,817"
59,38,Mythos X-Men,,$3.99,Marvel,"30,624"
60,73,Birds of Prey,90,$2.50,DC,"30,449"
61,59,Seven Soldiers Mister Miracle,3,$2.99,DC,"30,075"
62,61,Seven Soldiers Frankenstein,2,$2.99,DC,"29,564"
63,79,Robin,146,$2.50,DC,"29,489"
64,80,Batman Gotham Knights,73,$2.50,DC,"28,996"
65,63,Next Wave,1,$2.99,Marvel,"28,535"
66,64,She-Hulk 2,4,$2.99,Marvel,"28,204"
67,65,Black Panther,12,$2.99,Marvel,"27,924"
68,66,Pulse,13,$2.99,Marvel,"27,662"
69,67,Defenders,5,$2.99,Marvel,"27,587"
70,69,Spawn,152,$2.95,Image,"27,238"
71,68,Batman & Monster Men,3,$2.99,DC,"27,126"
72,88,Batgirl,72,$2.50,DC,"26,471"
73,71,Y The Last Man,41,$2.99,DC,"25,922"
74,74,Iron Man Inevitable,2,$2.99,Marvel,"25,373"
75,76,Books of Doom,3,$2.99,Marvel,"25,149"
76,77,Runaways,12,$2.99,Marvel,"24,981"
77,78,Jonah Hex,3,$2.99,DC,"24,663"
78,86,Fables,45,$2.75,DC,"24,288"
79,98,Hawkman,48,$2.50,DC,"24,251"
80,81,Punisher Vs Bullseye,3,$2.99,Marvel,"23,864"
81,82,Cable Deadpool,24,$2.99,Marvel,"23,534"
82,83,Star Wars Knights of the Old Republic,1,$2.99,Dark Horse,"23,478"
83,102,Batman Legends of the Dark Knight,199,$2.50,DC,"23,453"
84,57,All New Off Handbook Marvel Universe A To Z,1,$3.99,Marvel,"23,415"
85,84,New Thunderbolts,17,$2.99,Marvel,"23,409"
86,105,Catwoman,51,$2.50,DC,"22,673"
87,107,Firestorm,21,$2.50,DC,"22,492"
88,85,X-Men Colossus Bloodline,5,$2.99,Marvel,"22,443"
89,87,Star Wars Purge One Shot ,,$2.99,Dark Horse,"22,243"
90,89,Thing,3,$2.99,Marvel,"21,831"
91,109,Batman Journey Into Knight,6,$2.50,DC,"21,663"
92,91,Marvel Knights 4,26,$2.99,Marvel,"21,358"
93,92,Captain Atom Armageddon,4,$2.99,DC,"21,320"
94,93,Ex Machina,17,$2.99,DC,"21,189"
95,94,Star Wars Republic,81,$2.99,Dark Horse,"21,021"
96,97,Street Fighter II,2,$2.95,Udon,"20,709"
97,95,X-Statix Presents Dead Girl,1,$2.99,Marvel,"20,678"
98,96,Ares,1,$2.99,Marvel,"20,534"
99,99,Marvel Team-Up,16,$2.99,Marvel,"19,948"
100,100,Danger Girl Back in Black,3,$2.99,DC,"19,892"
101,999,Star Wars Republic,82,$2.99,Dark Horse,"19,593"
102,999,Walking Dead,25,$2.99,Image,"19,331"
103,999,G.I. Joe Americas Elite,7,$2.95,Devil's Due,"19,212"
104,999,Astonishing X-Men Saga,1,$3.99,Marvel,"18,913"
105,999,JLA Classified Cold Steel,2,$5.99,DC,"18,551"
106,999,Red Sonja Vs Thulsa Doom,1,$3.50,Dynamic,"18,327"
107,999,Aquaman,38,$2.50,DC,"18,314"
108,999,Doc Samson,1,$2.99,Marvel,"18,233"
109,999,Gotham Central,39,$2.50,DC,"17,772"
110,999,Daughters of the Dragon,1,$2.99,Marvel,"17,516"
111,999,Desolation Jones,5,$2.99,DC,"17,155"
112,999,Spider-Girl,94,$2.99,Marvel,"17,142"
113,999,Exterminators,1,$2.99,DC,"16,182"
114,999,Soulfire Dying of the Light,5,$2.99,Aspen,"15,795"
115,999,Red Sonja Goes East One Shot,,$4.99,Dynamic,"15,558"
116,999,Sable & Fortune,1,$2.99,Marvel,"15,446"
117,999,Wildcats Nemesis,5,$2.99,DC,"14,978"
118,999,Angel Old Friends,2,$3.99,IDW,"14,748"
119,999,BPRD Black Flame,6,$2.99,Dark Horse,"14,735"
