Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Secret Wars,5,$3.99,Marvel,"204,416"
2,2,Star Wars,8,$3.99,Marvel,"145,066"
3,3,Batman,43,$3.99,DC,"124,697"
4,4,Darth Vader,8,$3.99,Marvel,"98,994"
5,5,Amazing Spider-Man Renew Your Vows,3,$3.99,Marvel,"90,787"
6,6,Amazing Spider-Man Renew Your Vows,4,$3.99,Marvel,"83,549"
7,20,Walking Dead,145,$2.99,Image,"82,792"
8,7,Justice League,43,$3.99,DC,"82,304"
9,8,Civil War,2,$3.99,Marvel,"77,219"
10,9,Star Wars Lando,2,$3.99,Marvel,"71,043"
11,10,Old Man Logan,4,$3.99,Marvel,"69,122"
12,11,Star Wars Lando,3,$3.99,Marvel,"68,787"
13,13,Civil War,3,$3.99,Marvel,"68,035"
14,12,Justice League of America,3,$3.99,DC,"67,118"
15,15,Amazing Spider-Man,20.1,$3.99,Marvel,"65,634"
16,14,Harley Quinn,19,$3.99,DC,"64,223"
17,18,House of M,1,$3.99,Marvel,"61,512"
18,17,DC Comics Bombshells,1,$3.99,DC,"59,253"
19,19,Deadpools Secret Secret Wars,4,$3.99,Marvel,"57,004"
20,22,Infinity Gauntlet,3,$3.99,Marvel,"54,279"
21,21,Detective Comics,43,$3.99,DC,"53,576"
22,23,Age of Apocalypse,2,$3.99,Marvel,"52,058"
23,42,We Stand On Guard,2,$2.99,Image,"51,848"
24,25,Guardians of Knowhere,2,$3.99,Marvel,"50,913"
25,24,Superman,43,$3.99,DC,"49,825"
26,16,X-Men 92,3,$4.99,Marvel,"49,756"
27,26,A-Force,3,$3.99,Marvel,"49,074"
28,27,Spider-Island,2,$3.99,Marvel,"47,960"
29,28,Guardians of Knowhere,3,$3.99,Marvel,"47,414"
30,29,Kanan,5,$3.99,Marvel,"46,351"
31,30,Spider-Verse,4,$3.99,Marvel,"45,246"
32,32,Ultimate End,4,$3.99,Marvel,"44,948"
33,33,Planet Hulk,4,$3.99,Marvel,"44,608"
34,31,Batman Superman,23,$3.99,DC,"44,259"
35,34,Green Lantern,43,$3.99,DC,"42,482"
36,36,Action Comics,43,$3.99,DC,"41,883"
37,37,Fight Club 2,4,$3.99,Dark Horse,"41,106"
38,38,Flash,43,$3.99,DC,"40,542"
39,39,Wonder Woman,43,$3.99,DC,"39,646"
40,40,Harley Quinn & Power Girl,3,$3.99,DC,"38,853"
41,41,Superman Wonder Woman,20,$3.99,DC,"38,834"
42,44,Secret Wars Battleworld,4,$3.99,Marvel,"38,536"
43,35,Invader Zim,2,$3.99,Oni,"38,415"
44,43,Robin Son of Batman,3,$3.99,DC,"38,413"
45,45,Years of Future Past,4,$3.99,Marvel,"37,968"
46,69,New Suicide Squad,11,$2.99,DC,"37,915"
47,70,Deathstroke,9,$2.99,DC,"36,583"
48,47,Grayson,11,$3.99,DC,"36,538"
49,48,Age of Ultron Vs Marvel Zombies,3,$3.99,Marvel,"36,388"
50,49,Future Imperfect,4,$3.99,Marvel,"35,661"
51,74,Batman Arkham Knight Genesis,1,$2.99,DC,"35,652"
52,46,Ant-Man Last Days,1,$3.99,Marvel,"35,594"
53,51,Groot,3,$3.99,Marvel,"34,663"
54,52,Marvel Zombies,3,$3.99,Marvel,"34,629"
55,53,Silk,6,$3.99,Marvel,"34,368"
56,55,Siege,2,$3.99,Marvel,"34,002"
57,57,Star-Lord And Kitty Pryde,2,$3.99,Marvel,"32,578"
58,80,Teen Titans,11,$2.99,DC,"32,112"
59,82,Batgirl,43,$2.99,DC,"32,079"
60,59,Giant Size Little Marvel,3,$3.99,Marvel,"32,003"
61,60,Inhumans Attilan Rising,4,$3.99,Marvel,"31,907"
62,87,Ms. Marvel,17,$2.99,Marvel,"31,567"
63,62,Mrs. Deadpool And Howling Commandos,3,$3.99,Marvel,"31,135"
64,88,Batman Beyond,3,$2.99,DC,"30,806"
65,54,Archie,2,$3.99,Archie,"30,642"
66,63,Aquaman,43,$3.99,DC,"30,480"
67,65,Secret Wars 2099,4,$3.99,Marvel,"30,478"
68,90,Secret Six,5,$2.99,DC,"30,418"
69,66,Inferno,4,$3.99,Marvel,"30,363"
70,92,Starfire,3,$2.99,DC,"30,207"
71,94,Green Arrow,43,$2.99,DC,"29,998"
72,67,X-Tinction Agenda,3,$3.99,Marvel,"29,697"
73,99,Cyborg,2,$2.99,DC,"29,167"
74,50,Doctor Who 2015 Four Doctors,1,$3.99,Titan,"28,772"
75,102,Earth 2 Society,3,$2.99,DC,"28,381"
76,116,Book of Death,2,$3.99,Valiant,"27,817"
77,71,1872,2,$3.99,Marvel,"27,791"
78,105,Outcast By Kirkman & Azaceta,11,$2.99,Image,"27,087"
79,106,Green Lantern The Lost Army,3,$2.99,DC,"27,080"
80,72,JLA Gods And Monsters,1,$3.99,DC,"26,994"
81,109,Guardians Team-Up,10,$3.99,Marvel,"26,929"
82,75,Howard The Duck,5,$3.99,Marvel,"26,891"
83,73,We Are Robin,3,$3.99,DC,"26,830"
84,76,E Is For Extinction,3,$3.99,Marvel,"26,608"
85,110,Catwoman,43,$2.99,DC,"26,451"
86,78,Armor Wars,4,$3.99,Marvel,"26,212"
87,77,Howard The Human,1,$3.99,Marvel,"26,211"
88,58,Star Trek Green Lantern,2*,$3.99,IDW,"25,816"
89,64,Red Sonja Conan,1*,$3.99,Dynamite,"25,649"
90,114,Sinestro,14,$2.99,DC,"25,505"
91,61,Secret Wars Secret Love,1,$4.99,Marvel,"25,176"
92,122,Descender,6,$2.99,Image,"24,615"
93,79,Justice League United,12,$3.99,DC,"24,360"
94,83,Captain Marvel And Carol Corps,3,$3.99,Marvel,"24,295"
95,123,Constantine The Hellblazer,3,$2.99,DC,"24,040"
96,84,Red Skull,2,$3.99,Marvel,"23,974"
97,81,JLA Gods And Monsters Wonder Woman,1,$3.99,DC,"23,963"
98,124,Red Hood Arsenal,3,$2.99,DC,"23,841"
99,85,Weirdworld,3,$3.99,Marvel,"23,784"
100,86,Runaways,3,$3.99,Marvel,"23,755"
101,127,Black Canary,3,$2.99,DC,"23,253"
102,91,Magneto,21,$3.99,Marvel,"23,244"
103,68,Mad Max Fury Road Max,2,$4.99,DC,"23,172"
104,93,Spider-Woman,10,$3.99,Marvel,"23,005"
105,95,Beauty,1*,$3.50,Image,"22,950"
106,56,Shield,9,$5.99,Marvel,"22,613"
107,97,Hank Johnson Agent of Hydra,1,$3.99,Marvel,"22,583"
108,132,Martian Manhunter,3,$2.99,DC,"22,540"
109,98,Korvac Saga,3,$3.99,Marvel,"22,417"
110,115,East of West,20,$3.50,Image,"21,778"
111,100,JLA Gods And Monsters,2,$3.99,DC,"21,588"
112,103,Secret Wars Journal,4,$3.99,Marvel,"21,465"
113,104,JLA Gods And Monsters,3,$3.99,DC,"20,851"
114,107,Captain Britain And Mighty Defenders,2,$3.99,Marvel,"20,453"
115,126,Wicked & Divine,13,$3.50,Image,"20,161"
116,111,Ghost Racers,3,$3.99,Marvel,"20,026"
117,101,TMNT Ongoing,49,$3.99,IDW,"19,627"
118,131,Fade Out,8,$3.50,Image,"19,413"
119,113,Batman Arkham Knight,7,$3.99,DC,"19,354"
120,118,Unbeatable Squirrel Girl,8,$3.99,Marvel,"19,134"
121,119,Loki Agent of Asgard,17,$3.99,Marvel,"19,003"
122,141,Doctor Fate,3,$2.99,DC,"18,951"
123,120,Guardians Team-Up,9,$3.99,Marvel,"18,940"
124,142,Justice League 3001,3,$2.99,DC,"18,931"
125,133,Jupiters Circle,5,$3.50,Image,"18,889"
126,147,Gotham Academy,9,$2.99,DC,"18,048"
127,112,My Little Pony Friendship Is Magic,33,$3.99,IDW,"17,620"
128,129,Where Monsters Dwell,4,$3.99,Marvel,"17,555"
129,150,Hellboy In Hell,7,$2.99,Dark Horse,"17,346"
130,153,Injection,4,$2.99,Image,"17,113"
131,152,Bizarro,3,$2.99,DC,"17,057"
132,156,Midnighter,3,$2.99,DC,"16,563"
133,136,Master of Kung Fu,4,$3.99,Marvel,"16,111"
134,135,Phonogram The Immaterial Girl,1,$3.99,Image,"15,856"
135,145,Low,9,$3.50,Image,"15,717"
136,158,Spawn,255,$2.99,Image,"15,717"
137,163,Injustice Gods Among Us Year Four,7,$2.99,DC,"15,559"
138,121,Lady Mechanika Tablet of Destinies,4,$3.99,Benitez,"15,367"
139,165,Injustice Gods Among Us Year Four,8,$2.99,DC,"15,269"
140,151,Velvet,11,$3.50,Image,"14,802"
141,171,Gotham By Midnight,8,$2.99,DC,"14,747"
142,172,Bat Mite,3,$2.99,DC,"14,585"
143,173,Batman 66,26,$2.99,DC,"14,562"
144,138,Buffy the Vampire Slayer Season 10,18,$3.99,Dark Horse,"14,559"
145,140,Modok Assassin,4,$3.99,Marvel,"14,501"
146,134,My Little Pony Friends Forever,19,$3.99,IDW,"14,448"
147,128,Doctor Who 2015 Four Doctors,2,$3.99,Titan,"14,414"
148,108,Providence,3,$4.99,Avatar,"14,375"
149,361,Shadow Vol. 2,1,$1.00,Dynamite,"14,367"
150,139,Rat Queens,11,$3.99,Image,"14,271"
151,130,Doctor Who 2015 Four Doctors,3,$3.99,Titan,"14,248"
152,117,Sonic The Hedgehog,275,$4.99,Archie,"13,636"
153,184,Trees,12,$2.99,Image,"13,569"
154,185,Omega Men,3,$2.99,DC,"13,246"
155,187,All Star Section 8,3,$2.99,DC,"13,032"
156,189,Invincible,122,$2.99,Image,"13,001"
157,330,Lady Mechanika,0,$1.00,Benitez,"12,735"
158,154,Mortal Kombat X,9,$3.99,DC,"12,626"
159,137,X-Files Season 11,1*,$3.99,IDW,"12,578"
160,143,Bobs Burgers Ongoing,2,$3.99,Dynamite,"12,542"
161,157,Bucky Barnes Winter Soldier,10,$3.99,Marvel,"12,446"
162,195,Doomed,3,$2.99,DC,"12,387"
163,148,Dark Corridor,1*,$3.99,Image,"12,020"
164,177,Book of Death Fall of Ninjak,1,$3.99,Valiant,"11,937"
165,178,Deadly Class,15,$3.50,Image,"11,779"
166,166,Wolf,2*,$3.50,Image,"11,725"
167,198,Lobo,9,$2.99,DC,"11,568"
168,146,Doctor Who 10th,14,$3.99,Titan,"11,422"
169,144,Godzilla In Hell,2*,$3.99,IDW,"11,278"
