Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Justice League of America,1,$3.99,DC,"212,178"
2,2,New Avengers,23,$2.99,Marvel,"153,970"
3,4,Wolverine Origins,5,$2.99,Marvel,"120,220"
4,5,Astonishing X-Men,16,$2.99,Marvel,"120,143"
5,10,52,13,$2.50,DC,"119,281"
6,11,52,15,$2.50,DC,"119,185"
7,13,52,14,$2.50,DC,"118,035"
8,14,52,16,$2.50,DC,"117,250"
9,15,52,17,$2.50,DC,"116,416"
10,7,Civil War Front Line,5,$2.99,Marvel,"111,224"
11,8,All Star Superman,5,$2.99,DC,"109,538"
12,9,Wolverine,45,$2.99,Marvel,"108,475"
13,3,Justice,7,$3.50,DC,"106,664"
14,12,Civil War X-Men,2,$2.99,Marvel,"98,885"
15,17,Batman,656,$2.99,DC,"95,800"
16,19,Superman Batman,29,$2.99,DC,"90,493"
17,20,Fantastic Four,539,$2.99,Marvel,"89,506"
18,21,Uncanny X-Men,477,$2.99,Marvel,"89,056"
19,23,Wonder Woman,2,$2.99,DC,"84,457"
20,6,Ultimates Annual,2,$3.99,Marvel,"84,247"
21,24,X-Men,190,$2.99,Marvel,"81,928"
22,25,Ultimate Fantastic Four,32,$2.99,Marvel,"80,578"
23,27,Civil War Young Avengers & Runaways,2,$2.99,Marvel,"78,451"
24,28,Ultimate Spider-Man,98,$2.99,Marvel,"77,157"
25,29,Ultimate Spider-Man,99,$2.99,Marvel,"75,931"
26,30,Heroes For Hire,1,$2.99,Marvel,"74,226"
27,31,Supergirl,9,$2.99,DC,"74,111"
28,16,Eternals,3,$3.99,Marvel,"72,051"
29,18,Ultimate Spider-Man Annual,2,$3.99,Marvel,"71,400"
30,32,Flash Fastest Man Alive,3,$2.99,DC,"70,499"
31,33,Ultimate X-Men,73,$2.99,Marvel,"70,020"
32,34,Teen Titans,38,$2.99,DC,"69,101"
33,35,Ms Marvel,6,$2.99,Marvel,"68,200"
34,36,Moon Knight,4,$2.99,Marvel,"67,673"
35,37,Superman,655,$2.99,DC,"66,849"
36,38,Detective Comics,822,$2.99,DC,"66,246"
37,39,Ultimate Fantastic Four,33,$2.99,Marvel,"65,068"
38,22,Ultimate X-Men Annual,2,$3.99,Marvel,"64,905"
39,40,Ghost Rider,2,$2.99,Marvel,"61,676"
40,41,Thunderbolts,105,$2.99,Marvel,"61,350"
41,42,Annihilation,1,$2.99,Marvel,"60,891"
42,26,Ultimate Fantastic Four Annual,2,$3.99,Marvel,"60,335"
43,43,Action Comics,842,$2.99,DC,"57,854"
44,44,Cable Deadpool,31,$2.99,Marvel,"55,478"
45,45,Sensational Spider-Man,29,$2.99,Marvel,"55,315"
46,47,Green Lantern Corps,3,$2.99,DC,"51,387"
47,48,Friendly Neighborhood Spider-Man,11,$2.99,Marvel,"50,899"
48,49,Trials of Shazam,1,$2.99,DC,"50,525"
49,50,Daredevil,88,$2.99,Marvel,"50,458"
50,51,Incredible Hulk,97,$2.99,Marvel,"48,801"
51,52,Ion,5,$2.99,DC,"45,678"
52,53,X-Factor,10,$2.99,Marvel,"44,518"
53,54,Squadron Supreme,6,$2.99,Marvel,"44,480"
54,55,Secret Six,3,$2.99,DC,"44,423"
55,56,Omac,2,$2.99,DC,"41,932"
56,57,Martian Manhunter,1,$2.99,DC,"41,185"
57,58,Outsiders,39,$2.99,DC,"40,447"
58,59,New X-Men,29,$2.99,Marvel,"40,227"
59,60,Nightwing,123,$2.99,DC,"40,035"
60,46,Claws,1,$3.99,Marvel,"39,891"
61,61,Supergirl & Legion of Super-Heroes,21,$2.99,DC,"39,776"
62,62,All New Atom,2,$2.99,DC,"38,167"
63,63,Battlestar Galactica,1,$2.99,Dynamic,"38,023"
64,64,Iron Man,11,$2.99,Marvel,"37,209"
65,65,Robin,153,$2.99,DC,"36,538"
66,66,New Excalibur,10,$2.99,Marvel,"36,040"
67,67,Green Arrow,65,$2.99,DC,"35,638"
68,68,Punisher,36,$2.99,Marvel,"34,162"
69,70,Darkness Wolverine,0,$2.99,Image,"33,990"
70,71,Exiles,85,$2.99,Marvel,"33,913"
71,72,Shadowpact,4,$2.99,DC,"33,319"
72,73,Blue Beetle,6,$2.99,DC,"33,118"
73,74,JSA Classified,15,$2.99,DC,"32,246"
74,75,JSA Classified,16,$2.99,DC,"32,112"
75,76,Boys,1,$2.99,DC,"31,576"
76,77,Uncle Sam & Freedom Fighters,2,$2.99,DC,"31,557"
77,78,Birds of Prey,97,$2.99,DC,"31,518"
78,79,Creeper,1,$2.99,DC,"31,470"
79,80,Checkmate,5,$2.99,DC,"31,193"
80,81,Conan,31,$2.99,Dark Horse,"30,829"
81,69,Batman & Mad Monk,1,$3.50,DC,"29,114"
82,83,Red Sonja,13,$2.99,Dynamic,"28,941"
83,84,Beyond,2,$2.99,Marvel,"28,673"
84,86,She-Hulk 2,10,$2.99,Marvel,"28,501"
85,87,Black Panther,19,$2.99,Marvel,"28,319"
86,88,JLA Classified,26,$2.99,DC,"27,763"
