Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,2,Captain America Reborn,1,$3.99,Marvel,"193,014"
2,1,Blackest Night,1,$3.99,DC,"176,987"
3,6,Batman and Robin,2,$2.99,DC,"117,908"
4,3,Amazing Spider-Man,600,$4.99,Marvel,"116,779"
5,11,Green Lantern,43,$2.99,DC,"109,353"
6,13,Green Lantern,44,$2.99,DC,"104,993"
7,5,Dark Avengers,7,$3.99,Marvel,"94,126"
8,4,Incredible Hulk,600,$4.99,Marvel,"92,282"
9,7,Captain America,601,$3.99,Marvel,"87,786"
10,8,Ultimatum,5,$3.99,Marvel,"86,690"
11,10,New Avengers,55,$3.99,Marvel,"84,689"
12,9,Blackest Night Tales of the Corps,1,$3.99,DC,"83,410"
13,12,Uncanny X-Men,513,$3.99,Marvel,"83,344"
14,18,Batman,688,$2.99,DC,"82,985"
15,19,Green Lantern Corps,38,$2.99,DC,"82,360"
16,14,Blackest Night Tales of the Corps,2,$3.99,DC,"77,227"
17,15,Blackest Night Tales of the Corps,3,$3.99,DC,"75,086"
18,23,Dark Wolverine,76,$2.99,Marvel,"73,968"
19,24,Amazing Spider-Man,599,$2.99,Marvel,"72,364"
20,17,Dark X-Men Beginning,1,$3.99,Marvel,"69,006"
21,16,Justice League Cry For Justice,1,$3.99,DC,"68,272"
22,27,Mighty Avengers,27,$2.99,Marvel,"64,637"
23,20,Detective Comics,855,$3.99,DC,"61,164"
24,29,X-Force,17,$2.99,Marvel,"61,063"
25,33,X-Men Legacy,226,$2.99,Marvel,"59,259"
26,30,Justice League of America,35,$2.99,DC,"58,876"
27,34,Deadpool,12,$2.99,Marvel,"58,768"
28,21,Dark X-Men Beginning,2,$3.99,Marvel,"57,217"
29,22,Final Crisis Legion of Three Worlds,5,$3.99,DC,"55,933"
30,25,Deadpool Merc With A Mouth,1,$3.99,Marvel,"55,642"
31,36,Buffy The Vampire Slayer,26,$2.99,Dark Horse,"55,356"
32,40,Red Robin,2,$2.99,DC,"51,559"
33,41,Justice Society of America,29,$2.99,DC,"51,341"
34,44,Invincible Iron Man,15,$2.99,Marvel,"50,520"
35,26,Amazing Spider-Man Annual,36,$3.99,Marvel,"49,930"
36,28,Wednesday Comics,1,$3.99,DC,"47,948"
37,48,Wolverine Origins,38,$2.99,Marvel,"47,180"
38,47,Titans,15,$2.99,DC,"46,158"
39,50,Fantastic Four,568,$2.99,Marvel,"45,798"
40,32,Fantastic Four,569,$3.99,Marvel,"44,680"
41,31,Batman Streets of Gotham,2,$3.99,DC,"44,211"
42,51,New Mutants,3,$2.99,Marvel,"42,932"
43,35,Wednesday Comics,2,$3.99,DC,"42,354"
44,37,War of Kings,5,$3.99,Marvel,"42,135"
45,54,Secret Warriors,6,$2.99,Marvel,"41,721"
46,38,Ultimatum Spider-Man Requiem,2,$3.99,Marvel,"41,346"
47,55,Thunderbolts,134,$2.99,Marvel,"40,858"
48,56,Superman World of New Krypton,5,$2.99,DC,"39,912"
49,60,Cable,16,$2.99,Marvel,"39,620"
50,58,Gotham City Sirens,2,$2.99,DC,"39,492"
51,57,Superman,690,$2.99,DC,"39,446"
52,39,Wednesday Comics,3,$3.99,DC,"39,024"
53,43,Deadpool Suicide Kings,4,$3.99,Marvel,"38,564"
54,61,Superman Batman,62,$2.99,DC,"38,386"
55,42,Action Comics,879,$3.99,DC,"38,299"
56,62,Avengers Initiative,26,$2.99,Marvel,"38,190"
57,45,Dark Tower The Fall of Gilead,3,$3.99,Marvel,"36,957"
58,46,Wednesday Comics,4,$3.99,DC,"36,119"
59,67,Power Girl,3,$2.99,DC,"35,140"
60,49,Stand American Nightmares,4,$3.99,Marvel,"34,269"
61,69,Supergirl,43,$2.99,DC,"32,827"
62,71,Punisher,7,$2.99,Marvel,"31,206"
63,72,X-Factor,46,$2.99,Marvel,"31,192"
64,53,Marvel Zombies 4,4,$3.99,Marvel,"31,152"
65,52,Teen Titans,73,$3.99,DC,"30,969"
66,74,Wonder Woman,34,$2.99,DC,"30,111"
67,78,Black Panther 2,6,$2.99,Marvel,"29,707"
68,59,Dark Reign Sinister Spider-Man,2,$3.99,Marvel,"29,691"
69,80,Son of Hulk,13,$2.99,Marvel,"29,176"
70,81,Incredible Hercules,131,$2.99,Marvel,"29,169"
71,63,X-Men Forever,3,$3.99,Marvel,"28,632"
72,64,X-Men Forever,4,$3.99,Marvel,"28,626"
