Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Spawn,62,$1.95,Image,"167,373"
2,2,Uncanny X-Men,-1,$1.95,Marvel,"162,890"
3,3,X-Men,-1,$1.95,Marvel,"160,365"
4,4,Fantastic Four,9,$1.95,Marvel,"142,321"
5,5,Curse of the Spawn,9,$1.95,Image,"133,934"
6,6,Wolverine,-1,$1.95,Marvel,"127,428"
7,8,Iron Man,9,$1.95,Marvel,"122,436"
8,13,Captain America,9,$1.95,Marvel,"107,765"
9,14,Avengers,-1,$1.95,Marvel,"107,567"
10,18,Generation X,-1,$1.95,Marvel,"104,059"
11,19,JLA,7,$1.95,DC,"103,498"
12,21,X-Man,-1,$1.95,Marvel,"96,391"
13,7,Gen13,19,$2.50,Image,"95,666"
14,23,X-Factor,-1,$1.95,Marvel,"89,979"
15,24,X-Force,-1,$1.95,Marvel,"89,914"
16,25,Cable,-1,$1.95,Marvel,"84,397"
17,9,Tales of the Witchblade,2,$2.95,Image,"76,827"
18,10,Gen13 Annual,1,$2.95,Image,"75,354"
19,30,Excalibur,-1,$1.95,Marvel,"74,998"
20,31,Amazing Spider-Man,-1,$1.95,Marvel,"74,425"
21,32,Superman,125,$1.95,DC,"73,694"
22,33,Incredible Hulk,-1,$1.95,Marvel,"72,543"
23,35,Action Comics,735,$1.95,DC,"69,959"
24,36,Adventures of Superman,548,$1.95,DC,"69,802"
25,37,Superman: Man of Steel,69,$1.95,DC,"69,504"
26,38,Spider-Man,-1,$1.95,Marvel,"69,071"
27,41,Spectacular Spider-Man,-1,$1.95,Marvel,"64,874"
28,42,Sensational Spider-Man,-1,$1.95,Marvel,"63,641"
29,43,Deadpool,-1,$1.95,Marvel,"62,717"
30,22,Star Wars: Dark Force Rising,1,$2.95,Dark Horse,"60,146"
31,48,Batman,544,$1.95,DC,"58,451"
32,34,Gen13 Bootleg,7,$2.50,Image,"54,897"
33,12,Superman Annual,9,$3.95,DC,"54,283"
34,39,Beast,3,$2.50,Marvel,"53,798"
35,55,Detective,711,$1.95,DC,"52,746"
36,27,Batman: The Long Halloween,8,$2.95,DC,"51,922"
37,57,Supergirl,11,$1.95,DC,"50,893"
38,29,X-Files,30,$2.95,Topps,"50,513"
39,28,Heroes for Hire,1,$2.99,Marvel,"50,466"
40,20,Batman Annual,21,$3.95,DC,"47,596"
41,45,Darkchylde: The Diary,1,$2.50,Image,"47,205"
42,70,Green Lantern,88,$1.75,DC,"47,152"
43,46,WildC.A.T.S,38,$2.50,Image,"47,076"
44,62,Thunderbolts,4,$1.95,Marvel,"46,416"
45,63,Alpha Flight: In the Beginning,0,$1.95,Marvel,"46,071"
46,47,Preacher,27,$2.50,DC,"45,720"
47,50,Arcanum,3,$2.50,Image,"44,417"
48,65,Elektra,-1,$1.95,Marvel,"44,323"
49,66,Thunderbolts: A Distant Rumbling,0,$1.95,Marvel,"44,218"
50,67,Batman: Legends of the Dark Knight,96,$1.95,DC,"43,949"
51,11,Batman/Batgirl,0,$4.95,DC,"43,914"
52,68,Nightwing,10,$1.95,DC,"43,259"
53,69,Batman: Shadow of the Bat,64,$1.95,DC,"42,961"
54,53,DV8,8,$2.50,Image,"42,833"
55,15,Batman/Bane,0,$4.95,DC,"41,856"
56,16,Batman/Poison Ivy,0,$4.95,DC,"41,611"
57,75,Ka-Zar,3,$1.95,Marvel,"41,588"
58,17,Batman/Mr. Freeze,0,$4.95,DC,"41,278"
59,56,Unknown Soldier,4,$2.50,DC,"41,038"
