Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,3,Orphan Blackâ ,1*,$3.99,IDW,"497,002"
2,1,Darth Vader,1,$4.99,Marvel,"264,399"
3,2,Spider-Gwen,1,$3.99,Marvel,"254,074"
4,4,Star Wars,2,$3.99,Marvel,"162,042"
5,5,Batman,39,$3.99,DC,"118,106"
6,6,Amazing Spider-Man,14,$3.99,Marvel,"106,778"
7,8,Darth Vader,2,$3.99,Marvel,"100,010"
8,7,Amazing Spider-Man,15,$3.99,Marvel,"99,660"
9,12,Silk,1,$3.99,Marvel,"74,501"
10,13,Justice League,39,$3.99,DC,"72,904"
11,15,Thor,5,$3.99,Marvel,"69,513"
12,10,Harley Quinn Valentines Day Special,1,$4.99,DC,"68,611"
13,22,Walking Dead,137,$2.99,Image,"65,620"
14,11,Guardians of the Galaxy and X-Men Black Vortex Alpha,1,$4.99,Marvel,"60,412"
15,9,Spawn,250,$5.99,Image,"60,357"
16,18,Guardians of Galaxy,24,$3.99,Marvel,"60,046"
17,14,Thor Annual,1,$4.99,Marvel,"58,664"
18,19,All New X-Men,38,$3.99,Marvel,"58,037"
19,28,Saga,25,$2.99,Image,"55,972"
20,20,Detective Comics,39,$3.99,DC,"54,698"
21,33,Batman And Robin,39,$2.99,DC,"53,669"
22,21,Uncanny Avengers,2,$3.99,Marvel,"51,339"
23,16,Multiversity Mastermen,1,$4.99,DC,"50,091"
24,23,All New X-Men,36,$3.99,Marvel,"49,464"
25,17,Superman,38,$4.99,DC,"48,987"
26,24,Avengers,41,$3.99,Marvel,"48,437"
27,26,Uncanny X-Men,31,$3.99,Marvel,"46,993"
28,25,Deadpool,42,$3.99,Marvel,"46,104"
29,42,Batman Eternal,44,$2.99,DC,"45,391"
30,43,Batman Eternal,45,$2.99,DC,"45,199"
31,44,Batman Eternal,46,$2.99,DC,"44,763"
32,45,Batman Eternal,47,$2.99,DC,"44,699"
33,27,Batman Superman,19,$3.99,DC,"44,134"
34,65,Nameless,1,$2.99,Image,"43,785"
35,46,Flash,39,$2.99,DC,"43,635"
36,29,New Avengers,30,$3.99,Marvel,"42,827"
37,50,Wonder Woman,39,$2.99,DC,"42,634"
38,53,Green Lantern,39,$2.99,DC,"41,997"
39,30,Return of Living Deadpool,1,$3.99,Marvel,"41,911"
40,52,Wytches,4,$2.99,Image,"41,827"
41,32,All New Captain America,4,$3.99,Marvel,"41,222"
42,57,Grayson,7,$2.99,DC,"41,164"
43,59,Batgirl,39,$2.99,DC,"40,880"
44,34,Ant-Man,2,$3.99,Marvel,"40,192"
45,36,Rocket Raccoon,8,$3.99,Marvel,"38,769"
46,38,Legendary Star Lord,9,$3.99,Marvel,"38,655"
47,35,Superman Wonder Woman,16,$3.99,DC,"38,550"
48,37,Action Comics,39,$3.99,DC,"38,070"
49,39,Spider-Woman,4,$3.99,Marvel,"36,058"
50,40,Superior Iron Man,5,$3.99,Marvel,"35,094"
51,41,Spider-Man 2099,9,$3.99,Marvel,"34,374"
52,69,Teen Titans,7,$2.99,DC,"34,051"
53,31,Star Wars,1,$4.99,Marvel,"33,145"
54,47,Wolverines,5,$3.99,Marvel,"32,953"
55,70,Deathstroke,5,$2.99,DC,"32,863"
56,48,Hawkeye,21,$3.99,Marvel,"32,607"
57,51,Fantastic Four,643,$3.99,Marvel,"32,302"
58,73,Aquaman,39,$2.99,DC,"32,162"
59,49,Justice League United,9,$3.99,DC,"31,932"
60,54,Wolverines,6,$3.99,Marvel,"31,710"
61,56,Daredevil,13,$3.99,Marvel,"31,483"
62,55,Thanos Vs Hulk,3,$3.99,Marvel,"31,337"
63,58,Angela Asgards Assassin,3,$3.99,Marvel,"31,096"
64,60,Wolverines,7,$3.99,Marvel,"30,617"
65,78,New Suicide Squad,7,$2.99,DC,"30,537"
66,80,New 52 Futures End,40,$2.99,DC,"30,157"
67,81,New 52 Futures End,41,$2.99,DC,"29,994"
68,61,Wolverines,8,$3.99,Marvel,"29,923"
69,87,Ms Marvel,11,$2.99,Marvel,"29,851"
70,82,Green Lantern Corps,39,$2.99,DC,"29,825"
71,62,Shield,3,$3.99,Marvel,"29,790"
72,85,New 52 Futures End,43,$2.99,DC,"29,647"
73,86,New 52 Futures End,42,$2.99,DC,"29,641"
74,63,Miles Morales Ultimate Spider-Man,10,$3.99,Marvel,"29,321"
75,90,Ms Marvel,12,$2.99,Marvel,"29,054"
76,64,Spider-Man And X-Men,3,$3.99,Marvel,"29,025"
77,89,Sinestro,10,$2.99,DC,"28,698"
78,66,X-Men,24,$3.99,Marvel,"28,414"
79,67,Amazing X-Men,17,$3.99,Marvel,"27,513"
80,93,Earth 2,31,$2.99,DC,"27,513"
81,68,Hulk,11,$3.99,Marvel,"27,317"
82,99,Secret Six,2,$2.99,DC,"26,579"
83,97,Catwoman,39,$2.99,DC,"26,450"
84,100,Supergirl,39,$2.99,DC,"26,304"
85,173,Secret Identities,1,$3.50,Image,"24,848"
86,71,Inhuman,12,$3.99,Marvel,"24,689"
87,72,Unbeatable Squirrel Girl,2,$3.99,Marvel,"24,621"
88,109,Earth 2 Worlds End,18,$2.99,DC,"24,435"
89,110,Earth 2 Worlds End,19,$2.99,DC,"24,376"
90,112,Earth 2 Worlds End,20,$2.99,DC,"24,182"
91,75,Magneto,15,$3.99,Marvel,"24,052"
92,113,Earth 2 Worlds End,21,$2.99,DC,"24,033"
93,74,Justice League Dark,39,$3.99,DC,"24,023"
94,77,Moon Knight,12,$3.99,Marvel,"23,486"
95,92,East of West,17,$3.50,Image,"23,482"
96,83,Bitch Planet,3*,$3.50,Image,"22,726"
97,84,All New Captain America Fear Him,1,$3.99,Marvel,"22,451"
98,88,Captain America And Mighty Avengers,5,$3.99,Marvel,"22,246"
99,91,Silver Surfer,9,$3.99,Marvel,"21,716"
100,128,Gotham Academy,5,$2.99,DC,"20,844"
101,95,Black Widow,15,$3.99,Marvel,"20,581"
102,130,Red Lanterns,39,$2.99,DC,"20,546"
103,111,Wicked & Divine,8,$3.50,Image,"20,515"
104,131,Green Lantern New Guardians,39,$2.99,DC,"20,494"
105,132,She-Hulk,12,$2.99,Marvel,"20,364"
106,96,Avengers World,17,$3.99,Marvel,"20,228"
107,98,All New Captain America Fear Him,2,$3.99,Marvel,"19,969"
108,116,Low,6,$3.50,Image,"19,832"
109,101,Punisher,15,$3.99,Marvel,"19,825"
110,135,Green Arrow,39,$2.99,DC,"19,651"
111,137,Arkham Manor,5,$2.99,DC,"19,512"
112,102,Captain Marvel,12,$3.99,Marvel,"19,199"
113,104,Nova,27,$3.99,Marvel,"19,168"
114,103,All New Captain America Fear Him,3,$3.99,Marvel,"19,090"
115,105,All New Captain America Fear Him,4,$3.99,Marvel,"18,961"
116,143,Gotham By Midnight,4,$2.99,DC,"18,643"
117,107,Loki Agent of Asgard,11,$3.99,Marvel,"18,623"
118,79,Secret Origins,10,$4.99,DC,"18,312"
119,114,Guardians 3000,5,$3.99,Marvel,"18,155"
120,200,Manifest Destiny,13,$2.99,Image,"17,891"
121,145,Autumnlands Tooth & Claw,4,$2.99,Image,"17,700"
122,118,Bucky Barnes Winter Soldier,5,$3.99,Marvel,"17,647"
123,117,Nightcrawler,11,$3.99,Marvel,"17,620"
124,129,Southern Bastards,7,$3.50,Image,"17,523"
125,119,X-Force,15,$3.99,Marvel,"17,332"
126,148,Worlds Finest,31,$2.99,DC,"17,314"
127,149,Red Hood And The Outlaws,39,$2.99,DC,"17,270"
128,94,Lady Mechanika,4,$3.99,Benitez,"16,924"
129,106,ODYC,3*,$3.99,Image,"16,826"
130,151,Justice League 3000,14,$2.99,DC,"16,778"
131,108,Suiciders,1*,$3.99,DC,"16,614"
132,122,Iron Fist Living Weapon,9,$3.99,Marvel,"16,413"
133,138,Velvet,9,$3.50,Image,"16,274"
134,124,Operation Sin,2,$3.99,Marvel,"16,240"
135,126,Secret Avengers,13,$3.99,Marvel,"16,159"
136,140,Buffy the Vampire Slayer Season 10,12,$3.50,Dark Horse,"15,840"
137,158,Injustice Gods Among Us Year Three,8,$2.99,DC,"15,816"
138,142,Hellboy and the BPRD: 1952,3,$3.50,Dark Horse,"15,779"
139,161,Injustice Gods Among Us Year Three,10,$2.99,DC,"15,417"
140,163,Swamp Thing,39,$2.99,DC,"15,360"
141,162,Injustice Gods Among Us Year Three,9,$2.99,DC,"15,345"
142,144,Lazarus,15,$3.50,Image,"15,237"
143,133,Cyclops,10,$3.99,Marvel,"15,091"
144,232,Chew,46,$2.99,Image,"15,073"
145,168,Marvels Ant-Man Prelude,1,$2.99,Marvel,"14,971"
146,171,Batman 66,19,$2.99,DC,"14,770"
147,170,Lobo,5,$2.99,DC,"14,770"
148,172,Constantine,22,$2.99,DC,"14,716"
149,123,TMNT Ongoing,43,$3.99,IDW,"14,551"
150,115,Miracleman,15,$4.99,Marvel,"14,548"
151,175,Batman 66,20,$2.99,DC,"14,525"
152,141,Storm,8,$3.99,Marvel,"14,155"
153,268,Stray Bullets Sunshine & Roses,1,$3.50,Image,"14,122"
154,179,Batwoman,39,$2.99,DC,"13,987"
155,139,Postal,1,$3.99,Image,"13,967"
156,146,All New Invaders,15,$3.99,Marvel,"13,452"
