Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Civil War,2,$2.99,Marvel,"253,868"
2,44,DCU Brave New World,1,$1.00,DC,"140,851"
3,3,New Avengers,21,$2.99,Marvel,"134,285"
4,4,Wonder Woman,1,$2.99,DC,"132,586"
5,6,New Avengers,20,$2.99,Marvel,"125,606"
6,7,Civil War Front Line,1,$2.99,Marvel,"122,063"
7,8,Flash Fastest Man Alive,1,$2.99,DC,"120,410"
8,9,Astonishing X-Men,15,$2.99,Marvel,"119,997"
9,10,Wolverine Origins,3,$2.99,Marvel,"116,063"
10,11,Amazing Spider-Man,533,$2.99,Marvel,"112,987"
11,17,52,5*,$2.50,DC,"111,900"
12,12,All Star Superman,4,$2.99,DC,"111,426"
13,18,52,7*,$2.50,DC,"110,193"
14,5,Justice,6,$3.50,DC,"110,193"
15,19,52,6*,$2.50,DC,"110,033"
16,21,52,8*,$2.50,DC,"105,112"
17,2,Eternals,1,$3.99,Marvel,"103,222"
18,13,Civil War Front Line,2,$2.99,Marvel,"102,747"
19,14,Wolverine,43,$2.99,Marvel,"97,811"
20,15,Ultimates 2,11,$2.99,Marvel,"96,755"
21,16,Superman Batman,27 (Res),$2.99,DC,"95,722"
22,22,Fantastic Four,538,$2.99,Marvel,"78,151"
23,23,Uncanny X-Men,474,$2.99,Marvel,"78,143"
24,24,X-Men,187,$2.99,Marvel,"77,921"
25,25,Green Lantern Corps,1,$2.99,DC,"76,689"
26,26,Batman,654,$2.99,DC,"76,529"
27,27,Ultimate Spider-Man,96,$2.99,Marvel,"73,475"
28,28,Ultimate X-Men,71,$2.99,Marvel,"71,317"
29,29,Moon Knight,3,$2.99,Marvel,"69,450"
30,30,Superman,653,$2.99,DC,"69,082"
31,20,Uncanny X-Men Annual,1,$3.99,Marvel,"68,057"
32,31,Detective Comics,820,$2.99,DC,"65,991"
33,33,Action Comics,840,$2.99,DC,"61,789"
34,34,X-Factor,8,$2.99,Marvel,"59,134"
35,35,Young Avengers,12,$2.99,Marvel,"56,248"
36,36,Ion,3,$2.99,DC,"51,741"
37,37,Sensational Spider-Man,27,$2.99,Marvel,"50,723"
38,38,JSA,86,$2.99,DC,"50,340"
39,39,Friendly Neighborhood Spider-Man,9,$2.99,Marvel,"50,180"
40,40,Daredevil,86,$2.99,Marvel,"48,282"
41,41,Thunderbolts,103,$2.99,Marvel,"48,060"
42,42,Squadron Supreme,4,$2.99,Marvel,"48,037"
43,43,Captain America,19,$2.99,Marvel,"47,318"
44,45,Nightwing,121,$2.99,DC,"44,976"
45,46,Outsiders,37,$2.99,DC,"44,111"
46,48,Supergirl & Legion of Super Heroes,19,$2.99,DC,"43,920"
47,49,Crisis Aftermath Spectre,2,$2.99,DC,"43,438"
48,50,X-Men End Men & X-Men,6,$2.99,Marvel,"42,688"
49,51,Crisis Aftermath Battle For Bludhaven,5,$2.99,DC,"42,221"
50,52,Annihilation Silver Surfer,3,$2.99,Marvel,"41,639"
51,54,Ms Marvel,4,$2.99,Marvel,"40,629"
52,56,Shadowpact,2,$2.99,DC,"39,971"
53,57,New X-Men,27,$2.99,Marvel,"39,787"
54,58,Robin,151,$2.99,DC,"38,922"
55,59,Blue Beetle,4,$2.99,DC,"38,624"
56,32,Giant Size Hulk,1,$4.99,Marvel,"38,104"
57,60,Green Arrow,63,$2.99,DC,"37,805"
58,61,Iron Man,9,$2.99,Marvel,"37,652"
59,62,Checkmate,3,$2.99,DC,"37,553"
60,63,New Excalibur,8,$2.99,Marvel,"37,430"
61,64,Annihilation Nova,3,$2.99,Marvel,"36,665"
62,65,JSA Classified,13,$2.99,DC,"36,068"
63,66,Annihilation Super Skrull,3,$2.99,Marvel,"35,578"
64,70,Star Wars Legacy,1,$2.99,Dark Horse,"34,759"
65,71,Punisher,34,$2.99,Marvel,"34,162"
66,72,JLA Classified,22,$2.99,DC,"34,025"
67,73,Birds of Prey,95,$2.99,DC,"33,956"
