Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,All Star Batman & Robin The Boy Wonder,1,$2.99,DC,"261,079"
2,5,New Avengers,7,$2.25,Marvel,"158,713"
3,2,House of M,3,$2.99,Marvel,"151,763"
4,3,House of M,4,$2.99,Marvel,"146,547"
5,4,Astonishing X-Men,11,$2.99,Marvel,"127,785"
6,6,Superman Batman,21,$2.99,DC,"108,354"
7,7,Ultimates 2,7,$2.99,Marvel,"99,147"
8,9,Omac Project,4,$2.50,DC,"93,610"
9,11,Ultimate Fantastic Four,21,$2.50,Marvel,"91,333"
10,12,Uncanny X-Men,462,$2.50,Marvel,"91,136"
11,13,Villains United,3,$2.50,DC,"88,486"
12,14,JLA,116,$2.50,DC,"87,655"
13,15,Ultimate X-Men,61,$2.50,Marvel,"87,105"
14,8,Red Sonja,1,$2.99,Dynamic,"80,613"
15,19,Rann Thanagar War,3,$2.50,DC,"79,036"
16,20,Ultimate Spider-Man,79,$2.50,Marvel,"78,414"
17,21,X-Men,173,$2.50,Marvel,"77,164"
18,22,Ultimate Spider-Man,80,$2.50,Marvel,"76,915"
19,23,Wolverine,30,$2.50,Marvel,"76,660"
20,25,Day of Vengeance,4,$2.50,DC,"75,515"
21,27,Amazing Spider-Man,522,$2.50,Marvel,"73,139"
22,16,Spider-Man House of M,2,$2.99,Marvel,"71,595"
23,17,Iron Man House of M,1,$2.99,Marvel,"71,268"
24,28,Superman,219,$2.50,DC,"71,045"
25,18,Fantastic Four House of M,1,$2.99,Marvel,"70,836"
26,29,Teen Titans,26,$2.50,DC,"68,362"
27,32,Batman,642,$2.50,DC,"65,443"
28,35,Action Comics,829,$2.50,DC,"63,002"
29,26,DC Special Return of Donna Troy,2,$2.99,DC,"62,996"
30,39,Adventures of Superman,642,$2.50,DC,"58,781"
31,10,Secrets of the House of M,1,$3.99,Marvel,"58,441"
32,40,JSA Classified,1,$2.50,DC,"58,303"
33,30,Incredible Hulk,83,$2.99,Marvel,"55,947"
34,31,JSA,75,$2.99,DC,"55,417"
35,33,Incredible Hulk,84,$2.99,Marvel,"53,912"
36,45,Wonder Woman,219,$2.50,DC,"53,467"
37,34,Fantastic Four,529,$2.99,Marvel,"52,970"
38,36,X-Men The End Heroes & Martyrs,5,$2.99,Marvel,"51,955"
39,37,Marvel Knights Spider-Man,16,$2.99,Marvel,"50,882"
40,38,Pulse,10,$2.99,Marvel,"50,241"
41,49,Flash,224,$2.50,DC,"48,068"
42,24,Daredevil,75,$3.99,Marvel,"47,806"
43,42,Mutopia X,1,$2.99,Marvel,"46,347"
44,43,JLA Classified,10,$2.99,DC,"45,045"
45,44,New X-Men,16,$2.99,Marvel,"44,842"
46,46,Weapon X Days of Future Now,1,$2.99,Marvel,"43,886"
47,59,Outsiders,26,$2.50,DC,"43,232"
48,50,Defenders,1,$2.99,Marvel,"39,515"
49,51,Serenity,1,$2.99,Dark Horse,"38,507"
50,52,Daredevil Vs Punisher,1,$2.99,Marvel,"38,310"
51,67,Nightwing,110,$2.50,DC,"38,180"
52,53,Detective Comics,808,$2.99,DC,"37,957"
53,54,Punisher,23,$2.99,Marvel,"37,381"
