Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Avengers Vs X-Men,11,$3.99,Marvel,"167,327"
2,2,Batman,0,$3.99,DC,"156,561"
3,3,Justice League,0,$3.99,DC,"125,868"
4,6,Green Lantern,0,$2.99,DC,"89,909"
5,4,Detective Comics,0,$3.99,DC,"84,063"
6,5,Action Comics,0,$3.99,DC,"78,626"
7,14,Batman The Dark Knight,0,$2.99,DC,"72,919"
8,20,Batman And Robin,0,$2.99,DC,"69,146"
9,21,Earth 2,0,$2.99,DC,"69,111"
10,22,Batman Incorporated,0,$2.99,DC,"66,112"
11,23,Aquaman,0,$2.99,DC,"61,227"
12,24,Superman,0,$2.99,DC,"60,493"
13,8,Uncanny X-Men,18,$3.99,Marvel,"59,794"
14,7,Amazing Spider-Man,693,$3.99,Marvel,"59,772"
15,10,Avengers,30,$3.99,Marvel,"58,609"
16,9,Amazing Spider-Man,694,$3.99,Marvel,"58,461"
17,28,Flash,0,$2.99,DC,"56,890"
18,11,New Avengers,30,$3.99,Marvel,"56,742"
19,12,Wolverine And X-Men,16,$3.99,Marvel,"55,857"
20,13,Before Watchmen Comedian,3,$3.99,DC,"55,114"
21,15,Wolverine And X-Men,17,$3.99,Marvel,"54,768"
22,26,Talon,0*,$2.99,DC,"53,722"
23,16,Before Watchmen Silk Spectre,3,$3.99,DC,"53,464"
24,25,Walking Dead,102*,$2.99,Image,"53,337"
25,17,Before Watchmen Nite Owl,3,$3.99,DC,"53,270"
26,32,Nightwing,0,$2.99,DC,"53,109"
27,19,Spider-Men,5,$3.99,Marvel,"52,525"
28,18,Before Watchmen Ozymandias,3,$3.99,DC,"52,280"
29,35,Batgirl,0,$2.99,DC,"50,441"
30,36,Wonder Woman,0,$2.99,DC,"49,778"
31,39,Teen Titans,0,$2.99,DC,"47,318"
32,38,Green Lantern Corps,0,$2.99,DC,"47,309"
33,41,Green Lantern New Guardians,0,$2.99,DC,"46,718"
34,27,Uncanny X-Force,31,$3.99,Marvel,"44,061"
35,45,Worlds Finest,0,$2.99,DC,"42,770"
36,48,Hit-Girl,3,$2.99,Marvel,"42,678"
37,50,Batwoman,0,$2.99,DC,"41,684"
38,29,Ultimate Comics Spider-Man,14,$3.99,Marvel,"40,960"
39,31,Justice League,12,$3.99,DC,"40,439"
40,30,Ultimate Comics Spider-Man,15,$3.99,Marvel,"40,435"
41,58,Swamp Thing,0,$2.99,DC,"40,123"
42,61,Red Hood And The Outlaws,0,$2.99,DC,"39,511"
43,33,Wolverine,313,$3.99,Marvel,"39,262"
44,62,Catwoman,0,$2.99,DC,"39,117"
45,63,Red Lanterns,0,$2.99,DC,"38,928"
46,64,Animal Man,0,$2.99,DC,"38,295"
47,34,Avengers Assemble,7,$3.99,Marvel,"38,259"
48,65,Daredevil,18,$2.99,Marvel,"37,185"
49,59,Phantom Stranger,0*,$2.99,DC,"36,093"
50,67,X-Men Legacy,273,$2.99,Marvel,"36,020"
51,37,Secret Avengers,31,$3.99,Marvel,"35,987"
52,40,Avenging Spider-Man,12,$3.99,Marvel,"35,462"
53,69,Fantastic Four,610,$2.99,Marvel,"35,388"
54,71,X-Men Legacy,274,$2.99,Marvel,"35,168"
