Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,2,Dark Nights Metal,3,$3.99,DC,"158,698"
2,1,Mighty Thor,700,$5.99,Marvel,"115,662"
3,3,Amazing Spider-Man,789,$3.99,Marvel,"110,349"
4,11,Batman,32,$2.99,DC,"108,945"
5,15,Batman,33,$2.99,DC,"97,839"
6,4,Despicable Deadpool,287,$3.99,Marvel,"93,981"
7,5,Batman The Drowned,1,$3.99,DC,"89,861"
8,6,Batman The Dawnbreaker,1,$3.99,DC,"89,427"
9,8,Batman The Merciless,1,$3.99,DC,"87,920"
10,7,Batman White Knight,1,$3.99,DC,"86,791"
11,9,X-Men Gold,13,$3.99,Marvel,"81,970"
12,12,Venom,155,$3.99,Marvel,"76,445"
13,13,Spider-Gwen,25,$3.99,Marvel,"72,935"
14,14,Cable,150,$3.99,Marvel,"71,105"
15,16,X-Men Blue,13,$3.99,Marvel,"71,089"
16,17,Avengers,672,$3.99,Marvel,"70,199"
17,18,Invincible Iron Man,593,$3.99,Marvel,"70,107"
18,30,Flash,33,$2.99,DC,"69,679"
19,20,Incredible Hulk,709,$3.99,Marvel,"66,745"
20,10,Star Wars,37,$4.99,Marvel,"65,606"
21,21,Action Comics,989 Lenticular Ed.,$3.99,DC,"64,641"
22,35,Walking Dead,172,$2.99,Image,"64,231"
23,22,All New Wolverine,25,$3.99,Marvel,"62,286"
24,24,Action Comics,990 Lenticular Ed.,$3.99,DC,"59,252"
25,23,Spirits of Vengeance,1,$3.99,Marvel,"58,409"
26,42,Detective Comics,966,$2.99,DC,"56,801"
27,25,Deadpool Vs. Old Man Logan,1,$3.99,Marvel,"56,708"
28,27,Star Wars Darth Vader,6,$3.99,Marvel,"56,594"
29,19,All Star Batman,14,$4.99,DC,"55,614"
30,43,Detective Comics,967,$2.99,DC,"55,556"
31,26,Black Panther,166,$3.99,Marvel,"55,314"
32,28,Falcon,1,$3.99,Marvel,"54,281"
33,31,Amazing Spider-Man,790,$3.99,Marvel,"52,833"
34,29,Harley & Ivy Meet Betty & Veronica,1,$3.99,DC,"52,610"
35,52,Flash,32,$2.99,DC,"51,775"
36,32,Uncanny Avengers,28,$3.99,Marvel,"49,633"
37,33,Defenders,6,$3.99,Marvel,"49,601"
38,37,Venomverse,5,$3.99,Marvel,"49,258"
39,56,Green Arrow,32,$2.99,DC,"48,898"
40,57,Justice League,30,$2.99,DC,"48,477"
41,34,Iron Fist,73,$3.99,Marvel,"47,556"
42,58,Justice League,31,$2.99,DC,"47,541"
43,36,Champions,13,$3.99,Marvel,"47,457"
44,61,Superman,32,$2.99,DC,"46,571"
45,63,Superman,33,$2.99,DC,"45,544"
46,38,Jessica Jones,13,$3.99,Marvel,"43,392"
47,44,X-Men Gold,14,$3.99,Marvel,"41,878"
48,40,Captain Marvel,125,$3.99,Marvel,"41,451"
49,48,Star Wars Captain Phasma,3,$3.99,Marvel,"40,628"
50,49,Astonishing X-Men,4,$3.99,Marvel,"40,588"
51,47,Mister Miracle,3,$3.99,DC,"40,488"
52,45,Luke Cage,166,$3.99,Marvel,"39,934"
53,77,Wonder Woman,33,$2.99,DC,"39,920"
54,78,Saga,48,$2.99,Image,"39,826"
55,51,Old Man Logan,29,$3.99,Marvel,"39,706"
56,79,Wonder Woman,32,$2.99,DC,"39,694"
57,46,Gwenpool,21,$3.99,Marvel,"39,256"
58,39,Shadow Batman,1,$3.99,Dynamite,"38,949"
59,80,Harley Quinn,30,$2.99,DC,"38,403"
60,50,Jean Grey,8,$3.99,Marvel,"38,240"
61,53,X-Men Blue,14,$3.99,Marvel,"37,909"
62,55,Star Wars Captain Phasma,4,$3.99,Marvel,"37,443"
63,87,Harley Quinn,29,$2.99,DC,"36,113"
64,54,Royals,9,$3.99,Marvel,"35,801"
65,62,Titans,16,$3.99,DC,"34,570"
66,64,Star Wars Doctor Aphra,13,$3.99,Marvel,"34,405"
67,60,Iceman,6,$3.99,Marvel,"34,200"
68,65,Despicable Deadpool,288,$3.99,Marvel,"33,875"
69,66,Peter Parker Spectacular Spider-Man,5,$3.99,Marvel,"33,683"
70,67,Weapon X,9,$3.99,Marvel,"33,655"
