Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Civil War,5,$2.99,Marvel,"272,584"
2,2,Justice League of America,3,$2.99,DC,"140,929"
3,3,New Avengers,25,$2.99,Marvel,"136,495"
4,4,Amazing Spider-Man,536,$2.99,Marvel,"118,824"
5,5,Astonishing X-Men,18,$2.99,Marvel,"118,277"
6,15,52,26,$2.50,DC,"104,607"
7,16,52,27,$2.50,DC,"104,258"
8,17,52,28,$2.50,DC,"103,522"
9,7,Punisher War Journal,1,$2.99,Marvel,"102,720"
10,18,52,29,$2.50,DC,"102,692"
11,19,52,30,$2.50,DC,"102,569"
12,8,Civil War Front Line,8,$2.99,Marvel,"100,862"
13,9,Wolverine,48,$2.99,Marvel,"99,984"
14,10,Batman,658,$2.99,DC,"94,343"
15,11,Wolverine Origins,8,$2.99,Marvel,"91,578"
16,12,Batman,659,$2.99,DC,"90,644"
17,13,Uncanny X-Men,480,$2.99,Marvel,"88,578"
18,6,Incredible Hulk,100,$3.99,Marvel,"84,163"
19,20,Superman Batman,30,$2.99,DC,"84,003"
20,21,X-Men,193,$2.99,Marvel,"80,097"
21,22,Captain America,24,$2.99,Marvel,"79,880"
22,23,Onslaught Reborn,1,$2.99,Marvel,"79,097"
23,24,Ultimate Spider-Man,102,$2.99,Marvel,"77,116"
24,25,Wonder Woman,3,$2.99,DC,"76,993"
25,26,Iron Man,13,$2.99,Marvel,"76,795"
26,27,Ultimate Power,2,$2.99,Marvel,"74,748"
27,28,Moon Knight,6,$2.99,Marvel,"74,012"
28,29,Green Lantern,14 (Res),$2.99,DC,"72,889"
29,30,Civil War Young Avengers & Runaways,4,$2.99,Marvel,"71,757"
30,31,Green Lantern,15,$2.99,DC,"70,144"
31,32,Ultimate X-Men,76,$2.99,Marvel,"69,049"
32,33,Action Comics,845,$2.99,DC,"66,738"
33,14,Eternals,5,$3.99,Marvel,"66,351"
34,34,Teen Titans,40,$2.99,DC,"64,172"
35,35,Supergirl,11,$2.99,DC,"62,540"
36,36,Superman,657,$2.99,DC,"62,323"
37,37,Teen Titans,41,$2.99,DC,"61,709"
38,38,Superman Confidential,1,$2.99,DC,"60,153"
39,40,Detective Comics,825,$2.99,DC,"58,936"
40,41,Ultimate Fantastic Four,36,$2.99,Marvel,"57,775"
41,42,Flash Fastest Man Alive,6,$2.99,DC,"56,785"
42,44,X-Men Phoenix Warsong,3,$2.99,Marvel,"50,219"
43,45,Sensational Spider-Man,32,$2.99,Marvel,"50,219"
44,46,Daredevil,91,$2.99,Marvel,"49,332"
45,47,Ghost Rider,5,$2.99,Marvel,"47,926"
46,50,Fantastic Four End,1,$2.99,Marvel,"44,388"
47,51,Friendly Neighborhood Spider-Man,14,$2.99,Marvel,"43,473"
48,52,X-Factor,13,$2.99,Marvel,"42,841"
49,54,Squadron Supreme,7,$2.99,Marvel,"41,964"
50,55,Black Panther,22,$2.99,Marvel,"41,265"
51,56,Green Lantern Corps,6,$2.99,DC,"41,086"
52,58,Ultimate Vision,0,$2.99,Marvel,"40,001"
53,59,Midnighter,1,$2.99,DC,"39,794"
54,60,Annihilation,4,$2.99,Marvel,"39,643"
55,61,Fantastic Four End,2,$2.99,Marvel,"38,926"
56,62,Immortal Iron Fist,1,$2.99,Marvel,"38,577"
57,63,Heroes For Hire,4,$2.99,Marvel,"38,067"
58,64,New X-Men,32,$2.99,Marvel,"37,916"
59,65,Ms Marvel,9,$2.99,Marvel,"37,879"
60,66,Ion,8,$2.99,DC,"36,539"
61,67,Nightwing,126,$2.99,DC,"36,143"
62,68,Outsiders,42,$2.99,DC,"35,595"
63,39,Batman Spirit,0,$4.99,DC,"35,539"
64,48,Avengers Earths Mightiest Heroes II,1,$3.99,Marvel,"35,029"
65,49,Birds of Prey,100,$3.99,DC,"34,605"
66,69,Star Wars Dark Times,1,$2.99,Dark Horse,"34,511"
67,71,Star Wars Legacy,5,$2.99,Dark Horse,"34,360"
