Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Uncanny X-Men,345,$1.95,Marvel,"179,378"
2,2,X-Men,65,$1.95,Marvel,"177,828"
3,3,Fantastic Four,8,$1.95,Marvel,"154,912"
4,5,Spawn,61,$1.95,Image,"141,123"
5,6,Wolverine,114,$1.95,Marvel,"139,554"
6,7,Exciting X-Patrol,1,$1.95,Marvel,"135,341"
7,8,Iron Lantern,1,$1.95,Marvel,"135,298"
8,9,JLX Unleashed,1,$1.95,DC,"134,484"
9,10,Magnetic Men Featuring Magneto,1,$1.95,Marvel,"134,350"
10,11,Challengers of the Fantastic,1,$1.95,Marvel,"133,833"
11,12,Spider-Boy Team-Up,1,$1.95,Marvel,"131,097"
12,13,Iron Man,8,$1.95,Marvel,"130,696"
13,14,Dark Claw Adventures,1,$1.95,DC,"130,404"
14,15,Super Soldier: Man of War,1,$1.95,DC,"127,808"
15,17,Bat Thing,1,$1.95,DC,"123,339"
16,18,Thorion of the New Asgods,1,$1.95,Marvel,"121,661"
17,19,Generation Hex,1,$1.95,DC,"121,430"
18,20,Avengers,8,$1.95,Marvel,"120,937"
19,23,Captain America,8,$1.95,Marvel,"114,669"
20,24,Generation X,28,$1.95,Marvel,"112,936"
21,26,Lobo the Duck,1,$1.95,DC,"108,625"
22,27,X-Man,28,$1.95,Marvel,"103,925"
23,4,X-Men Unlimited,15,$2.99,Marvel,"99,171"
24,28,JLA,6,$1.95,DC,"98,818"
25,29,X-Factor,135,$1.95,Marvel,"98,490"
26,16,Gen13,18,$2.50,Image,"98,295"
27,30,X-Force,67,$1.95,Marvel,"96,441"
28,31,Curse of the Spawn,8,$1.95,Image,"94,039"
29,21,Witchblade,14,$2.50,Image,"93,304"
30,22,Darkness,5,$2.50,Image,"90,878"
31,32,Cable,44,$1.95,Marvel,"90,033"
32,34,Incredible Hulk,454,$1.95,Marvel,"83,795"
33,38,Excalibur,110,$1.95,Marvel,"80,074"
34,39,Amazing Spider-Man,424,$1.95,Marvel,"79,143"
35,41,Superman,124,$1.95,DC,"77,046"
36,43,Action Comics,734,$1.95,DC,"74,298"
37,44,Spider-Man,81,$1.95,Marvel,"74,067"
38,45,Adventures of Superman,547,$1.95,DC,"73,951"
39,46,Superman: The Man of Steel,68,$1.95,DC,"72,273"
40,25,Cable and X-Force '97,1,$2.99,Marvel,"72,024"
41,47,Spectacular Spider-Man,247,$1.95,Marvel,"69,482"
42,49,Sensational Spider-Man,17,$1.95,Marvel,"66,807"
43,51,Batman vs. Aliens,2,$4.95,Dark Horse,"64,934"
44,36,Deadpool,6,$1.95,Marvel,"64,594"
45,53,Beast,2,$2.50,Marvel,"60,800"
46,42,Batman,543,$1.95,DC,"59,706"
47,61,Gen13: Bootleg,6,$2.50,Image,"55,529"
48,35,Detective Comics,710,$1.95,DC,"55,389"
49,37,X-Files,29,$2.95,Topps,"54,155"
50,62,Batman: The Long Halloween,7,$2.95,DC,"53,686"
51,40,Supergirl,10,$1.95,DC,"52,081"
52,50,Lady Death: The Crucible,4,$2.95,Chaos,"51,352"
53,52,WildC.A.T.S,37,$2.50,Image,"50,355"
54,77,Preacher,26,$2.50,DC,"47,722"
55,68,Green Lantern,87,$1.75,DC,"47,138"
56,69,Batman: Legends of the Dark Knight,95,$1.95,DC,"46,804"
57,55,Elektra,8,$1.95,Marvel,"46,597"
58,70,Arcanum (resolicitation),2,$2.50,Image,"46,348"
59,71,Thunderbolts,3,$1.95,Marvel,"46,068"
60,56,Batman: Shadow of the Bat,63,$1.95,DC,"45,819"
61,73,Kurt Busiek's Astro City Vol. 2,9,$2.50,Image,"45,101"
62,59,Nightwing,9,$1.95,DC,"44,609"
63,64,Darkchylde Remastered,1,$2.50,Image,"44,512"
64,48,Batman/Wildcat,3,$2.25,DC,"44,378"
65,60,Crypt of Dawn,2,$2.95,Sirius,"44,335"
66,189,DV8,7,$2.50,Image,"42,007"
67,80,Catwoman,46,$1.95,DC,"41,326"
68,91,Flash,126,$1.75,DC,"41,204"
69,81,Robin,42,$1.95,DC,"40,396"
70,63,Unknown Soldier,3,$2.50,DC,"39,234"
71,54,Spider-Man Team-Up,7,$2.99,Marvel,"39,228"
72,165,Untold Tales of Spider-Man,22,$.99,Marvel,"39,040"
73,85,Silver Surfer,129,$1.95,Marvel,"38,900"
74,86,Venom: License to Kill,1,$1.95,Marvel,"38,778"
75,88,What If?,98,$1.95,Marvel,"38,529"
76,57,Star Wars: A New Hope Special Edition,4,$2.95,Dark Horse,"38,480"
77,58,Star Wars: X-Wing Rogue Squadron: Requiem for a Rogue,1,$2.95,Dark Horse,"38,116"
78,65,Tenth,3,$2.50,Image,"37,763"
79,66,Weird War Tales,1,$2.50,DC,"37,599"
80,90,Wonder Woman,122,$1.95,DC,"37,252"
81,67,Cyberforce,33,$2.50,Image,"35,969"
82,94,Daredevil,365,$1.95,Marvel,"34,680"
83,99,Azrael,30,$1.95,DC,"34,474"
84,74,Weapon Zero,12,$2.50,Image,"34,145"
85,75,Dreaming,13,$2.50,DC,"33,513"
86,101,Journey into Mystery,510,$1.95,Marvel,"33,312"
87,78,Hellshock,4,$2.50,Image,"32,364"
88,104,Teen Titans,9,$1.95,DC,"32,005"
89,82,Wetworks,28,$2.50,Image,"31,543"
90,118,Impulse,26,$1.75,DC,"31,397"
91,83,Stormwatch,47,$2.50,Image,"31,203"
92,120,Adventures in the DC Universe,3,$1.75,DC,"31,124"
93,121,Aquaman,33,$1.75,DC,"30,996"
94,95,Starman,31,$2.25,DC,"30,643"
95,110,Superboy,40,$1.95,DC,"30,540"
96,97,Hitman,15,$2.25,DC,"30,011"
97,113,Ka-Zar,2,$1.95,Marvel,"30,011"
98,72,Classic Star Wars: Han Solo at Stars End,2,$2.95,Dark Horse,"28,503"
99,92,Savage Dragon,38,$2.50,Image,"28,260"
100,93,Books of Magic,37,$2.50,DC,"27,354"
101,98,Savant Garde,2,$2.50,Image,"27,354"
102,108,Legion of Super-Heroes,93,$2.25,DC,"27,232"
103,123,Punisher,20,$1.95,Marvel,"27,232"
104,124,Jack Kirby's Fourth World,4,$1.95,DC,"27,172"
105,125,Star Trek: Voyager,8,$1.95,Marvel,"26,709"
106,141,Young Heroes in Love,1,$1.75,DC,"26,533"
107,112,Legionnaires,49,$2.25,DC,"26,308"
108,128,Star Trek: Deep Space Nine,8,$1.95,Marvel,"26,095"
109,102,Anarky,2,$2.50,DC,"26,028"
110,84,Manga Shi 2000,2,$2.95,Crusade,"26,016"
111,131,Star Trek: Early Voyages,5,$1.95,Marvel,"25,591"
112,103,Backlash,31,$2.50,Image,"25,585"
113,87,Avengelyne,14,$2.99,Extreme,"25,323"
114,115,Shade,3,$2.25,DC,"25,262"
115,89,Suspira: The Great Working,2,$2.95,Chaos,"24,885"
116,134,Star Trek: Starfleet Academy,7,$1.95,Marvel,"24,831"
117,105,House of Secrets,9,$2.50,DC,"24,788"
118,106,Grifter,10,$2.50,Image,"24,715"
119,153,Batman and Robin Adventures,19,$1.75,DC,"24,679"
120,109,Leave it to Chance,6,$2.50,Image,"24,034"
121,138,Ghost Rider,86,$1.95,Marvel,"24,004"
122,157,Superman Adventures,8,$1.75,DC,"23,846"
123,142,Ka-Zar (variant cover),2,$1.95,Marvel,"23,669"
124,79,Vampirella vs. Hemmorhage,1,$3.50,Harris,"23,414"
125,126,Hellblazer,114,$2.25,DC,"22,903"
126,117,Invisibles Vol. 2,5,$2.50,DC,"22,642"
127,100,Predator: Hell & Hot Water,1,$2.95,Dark Horse,"22,344"
128,130,Simpsons Comics,30,$2.25,Bongo,"22,289"
129,119,Resurrection Man,2,$2.50,DC,"22,016"
130,155,Superboy & the Ravers,10,$1.95,DC,"21,833"
131,167,Power of Shazam!,27,$1.75,DC,"21,687"
132,223,Uncanny Origins,10,$.99,Marvel,"21,614"
133,122,Spectre,54,$2.50,DC,"21,329"
134,137,Lobo,40,$2.25,DC,"20,824"
135,107,Crow: Waking Nightmares,4,$2.95,Kitchen Sink,"20,775"
136,127,Untold Tales of Captain Marvel,3,$2.50,Marvel,"20,362"
137,111,Savage Dragon: Red Horizon,3,$2.95,Image,"20,252"
138,132,Sandman Mystery Theatre,51,$2.50,DC,"19,736"
139,147,2020 Visions,2,$2.25,DC,"19,608"
