Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,Tomb Raider,1,$2.50,Image,"189,455"
2,-,Uncanny X-Men,376,$1.99,Marvel,"110,180"
3,-,X-Men,96,$1.99,Marvel,"106,841"
4,-,Wolverine,146,$1.99,Marvel,"83,843"
5,-,JLA,37,$1.99,DC,"80,044"
6,-,Avengers,24,$1.99,Marvel,"79,877"
7,-,Spawn,92,$1.95,Image,"78,553"
8,-,Daredevil (resolicited),11,$2.50,Marvel,"71,719"
9,-,Earth X,10,$2.99,Marvel,"67,559"
10,-,Danger Girl Special,,$3.50,DC,"64,969"
11,-,Fathom,10,$2.50,Image,"61,981"
12,-,Fantastic Four,25,$2.99,Marvel,"61,620"
13,-,Amazing Spider-Man,13,$1.99,Marvel,"58,883"
14,-,X-Men The Hidden Years,2,$2.50,Marvel,"58,737"
15,-,Peter Parker Spider-Man,13,$1.99,Marvel,"58,031"
16,-,Thor,19,$1.99,Marvel,"57,214"
17,-,Captain America,25,$2.99,Marvel,"56,309"
18,-,X-Men Children of the Atom,3,$2.99,Marvel,"53,614"
19,-,Iron Man,24,$1.99,Marvel,"53,033"
20,-,Batman,573,$1.99,DC,"52,327"
21,-,Cable,75,$2.99,Marvel,"52,060"
22,-,Rising Stars,3,$2.50,Image,"51,589"
23,-,Mutant X,16,$1.99,Marvel,"51,296"
24,-,Detective Comics,740,$1.99,DC,"50,966"
25,-,Batman Dark Victory,2,$2.95,DC,"50,689"
26,-,JSA,6,$2.50,DC,"48,617"
27,-,Darkness Witchblade Special,,$3.95,Image,"48,219"
28,-,Batman Legends of the Dark Knight,125,$1.99,DC,"47,283"
29,-,Wildcats Volume 2,6,$2.50,DC,"47,042"
30,-,Heroes Reborn Doomsday,,$1.99,Marvel,"46,670"
31,-,Darkness,28,$2.50,Image,"45,749"
32,-,Batman Shadow of the Bat,93,$1.99,DC,"45,237"
33,-,Nightwing,39,$1.99,DC,"45,043"
34,-,Heroes Reborn Doom,,$1.99,Marvel,"44,708"
35,-,Captain Marvel,1,$2.50,Marvel,"44,221"
36,-,Generation X,59,$1.99,Marvel,"44,080"
37,-,X-Men Hellfire Club,1,$2.50,Marvel,"44,080"
38,-,X-Force,98,$1.99,Marvel,"43,934"
39,-,Crimson,14,$2.50,DC,"43,128"
40,-,Green Lantern,120,$1.99,DC,"42,516"
41,-,X-Men Phoenix,2,$2.50,Marvel,"42,484"
42,-,Kurt Busieks Astro City Volume 2,20,$2.50,DC,"42,045"
43,-,Gambit,12,$2.99,Marvel,"41,480"
44,-,Flash,156,$1.99,DC,"41,375"
45,-,Hulk,10,$1.99,Marvel,"40,632"
46,-,Avengers Domination Factor, 3.6,$2.50,Marvel,"40,344"
47,-,Thunderbolts,34,$1.99,Marvel,"40,334"
48,-,Spawn The Undead,6,$2.25,Image,"40,239"
49,-,Preacher,57,$2.50,DC,"39,889"
50,-,Sin City Hell and Back,5,$2.95,Dark Horse,"38,989"
51,-,Batman Daredevil,,$5.95,DC,"38,926"
52,-,Superman,152,$1.99,DC,"38,905"
53,-,Spawn The Dark Ages,9,$2.50,Image,"38,382"
54,-,Steam Punk Catechism,,$2.50,DC,"38,261"
55,-,Bishop The Last X-Man,4,$1.99,Marvel,"38,073"
56,-,Action Comics,761,$1.99,DC,"37,785"
57,-,X-Man,59,$1.99,Marvel,"37,722"
58,-,Heroes Reborn Masters of Evil,,$1.99,Marvel,"37,581"
59,-,Fantastic Four Domination Factor,3.5,$2.50,Marvel,"37,550"
60,-,Heroes Reborn Young Allies,,$1.99,Marvel,"37,450"
61,-,Spider-Girl,16,$1.99,Marvel,"37,440"
62,-,Heroes Reborn Ashema,,$1.99,Marvel,"37,403"
63,-,Flash & Green Lantern Brave & The Bold,4,$2.50,DC,"37,241"
64,-,Heroes Reborn Remnants,,$1.99,Marvel,"37,121"
65,-,Titans,11,$2.50,DC,"37,074"
66,-,Superman The Man of Steel,96,$1.99,DC,"37,058"
67,-,Warlands,4,$2.50,Image,"36,896"
68,-,Adventures of Superman,574,$1.99,DC,"36,812"
69,-,Heroes Reborn Rebel,,$1.99,Marvel,"36,629"
70,-,Batman & Superman Worlds Finest,10,$4.95,DC,"36,032"
71,-,Star Wars Union,1,$2.95,Dark Horse,"35,886"
