Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,-,Uncanny X-Men,382,$2.25,Marvel,"114,855"
2,-,X-Men,102,$2.25,Marvel,"111,747"
3,-,Wolverine,152,$2.25,Marvel,"81,366"
4,-,JLA,43,$1.99,DC,"76,923"
5,-,Avengers,30,$2.25,Marvel,"74,731"
6,-,Punisher,4,$2.99,Marvel,"71,452"
7,-,Spawn,98,$2.50,Image,"67,865"
8,-,Daredevil,14,$2.99,Marvel,"66,908"
9,-,Marvel Knights,1,$2.99,Marvel,"60,445"
10,-,Fantastic Four,31,$2.25,Marvel,"58,123"
11,-,Tomb Raider,6,$2.50,Image,"56,516"
12,-,Amazing Spider-Man,19,$2.25,Marvel,"52,995"
13,-,Avengers 2000,,$3.50,Marvel,"52,874"
14,-,Batman,579,$1.99,DC,"50,375"
15,-,Batman Dark Victory,8,$2.95,DC,"50,033"
16,-,Peter Parker Spider-Man,19,$2.25,Marvel,"49,907"
17,-,Iron Man,30,$2.25,Marvel,"49,227"
18,-,Detective Comics,746,$2.50,DC,"49,116"
19,-,Rising Stars,8,$2.50,Image,"48,128"
20,-,Batgirl,4,$2.50,DC,"47,740"
21,-,Captain America,31,$2.25,Marvel,"47,383"
22,-,X-Force,104,$2.25,Marvel,"47,297"
23,-,Magneto Dark Seduction,2,$2.99,Marvel,"47,040"
24,-,Generation X,65,$2.25,Marvel,"46,018"
25,-,Cable,81,$2.25,Marvel,"45,907"
26,-,Mutant X,21,$2.25,Marvel,"45,736"
27,-,Thor Metallic Foil Cvr,25,$3.99,Marvel,"44,683"
28,-,Marvels Comics X-Men,1,$2.25,Marvel,"44,446"
29,-,Nightwing,45,$1.99,DC,"42,713"
30,-,Batman Gotham Knights,5,$2.50,DC,"42,512"
31,-,X-Man,65,$2.25,Marvel,"42,184"
32,-,JSA,12,$2.50,DC,"42,078"
33,-,Superman,158,$1.99,DC,"41,862"
34,-,X-Men Children of the Atom (resolicited),4,$2.99,Marvel,"41,650"
35,-,Witchblade,40,$2.50,Image,"41,116"
36,-,Magdalena,3,$2.50,Image,"40,824"
37,-,Preacher,63,$2.50,DC,"40,199"
38,-,Batman Legends of the Dark Knight,131,$1.99,DC,"40,038"
39,-,Wolverine Shi Dark Night Judgement,1,$2.99,Crusade,"39,842"
40,-,Steampunk,4,$2.50,DC,"39,675"
41,-,Action Comics,767,$1.99,DC,"39,222"
42,-,Green Lantern,126,$1.99,DC,"39,091"
43,-,Before The 4 Ben Grimm & Logan,1,$2.99,Marvel,"38,149"
44,-,Flash,162,$1.99,DC,"38,114"
45,-,Crimson,18,$2.50,DC,"38,008"
46,-,Adventures of Superman,580,$1.99,DC,"37,998"
47,-,Superman The Man of Steel,102,$1.99,DC,"37,922"
48,-,Incredible Hulk,16,$2.25,Marvel,"37,409"
49,-,Thunderbolts,40,$2.25,Marvel,"37,353"
50,-,Gambit,18,$2.25,Marvel,"37,126"
51,-,Dark Crossings Special Dark Cloud Rising,1,$5.95,Image,"37,046"
52,-,X-Men The Hidden Years,8,$2.50,Marvel,"36,885"
53,-,Silver Age,1,$3.95,DC,"36,089"
54,-,Silver Age Justice League of America,1,$2.50,DC,"35,671"
55,-,Inhumans Vol. 2,2,$2.99,Marvel,"34,663"
56,-,Silver Age Green Lantern,1,$2.50,DC,"33,822"
57,-,Empire,1,$2.50,Image,"33,766"
58,-,Tom Strong (resolicited),8,$2.95,DC,"33,469"
59,-,Titans,17,$2.50,DC,"33,414"
60,-,Witchblade Destinys Child,2,$2.95,Image,"32,819"
61,-,Marvels Comics Spider-Man,1,$2.25,Marvel,"32,734"
62,-,Marvels Comics Fantastic Four,1,$2.25,Marvel,"32,583"
63,-,Marvels Comics Daredevil,1,$2.25,Marvel,"32,255"
64,-,Superman Gen 13,2,$2.50,DC,"31,998"
65,-,Robin,78,$1.99,DC,"31,620"
66,-,Silver Age The Flash,1,$2.50,DC,"31,590"
67,-,Top Ten,9,$2.95,DC,"31,580"
68,-,Avengers Two Wonder Man and Beast,3,$2.99,Marvel,"31,525"
69,-,Spider-Girl,22,$2.25,Marvel,"31,273"
70,-,Marvels Comics Thor,1,$2.25,Marvel,"30,955"
71,-,Silver Age The Brave and The Bold,1,$2.50,DC,"30,673"
72,-,Batman Huntress Cry For Blood,2,$2.50,DC,"30,663"
73,-,Marvels Comics Captain  America,1,$2.25,Marvel,"30,648"
74,-,Young Justice,21,$2.50,DC,"30,326"
75,-,Silver Age Teen Titans,1,$2.50,DC,"30,165"
76,-,Authority,15,$2.50,DC,"30,155"
77,-,Wildcats Vol. 2,11,$2.50,DC,"29,812"
78,-,Silver Age Showcase,1,$2.50,DC,"28,835"
79,-,Catwoman,82,$1.99,DC,"28,663"
80,-,Batman Chronicles,21,$2.95,DC,"28,558"
81,-,Captain Marvel,7,$2.50,Marvel,"28,401"
82,-,Silver Age 80 Page Giant,1,$5.95,DC,"28,140"
