Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Astonishing X-Men,13,$2.99,Marvel,"140,603"
2,6,New Avengers,16,$2.50,Marvel,"121,446"
3,2,Justice,4,$3.50,DC,"110,447"
4,5,Supergirl,4,$2.99,DC,"104,695"
5,7,Ultimate Wolverine Vs Hulk,2,$2.99,Marvel,"97,322"
6,12,Amazing Spider-Man,529,$2.50,Marvel,"90,381"
7,8,Green Lantern,8,$2.99,DC,"89,218"
8,10,Green Lantern,9,$2.99,DC,"86,522"
9,3,Supergirl,5,$3.99,DC,"85,220"
10,13,Uncanny X-Men,469,$2.50,Marvel,"79,009"
11,14,X-Men,182,$2.50,Marvel,"78,624"
12,15,X-Men,183,$2.50,Marvel,"76,425"
13,11,Ultimate Extinction,2,$2.99,Marvel,"75,841"
14,9,X-Men Deadly Genesis,4,$3.50,Marvel,"74,639"
15,16,JLA,125,$2.50,DC,"74,313"
16,17,Ultimate X-Men,67,$2.50,Marvel,"72,673"
17,18,Wolverine,39,$2.50,Marvel,"72,221"
18,19,Ultimate Spider-Man,90,$2.50,Marvel,"71,444"
19,22,Teen Titans,32,$2.50,DC,"69,106"
20,23,Ultimate Fantastic Four,27,$2.50,Marvel,"67,897"
21,26,Batman,650,$2.50,DC,"66,422"
22,4,Rann Thanagar War Infinite Crisis Sp,,$4.99,DC,"65,320"
23,27,Superman,226,$2.50,DC,"63,958"
24,20,Sensational Spider-Man,23,$2.99,Marvel,"59,029"
25,21,X-Men 198,2,$2.99,Marvel,"58,518"
26,24,Young Avengers,10 (Res),$2.99,Marvel,"56,326"
27,25,Ghost Rider,6,$2.99,Marvel,"55,781"
28,34,JSA,82,$2.50,DC,"54,214"
29,28,Daredevil,82,$2.99,Marvel,"53,038"
30,29,Son of M,3,$2.99,Marvel,"52,208"
31,39,Action Comics,836,$2.50,DC,"51,703"
32,32,X-Factor,3,$2.99,Marvel,"48,289"
33,33,X-Men End Men & X-Men,2,$2.99,Marvel,"47,352"
34,48,Wonder Woman,226,$2.50,DC,"45,665"
35,35,New Excalibur,4,$2.99,Marvel,"45,054"
36,36,Fantastic Four,534,$2.99,Marvel,"44,556"
37,37,Captain America,14,$2.99,Marvel,"44,025"
38,38,Captain America,15,$2.99,Marvel,"43,334"
39,52,Outsiders,33,$2.50,DC,"43,254"
40,40,Fantastic Four,535,$2.99,Marvel,"43,108"
41,41,New X-Men,23,$2.99,Marvel,"41,447"
42,42,Marvel Zombies,3,$2.99,Marvel,"41,149"
43,43,Spider-Woman Origin,3,$2.99,Marvel,"40,538"
44,58,JSA Classified,8,$2.50,DC,"39,641"
45,44,Generation M,4,$2.99,Marvel,"39,435"
46,45,Sentry,5,$2.99,Marvel,"39,242"
47,46,Incredible Hulk,92,$2.99,Marvel,"39,209"
48,61,JSA Classified,9,$2.50,DC,"39,090"
49,47,Red Sonja,5,$2.99,Dynamic,"38,784"
50,49,JLA Classified,17,$2.99,DC,"38,000"
51,50,Sentry,6,$2.99,Marvel,"37,216"
52,51,X-Men Apocalypse Dracula,1,$2.99,Marvel,"37,044"
53,53,Transformers Infiltration,2,$2.99,IDW,"35,815"
54,68,Nightwing,117,$2.50,DC,"35,476"
55,69,Detective Comics,816,$2.50,DC,"35,396"
56,54,Red Sonja,6,$2.99,Dynamic,"35,018"
57,55,Punisher,30,$2.99,Marvel,"34,281"
58,56,Transformers Beast Wars (Idw),1,$2.99,IDW,"34,035"
59,57,Supreme Power Hyperion,4,$2.99,Marvel,"33,855"
60,59,Exiles,77,$2.99,Marvel,"32,985"
61,60,Storm,1,$2.99,Marvel,"32,819"
62,62,Legion of Super Heroes,14,$2.99,DC,"32,500"
63,76,Robin,147,$2.50,DC,"32,109"
64,65,Conan,25,$2.99,Dark Horse,"31,663"
65,66,Legion of Super Heroes,15,$2.99,DC,"31,637"
66,80,Green Arrow,59,$2.50,DC,"31,238"
67,67,Supreme Power Nighthawk,6,$2.99,Marvel,"30,269"
68,85,Birds of Prey,91,$2.50,DC,"29,824"
69,86,Batman Gotham Knights,74,$2.50,DC,"29,677"
70,70,Seven Soldiers Bulleteer,3,$2.99,DC,"29,325"
71,71,Hellboy Makoma,1,$2.99,Dark Horse,"29,186"
72,31,Batman Legends of the Dark Knight,200,$4.99,DC,"28,973"
73,73,Warlord,1,$2.99,DC,"27,432"
74,64,Fury Peacemaker,1,$3.50,Marvel,"27,412"
75,74,She-Hulk 2,5,$2.99,Marvel,"27,173"
76,75,Sentinel Squad One,2,$2.99,Marvel,"26,961"
77,77,Spawn,153,$2.95,Image,"26,874"
78,98,Batgirl,73,$2.50,DC,"26,536"
79,79,Batman & Monster Men,4,$2.99,DC,"26,310"
80,81,Black Panther,13,$2.99,Marvel,"26,044"
81,82,Y The Last Man,42,$2.99,DC,"25,765"
82,84,X-Men Unlimited,13,$2.99,Marvel,"25,247"
83,104,Hawkman,49,$2.50,DC,"25,021"
84,87,Powers,16,$2.95,Marvel,"24,915"
85,30,Batman Year One Hundred,1,$5.99,DC,"24,437"
86,89,Sgt Rock Prophecy,2,$2.99,DC,"24,324"
87,90,Runaways,13,$2.99,Marvel,"24,304"
88,63,Punisher Bloody Valentine,,$3.99,Marvel,"24,191"
89,97,Fables,46,$2.75,DC,"24,125"
90,91,New Thunderbolts,18,$2.99,Marvel,"23,726"
91,92,Jonah Hex,4,$2.99,DC,"23,560"
92,93,Conan & Demons of Khitai,4,$2.99,Dark Horse,"23,347"
93,94,Punisher Vs Bullseye,4,$2.99,Marvel,"23,042"
94,95,Iron Man Inevitable,3,$2.99,Marvel,"22,989"
95,96,Cable Deadpool,25,$2.99,Marvel,"22,909"
96,114,Catwoman,52,$2.50,DC,"21,946"
97,72,All New Off Handbk Marvel Universe A To Z,2,$3.99,Marvel,"21,820"
98,101,Star Wars Knights of the Old Republic,2,$2.99,Dark Horse,"21,195"
99,102,Thing,4,$2.99,Marvel,"21,182"
100,118,Firestorm,22,$2.50,DC,"21,096"
101,999,Marvel Knights 4,27,$2.99,Marvel,"20,970"
102,999,Batman Journey Into Knight,7,$2.50,DC,"20,691"
103,999,Captain Atom Armageddon,5,$2.99,DC,"20,524"
104,999,Star Wars Republic,83,$2.99,Dark Horse,"20,491"
105,999,Marvel Team-Up,17,$2.99,Marvel,"19,415"
106,999,Saga of Squadron Supreme,,$3.99,Marvel,"18,970"
107,999,Star Wars Empire,39,$2.99,Dark Horse,"18,804"
108,999,G.I. Joe Americas Elite,8,$2.95,Devil's Due,"18,738"
109,999,Neil Gaimans Neverwhere,6,$2.99,DC,"18,399"
110,999,Gotham Central,40,$2.50,DC,"18,366"
111,999,G.I. Joe Snake-Eyes Declassified,6,$2.95,Devil's Due,"18,339"
112,999,Aquaman,39,$2.50,DC,"18,319"
113,999,Army of Darkness,4,$2.99,Dynamic,"18,266"
114,999,Danger Girl Back I/Black,4,$2.99,DC,"18,180"
115,999,X-Statix Presents Dead Girl,2,$2.99,Marvel,"17,363"
116,999,Ares,2,$2.99,Marvel,"16,878"
117,999,Marvel Zombies,1,$2.99,Marvel,"16,778"
118,999,Spider-Girl,95,$2.99,Marvel,"16,772"
119,999,Loveless,4,$2.99,DC,"16,758"
120,999,Infinite Crisis,4,$3.99,DC,"16,519"
121,999,Giant Size Ms Marvel,1,$4.99,Marvel,"15,802"
122,999,Black Widow 2,5,$2.99,Marvel,"15,589"
123,999,American Way,1,$2.99,DC,"15,211"
124,999,Black Widow 2,6,$2.99,Marvel,"15,138"
125,999,Infinite Crisis,3,$3.99,DC,"15,025"
126,999,Wraithborn,5,$2.99,DC,"14,912"
127,999,DMZ,4,$2.99,DC,"14,772"
128,999,Witchblade,95,$2.99,Image,"14,573"
129,999,Wildcats Nemesis,6,$2.99,DC,"14,566"
130,999,Hellblazer,217,$2.75,DC,"14,301"
131,999,100 Bullets,69,$2.75,DC,"13,703"
132,999,Doc Samson,2,$2.99,Marvel,"13,225"
133,999,Angel Old Friends,3,$3.99,IDW,"13,052"
134,999,Manhunter,19,$2.50,DC,"12,966"
135,999,Marvel Legacy 1960s Handbk,,$4.99,Marvel,"12,952"
136,999,Testament,3,$2.99,DC,"12,826"
137,999,Underworld,1,$2.99,Marvel,"12,474"
138,999,Exterminators,2,$2.99,DC,"12,454"
139,999,Rising Stars Untouchable,1,$2.99,Image,"12,448"
140,999,Invincible,28,$2.99,Image,"12,142"
141,999,Solo,9,$4.99,DC,"12,016"
