Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,House of M ,1,$2.99,Marvel,"233,721"
2,2,House of M ,2,$2.99,Marvel,"168,944"
3,3,New Avengers ,6,$2.25,Marvel,"161,546"
4,4,Green Lantern ,2,$2.99,DC,"117,794"
5,5,Superman Batman ,20,$2.99,DC,"114,078"
6,9,JLA ,115,$2.50,DC,"95,358"
7,10,Villains United ,2,$2.50,DC,"94,370"
8,11,Omac Project ,3,$2.50,DC,"93,994"
9,12,Uncanny X-Men ,461,$2.50,Marvel,"91,205"
10,6,Spider-Man House of M ,1,$2.99,Marvel,"85,110"
11,13,Rann Thanagar War ,2,$2.50,DC,"83,787"
12,14,Uncanny X-Men ,460,$2.50,Marvel,"82,443"
13,16,X-Men ,171,$2.50,Marvel,"80,292"
14,17,Wolverine ,29,$2.50,Marvel,"79,936"
15,18,Ultimate Spider-Man ,78,$2.50,Marvel,"79,405"
16,19,X-Men ,172,$2.50,Marvel,"78,875"
17,20,Ultimate X-Men ,60,$2.50,Marvel,"78,599"
18,21,Day ofVengeance ,3,$2.50,DC,"78,431"
19,22,Amazing Spider-Man ,521,$2.50,Marvel,"74,104"
20,23,Teen Titans ,25,$2.50,DC,"70,529"
21,30,Ultimate Fantastic Four ,19,$2.25,Marvel,"70,287"
22,25,Ultimate Fantastic Four ,20,$2.50,Marvel,"69,084"
23,15,Young Avengers ,5,$2.99,Marvel,"68,674"
24,26,Batman ,641,$2.50,DC,"67,196"
25,32,Superman ,218,$2.50,DC,"61,504"
26,27,Fantastic Four ,528,$2.99,Marvel,"55,927"
27,28,X-Men The End Heroes & Martyrs ,4,$2.99,Marvel,"54,865"
28,29,Marvel Knights Spider-Man ,15,$2.99,Marvel,"54,093"
29,31,Supreme Power ,17,$2.99,Marvel,"52,278"
30,38,Outsiders ,25,$2.50,DC,"52,178"
31,41,JSA,74,$2.50,DC,"51,600"
32,8,Giant Size X-Men ,3,$4.99,Marvel,"48,677"
33,34,Daredevil ,74,$2.99,Marvel,"48,166"
34,46,Flash ,223,$2.50,DC,"48,005"
35,35,Captain America ,7,$2.99,Marvel,"47,151"
36,80,Wildsiderz ,0,$1.99,DC,"44,356"
37,39,JLA Classified ,8,$2.99,DC,"43,496"
38,40,Incredible Hulk ,82,$2.99,Marvel,"43,241"
39,56,Action Comics ,828,$2.50,DC,"42,992"
40,42,JLA Classified ,9,$2.99,DC,"42,790"
41,7,Prelude To Infinite Crisis,,$5.99,DC,"41,057"
42,47,Last Hero Standing ,1,$2.99,Marvel,"39,572"
43,48,Seven Soldiers Zatanna ,2,$2.99,DC,"39,471"
44,49,Legion ofSuper Heroes ,7,$2.99,DC,"39,148"
45,50,Detective Comics ,807,$2.99,DC,"38,490"
46,51,Lex Luthor Man ofSteel ,4,$2.99,DC,"38,073"
47,73,Birds ofPrey ,83,$2.50,DC,"38,060"
48,74,Adventures ofSuperman ,641,$2.50,DC,"38,013"
49,52,Punisher ,22,$2.99,Marvel,"37,804"
50,54,Black Panther ,5,$2.99,Marvel,"37,395"
51,55,Conan ,17,$2.99,Dark Horse,"37,025"
52,78,Nightwing ,109,$2.50,DC,"36,595"
53,43,Strange ,6,$3.50,Marvel,"35,836"
54,57,Last Hero Standing ,2,$2.99,Marvel,"35,600"
55,45,Shanna The She Devil ,5,$3.50,Marvel,"35,406"
