Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Secret Invasion,6,$3.99,Marvel,"164,393"
2,2,Hulk,6,$2.99,Marvel,"117,774"
3,5,New Avengers,45,$2.99,Marvel,"103,297"
4,6,All Star Batman & Robin Boy Wonder,10,$2.99,DC,"94,030"
5,7,Mighty Avengers,18,$2.99,Marvel,"90,773"
6,9,Ultimates 3,5,$2.99,Marvel,"86,826"
7,10,Uncanny X-Men,502,$2.99,Marvel,"82,859"
8,3,The Stand: Captain Trips,1,$3.99,Marvel,"82,647"
9,4,Dark Tower: Treachery,1,$3.99,Marvel,"82,517"
10,11,Amazing Spider-Man,570,$2.99,Marvel,"82,456"
11,12,Buffy Vampire Slayer,18,$2.99,Dark Horse,"77,567"
12,13,Captain America,42,$2.99,Marvel,"75,552"
13,14,Amazing Spider-Man,572,$2.99,Marvel,"75,142"
14,15,Amazing Spider-Man,571,$2.99,Marvel,"73,661"
15,17,All Star Superman,12,$2.99,DC,"70,403"
16,18,Detective Comics,848,$2.99,DC,"68,286"
17,8,Deadpool,1,$3.99,Marvel,"67,399"
18,19,X-Men Legacy,216,$2.99,Marvel,"66,415"
19,21,Ultimate Origins,4,$2.99,Marvel,"64,934"
20,22,X-Force,7,$2.99,Marvel,"64,893"
21,23,Green Lantern,34,$2.99,DC,"63,807"
22,25,Invincible Iron Man,5,$2.99,Marvel,"60,427"
23,26,Deadpool,2,$2.99,Marvel,"59,833"
24,27,Avengers Initiative,17,$2.99,Marvel,"59,020"
25,29,Secret Invasion Thor,2,$2.99,Marvel,"58,904"
26,30,Fantastic Four,560,$2.99,Marvel,"58,241"
27,31,Secret Invasion X-Men,2,$2.99,Marvel,"57,545"
28,16,Final Crisis Revelations,2,$3.99,DC,"54,691"
29,33,Ultimate Spider-Man,126,$2.99,Marvel,"54,588"
30,34,Trinity,14,$2.99,DC,"53,721"
31,35,Nightwing,148,$2.99,DC,"53,195"
32,36,Trinity,15,$2.99,DC,"53,086"
33,37,Trinity,16,$2.99,DC,"52,301"
34,38,Titans,4,$2.99,DC,"51,741"
35,39,Trinity,17,$2.99,DC,"51,304"
36,41,Superman Batman,52,$2.99,DC,"49,986"
37,42,Titans,5,$2.99,DC,"49,945"
38,43,Batman & Outsiders,11,$2.99,DC,"49,931"
39,44,Action Comics,869,$2.99,DC,"49,583"
40,20,X-Men Manifest Destiny,1,$3.99,Marvel,"49,248"
41,46,Incredible Hercules,121,$2.99,Marvel,"47,350"
42,47,Secret Invasion: Amazing Spider-Man,2,$2.99,Marvel,"46,790"
43,48,Superman,680,$2.99,DC,"46,571"
44,49,Wolverine Origins,28,$2.99,Marvel,"46,544"
45,51,Daredevil,111,$2.99,Marvel,"46,291"
46,52,Secret Invasion Inhumans,2,$2.99,Marvel,"45,882"
47,24,Ultimate X-Men Fantastic Four Annual,1,$3.99,Marvel,"45,424"
48,54,Green Lantern Corps,28,$2.99,DC,"44,926"
49,57,X-Factor,35,$2.99,Marvel,"44,468"
50,28,Ultimate Fantastic Four X-Men Annual,1,$3.99,Marvel,"44,147"
51,58,Iron Man Director of Shield,33,$2.99,Marvel,"43,874"
52,59,Thunderbolts,124,$2.99,Marvel,"43,417"
53,32,Angel After The Fall,12,$3.99,IDW,"43,007"
54,60,Secret Invasion Runaways Young Avengers,3,$2.99,Marvel,"42,467"
55,62,Guardians of the Galaxy,5,$2.99,Marvel,"42,092"
56,63,Teen Titans,63,$2.99,DC,"41,778"
57,66,Secret Invasion Front Line,3,$2.99,Marvel,"40,296"
58,67,Ms. Marvel,30,$2.99,Marvel,"40,029"
