Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
1,1,Superman: The Wedding Album Collector's Edition,,$4.95,DC,"227,686"
2,6,Uncanny X-Men,340,$1.95,Marvel,"198,491"
3,7,X-Men,60,$1.95,Marvel,"197,278"
4,8,Wolverine,109,$1.95,Marvel,"172,241"
5,10,Spawn,56,$1.95,Image,"158,227"
6,11,Fantastic Four (Vol. 2),3,$1.95,Marvel,"154,609"
7,17,Iron Man (Vol. 2),3,$1.95,Marvel,"138,675"
8,4,Spawn the Impaler,2,$2.95,Image,"135,549"
9,18,Generation X,23,$1.95,Marvel,"131,758"
10,19,Curse of Spawn: Dark Future Blood Lust Part III,2,$1.95,Image,"131,658"
11,21,Avengers (Vol. 2),3,$1.95,Marvel,"125,234"
12,22,Captain America (Vol. 2),3,$1.95,Marvel,"124,614"
13,23,X-Man,23,$1.95,Marvel,"123,263"
14,24,DC/Marvel: All Access,2,$1.95,DC,"122,718"
15,25,X-Force,62,$1.95,Marvel,"121,913"
16,27,DC/Marvel: All Access,3,$1.95,DC,"118,963"
17,12,Gen13,15,$2.50,Image,"116,896"
18,28,X-Factor,130,$1.95,Marvel,"116,335"
19,30,Cable,39,$1.95,Marvel,"113,660"
20,9,Deadpool,1,$2.95,Marvel,"112,405"
21,16,Gen13 Bootleg,1,$2.50,Image,"108,471"
22,32,Magneto,3,$1.95,Marvel,"107,468"
23,2,Spider-Man/Gen13,,$4.95,Marvel,"106,516"
24,35,JLA,1,$1.95,DC,"104,486"
25,36,X-Men: The Rise of Apocalypse,4,$1.95,Marvel,"103,498"
26,13,X-Man '96,,$2.95,Marvel,"98,969"
27,41,Imperial Guard,1,$1.95,Marvel,"98,226"
28,42,Excalibur,105,$1.95,Marvel,"95,900"
29,43,Adventures of Superman,541,$1.95,DC,"94,258"
30,44,Action Comics,728,$1.95,DC,"91,839"
31,45,Superman: The Man of Steel,63,$1.95,DC,"89,467"
32,46,X.S.E.,3,$1.95,Marvel,"89,428"
33,62,Amazing Spider-Man,419,$1.50,Marvel,"87,755"
34,48,Mystique & Sabretooth,2,$1.95,Marvel,"86,984"
35,64,Incredible Hulk,449,$1.50,Marvel,"86,624"
36,31,Darkness,1,$2.50,Top Cow,"84,648"
37,52,Domino,1,$1.95,Marvel,"83,278"
38,53,Spider-Man,76,$1.95,Marvel,"82,901"
39,34,Witchblade,11,$2.50,Top Cow,"81,509"
40,5,Team X/Team 7,,$4.95,Marvel,"79,461"
41,79,Spectacular Spider-Man,242,$1.50,Marvel,"76,790"
42,29,Maverick,,$2.95,Marvel,"75,826"
43,3,Silver Surfer/Superman,,$5.95,Marvel,"73,009"
44,57,Sensational Spider-Man,12,$1.95,Marvel,"72,768"
45,61,Batman,538,$1.95,DC,"67,778"
46,37,X-Files,24,$2.95,Topps,"67,432"
47,50,DV8,3,$2.50,Image,"66,605"
48,65,Elektra,3,$1.95,Marvel,"66,279"
49,68,Superman,119,$1.95,DC,"64,362"
50,54,Spider-Man: Hobgoblin Lives,1,$2.50,Marvel,"63,700"
51,71,Supergirl,5,$1.95,DC,"62,444"
52,72,Detective Comics ,705,$1.95,DC,"62,098"
53,73,Adventures of Superman,542,$1.95,DC,"61,142"
54,74,Action Comics,729,$1.95,DC,"60,553"
55,78,Superman: The Man of Steel,64,$1.95,DC,"59,712"
56,102,What If?,93,$1.50,Marvel,"56,786"
57,49,Batman: The Long Halloween,2,$2.95,DC,"56,771"
